"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"SASDL and RBATQ: Sparse Autoencoder With Swarm Based Deep Learning and Reinforcement Based Q-Learning for EEG Classification","S. K. Prabhakar; S. -W. Lee","Department of Artificial Intelligence, Korea University, Seoul, South Korea; Department of Artificial Intelligence, Korea University, Seoul, South Korea",IEEE Open Journal of Engineering in Medicine and Biology,"26 May 2022","2022","3","","58","68","The most vital information about the electrical activities of the brain can be obtained with the help of Electroencephalography (EEG) signals. It is quite a powerful tool to analyze the neural activities of the brain and various neurological disorders like epilepsy, schizophrenia, sleep related disorders, parkinson disease etc. can be investigated well with the help of EEG signals. Goal: In this paper, two versatile deep learning methods are proposed for the efficient classification of epilepsy and schizophrenia from EEG datasets. Methods: The main advantage of using deep learning when compared to other machine learning algorithms is that it has the capability to accomplish feature engineering on its own. Swarm intelligence is also a highly useful technique to solve a wide range of real-world, complex, and non-linear problems. Therefore, taking advantage of these factors, the first method proposed is a Sparse Autoencoder (SAE) with swarm based deep learning method and it is named as (SASDL) using Particle Swarm Optimization (PSO) technique, Cuckoo Search Optimization (CSO) technique and Bat Algorithm (BA) technique; and the second technique proposed is the Reinforcement Learning based on Bidirectional Long-Short Term Memory (BiLSTM), Attention Mechanism, Tree LSTM and Q learning, and it is named as (RBATQ) technique. Results and Conclusions: Both these two novel deep learning techniques are tested on epilepsy and schizophrenia EEG datasets and the results are analyzed comprehensively, and a good classification accuracy of more than 93% is obtained for all the datasets.","2644-1276","","10.1109/OJEMB.2022.3161837","Institute for Information & Communications Technology Promotion(grant numbers:2017-0-00451); Brain and Cognitive Computing Technology for Recognizing User’s Intentions using Deep Learning(grant numbers:2015-0-00185); Development of Intelligent Pattern Recognition Softwares for Ambulatory Brain Computer Interface(grant numbers:2019-0-00079); Artificial Intelligence Graduate School Program, Korea University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9740532","Deep learning;EEG;PSO;Q-learning;reinforcement learning","Electroencephalography;Epilepsy;Deep learning;Brain modeling;Analytical models;Support vector machines;Q-learning;Reinforcement learning","","11","","52","CCBY","23 Mar 2022","","","IEEE","IEEE Journals"
"Asynchronous Hybrid Parallel SpMV in an Industrial Application","C. Thiele; M. Araya-Polo; D. Stoyanov; F. Frank; F. O. Alpak","Fraunhofer ITWM, Kaiserslautern, Germany; Shell International Exploration and Production Inc., Houston, TX, USA; Fraunhofer ITWM, Kaiserslautern, Germany; Rice University, TX, USA; Shell International Exploration and Production Inc., Houston, TX, USA",2016 International Conference on Computational Science and Computational Intelligence (CSCI),"20 Mar 2017","2016","","","1196","1201","Pore-scale simulation is both computationally challenging and a key element of hydrocarbon exploration and production ([1], [2], [3]). The subject of this study is the efficient solution of the linear systems arising from the discretization of the Cahn-Hilliard equation ([4], [5]), which governs the separation of a two-component fluid mixture. We investigate synchronous and asynchronous parallel iterative solvers for our simulation. We focus our efforts on two main aspects: first, software infrastructure that supports this kind of computations, mainly Trilinos and GaspiLS. Second, scalability and performance analysis. The asynchronous solver performs well and scales better than the synchronous ones for most test problems, especially for large systems distributed over many computational nodes (up to 23% faster and 10% higher parallel efficiency in these cases).","","978-1-5090-5510-4","10.1109/CSCI.2016.0226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7881519","Linear systems;Sparse matrices;Fluid dynamics;Numerical simulation;Hydrocarbons","Instruction sets;Computational modeling;Mathematical model;Linear algebra;Scalability;Libraries","","1","","16","IEEE","20 Mar 2017","","","IEEE","IEEE Conferences"
"Performance of a Fault Location Method in the Context of Modern Electric Power Distribution Systems","R. F. P. Paternost; T. S. D. Ferreira; F. C. L. Trindade","Department of Systems and Energy, School of Electrical and Computer Engineering, UNICAMP, Campinas, SP, Brazil; Department of Systems and Energy, School of Electrical and Computer Engineering, UNICAMP, Campinas, SP, Brazil; Department of Systems and Energy, School of Electrical and Computer Engineering, UNICAMP, Campinas, SP, Brazil",2019 IEEE PES Innovative Smart Grid Technologies Conference - Latin America (ISGT Latin America),"11 Nov 2019","2019","","","1","6","This work performs tests in a fault location method based on sparse voltage measurements considering modern scenarios of electric power distribution systems, in which a large penetration of distributed generation is expected. These kinds of technologies also could provide data that is currently not available for power distribution utilities and can support the fault location process. The technique used in this paper had a slight modification compared to the original one to enable the use of OpenDSS software for power flow calculation. This software facilitates the use of the fault location technique in practical application scenarios because it is a very robust software and largely used by power distribution utilities.","2643-8798","978-1-5386-9567-8","10.1109/ISGT-LA.2019.8894923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8894923","Distributed generation;fault location;OpenDSS;power distribution systems;sparse voltage measurements","","","1","","14","IEEE","11 Nov 2019","","","IEEE","IEEE Conferences"
"A new signal analysis method for functional near-infrared spectroscopy","Z. Zhongpeng; H. Wenxue","Biomedical Engineering Department, Yanshan University, Qinhuangdao, China; Biomedical Engineering Department, Yanshan University, Qinhuangdao, China",2016 8th IEEE International Conference on Communication Software and Networks (ICCSN),"10 Oct 2016","2016","","","100","106","For research and application of functional near-infrared spectroscopy in neuroscience, appropriate signal analysis method of functional near-infrared spectroscopy is significant. Most of researchers have applied traditional statistical features for feature extraction, and classic machine learning method like support vector machine for further analysis. In this paper, a new feature extraction method based on principles of multivariate graphic representation has been proposed. Then, supervised sparse representation based on partial order structure theory has been suggested for signal pattern classification. Both methods have been tested by signal analysis experiment of functional near-infrared spectroscopy, which is designed to achieve mental workload assessment during n-back work memory experiment. The result indicated, new methods of this work could be applied in functional near-infrared spectroscopy feature extraction and signal analysis.","","978-1-5090-1781-2","10.1109/ICCSN.2016.7586628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586628","functional near-infrared spectroscopy;visualization pattern classification;principle of multivariate graph;partial ordered structure;sparse representation","Feature extraction;Spectroscopy;Context;Pattern classification;Radar;Signal analysis;Graphics","","","","10","IEEE","10 Oct 2016","","","IEEE","IEEE Conferences"
"Using real-world data to increase students' scientific literacy","J. A. Brey; I. W. Geer; E. W. Mills; K. A. Nugnes","Education Program of the American Meteorological Society, Washington, DC, USA; Education Program of the American Meteorological Society, Washington, DC, USA; Education Program of the American Meteorological Society, Washington, DC, USA; Education Program of the American Meteorological Society, Washington, DC, USA",2013 OCEANS - San Diego,"17 Feb 2014","2013","","","1","6","The future state of the world's oceans greatly depends on the leaders of tomorrow. That's why increasing today's students' ocean literacy is so important and that's why raising students' overall earth science literacy is a primary goal of the American Meteorological Society (AMS). Through the creation of high-caliber, scientifically-authentic educational materials, the AMS offers a suite of introductory, undergraduate-level courses that engage students by investigating current topics in Earth science through the use of real-world environmental data. AMS Ocean Studies, AMS Weather Studies, and AMS Climate Studies have been developed by the AMS with support from NSF, NOAA, and NASA. Designed to be adaptable to traditional, hybrid, or online instructional settings, these courses have already been adopted by 770 institutions across the United States. The recently revised 3rd edition Ocean Studies textbook features updated topics such as the 2011 Japan earthquake/tsunami event, the 2010 Gulf oil spill, ocean acidification, harmful algal blooms, along with a detailed look at the essential role the ocean plays in Earth's climate system. The textbook also reviews the latest technology for monitoring ocean properties including floats and gliders and cabled ocean observatories. Updated yearly, the investigations manual contains 30 laboratory activities, two per textbook chapter, and innovatively connects with a third online component, Current Ocean/Weather/Climate Studies, via the course website. These online investigations use real-world data from NOAA's National Ocean Service (NOS) and Satellite and Information Service (NESDIS), reports from the IPCC, and from other lead scientific organizations. The course website is an all-inclusive webpage that provides links to numerous external sources that further engage students. Instructor support materials are available with each course and include a Faculty CD that contains a faculty manual with learning objectives and suggestions for course implementation, as well as investigations manual answer forms compatible with any course management system, test bank questions and answers, textbook images, and PowerPoint® presentations for each chapter. The investigations manual answer forms are files compatible with Respondus®, test-generating software for which many institutions are licensed (answer forms are also provided in Respondus® format). The faculty member has the option of delivering questions through their course management system to allow for automatic scoring and immediate feedback for their students. This feature allows for full integration to a college's e-learning environment. AMS Ocean Studies, AMS Weather Studies, and AMS Climate Studies can be taught by experienced science faculty or those new to teaching the subject matter. Mentoring by AMS-trained course instructors is available to all new instructors.","0197-7385","978-0-933957-40-4","10.23919/OCEANS.2013.6741055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6741055","ocean;climate;water;course;online;diversity","Oceans;Meteorology;Educational institutions;Manuals;Earth;US Government agencies;Materials","","","","6","","17 Feb 2014","","","IEEE","IEEE Conferences"
"Matching Similar Functions in Different Versions of a Malware","Y. Xiao; S. Cao; Z. Cao; F. Wang; F. Lin; J. Wu; H. Bi","School of Computer Science and Technology, Shandong University, Jinan, China; The National Computer Network Emergency Response Technical Team Coordination Center of China, Beijing, China; School of Computer Science and Technology, Qufu Normal University, Qufu, China; School of Computer Science and Technology, Shandong University, Jinan, China; School of Computer Science and Technology, Shandong University, Jinan, China; School of Computer Science and Technology, Shandong University, Jinan, China; School of Computer Science and Technology, Shandong University, Jinan, China",2016 IEEE Trustcom/BigDataSE/ISPA,"9 Feb 2017","2016","","","252","259","Malware analysis is an important means for information security. Malicious softwares emerge endlessly, which has saddled reverse analysis with high difficulty and heavy workload. In variants of a malware, many codes are reused with or without modifications. After a long term analysis on malwares, reverse engineers have accumulated a large number of analysis results. If the analysis results can be transferred to the corresponding functions of new version software, it is of great importance for efficiency improvement and workload reduction in malware analysis. The key point in this work is to identify the similar functions in different versions of a software. In this paper, we present a new method for matching similar function pairs, termed TPM (Two-stage Profile Matching). Based on our proposed features of functions, TPM recursively matches similar function pairs by combining with call relations and our decision rules. Experimental results show that, TPM can achieve the higher average precision, compared with 3- tuple CFG method and the comparable tools such as bindiff, diaphora and PatchDiff, in our test cases.","2324-9013","978-1-5090-3205-1","10.1109/TrustCom.2016.0071","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7846954","reverse analysis;Malware;function feature;function matching","Feature extraction;Malware;Prototypes;Resource management;Binary codes;Semantics","","2","","20","IEEE","9 Feb 2017","","","IEEE","IEEE Conferences"
"Deep Learning Based Technique for Plagiarism Detection in Arabic Texts","D. Suleiman; A. Awajan; N. Al-Madi","Computer Science Department Princess, Sumaya University for Technology Teacher at the University of Jordan, Amman, Jordan; Computer Science Department Princess, Sumaya University for Technology Teacher at the University of Jordan, Amman, Jordan; Computer Science Department Princess, Sumaya University for Technology Teacher at the University of Jordan, Amman, Jordan",2017 International Conference on New Trends in Computing Sciences (ICTCS),"11 Jan 2018","2017","","","216","222","Plagiarism detection is very important especially for academician, researchers and students. Although, there are many plagiarism detection tools, it is still challenging task because of huge amount of online documents. In this research, we propose to use word2vec model to detect the semantic similarity between words in Arabic language which can help in detecting plagiarism. Word2vec is a deep learning technique that is used to represent words as features of vectors with high precision. The quality of vectors representation depends on the quality of corpus used in training phase. In this paper, we used OSAC corpus for training word2vec model. Moreover cosine similarity measure is used to compute the similarity between words' vectors. The similarity measures show how simple changes in text such as changing one word, or changing the position of verbs and nouns results with similarity value equal to 99% which provide the possibility to detect plagiarism even if the test is altered by replacing words by their synonyms or changing the words order.","","978-1-5386-0527-1","10.1109/ICTCS.2017.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8250291","similarity detection;Arabic Language Processing;Word2Vec;Deep Learning;plagiarism","Plagiarism;Computational modeling;Training;Semantics;Machine learning;Natural language processing","","20","","28","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"Feature-Contrastive Graph Federated Learning: Responsible AI in Graph Information Analysis","X. Zeng; T. Zhou; Z. Bao; H. Zhao; L. Chen; X. Wang; F. Wang","Department of College of Computer Science and Technology, China University of Petroleum (East China), Qingdao, China; Department of College of Computer Science and Technology, China University of Petroleum (East China), Qingdao, China; Department of College of Computer Science and Technology, China University of Petroleum (East China), Qingdao, China; Department of College of Computer Science and Technology, China University of Petroleum (East China), Qingdao, China; Department of College of Computer Science and Technology, China University of Petroleum (East China), Qingdao, China; School of Artificial Intelligence, Anhui University, Hefei, China; Institute of Automation, China Academy of Science, Beijing, China",IEEE Transactions on Computational Social Systems,"8 Dec 2023","2023","10","6","2938","2948","Federated learning enables multiple clients to learn a general model without sharing local data, and the federated learning system also improves information security and advances responsible artificial intelligence (AI). However, the data of different clients in the system are non-independently and identically distributed (IID), which results in weight divergence, especially for complex graph data extraction. This article proposes a novel feature-contrastive graph federated (FcgFed) learning approach to improve the robustness of the federated learning system in graph data. First, we design an architecture for FcgFed learning systems to analyze graph information. Furthermore, we present a graph federated learning method based on contrastive learning to alleviate the weight divergence in federated learning. The experiments in node classification and graph classification demonstrate that our method achieves better performance than model-contrastive federated learning (MOON) and federated average (FedAvg). We also test the adaptability of our method in image classification, and the results demonstrate that weight similarity evaluation works for other frameworks and tasks.","2329-924X","","10.1109/TCSS.2022.3230987","National Natural Science Foundation of China(grant numbers:62072469); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10003112","Federated learning;graph neural networks;responsible artificial intelligence (AI);weight divergence;weight similarity evaluation","Federated learning;Data models;Artificial intelligence;Graph neural networks;Training;Learning systems;Servers;Federated learning;Graph neural networks;Ethics;Weight measurement","","3","","40","IEEE","29 Dec 2022","","","IEEE","IEEE Journals"
"Accelerating text-based plagiarism detection using GPUs","M. Jiffriya; M. A. Jahan; H. Gamaarachchi; R. G. Ragel","Post Graduate Institute of Science, University of Peradeniya, Peradeniya, Sri Lanka; Post Graduate Institute of Science, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka",2015 IEEE 10th International Conference on Industrial and Information Systems (ICIIS),"4 Feb 2016","2015","","","395","400","Plagiarism is known as an unauthorized use of other's contents in writing and ideas in thinking without proper acknowledgment. There are several tools implemented for text-based plagiarism detection using various methods and techniques. However, these tools become inefficient while handling a large number of datasets due to the process of plagiarism detection which comprises of a lot of computational tasks and large memory requirement. Therefore, when we deal with a large number of datasets, there should be a way to accelerate the process by applying acceleration techniques to optimize the plagiarism detection. In response to this, we have developed a parallel algorithm using Compute Unified Device Architecture (CUDA) and tested it on a Graphics Processing Unit (GPU) platform. An equivalent algorithm is run on CPU platform as well. From the comparison of the results, CPU shows better performance when the number and the size of the documents are small. Meantime, GPU is an effective and efficient platform when handling a large number of documents and high in data size due to the increase in the amount of parallelism. It was found out that for our dataset, the performance of the algorithm on the GPU platform is approximately 6x faster than CPU. Thus, introducing GPU based optimization algorithm to the plagiarism detection gives a real solution while handling a large number of data for inter-document plagiarism detection.","","978-1-4799-1876-8","10.1109/ICIINFS.2015.7399044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7399044","CPU;GPU;NVIDIA;CUDA;Jaccard similarity;vector space model;hashing strategy;thread;block","Acceleration;Instruction sets;Phased arrays;Graphics processing units;Kernel;Parallel processing;Yttrium","","3","","24","IEEE","4 Feb 2016","","","IEEE","IEEE Conferences"
"ExaPPC: a Large-Scale Persian Paraphrase Detection Corpus","R. Sadeghi; H. Karbasi; A. Akbari","Exa Company, Tehran, Iran; Exa Company, Tehran, Iran; Exa Company, Tehran, Iran",2022 8th International Conference on Web Research (ICWR),"3 Jun 2022","2022","","","168","175","This paper describes the creation of Exa Persian Paraphrase Corpus (ExaPPC), a large paraphrase corpus consisting of monolingual sentence-level paraphrases using different sources. ExaPPC is the first large-scale paraphrase dataset used in Persian paraphrase detection to the best of our knowledge. There are 2.3M labeled sentence pairs in the corpus consisting of a 1M paraphrase label and 1.3M non-paraphrase label. Efforts were made manually and semi-automatically to construct this corpus using techniques such as subtitle alignment, translating existing parallel English-Persian corpus and similarity corpus on English tweets. In addition to enriching the corpus, candidate sentence pairs among tweets have been extracted via NLP tools and labeled by two Persian native speakers. The advantages of this corpus compared to the existing ones are the number of pair sentences, sentence Length variation and textual diversity, including formal and dialogue sentences. The result on the provided test corpus shows that ExaPPC achieves 94% accuracy on paraphrase detection task. The corpus is publicly available11https://github.com/exaco/exappc","","978-1-6654-6626-4","10.1109/ICWR54782.2022.9786243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9786243","Paraphrase Identification;Semantic Similarity;Deep Learning;Paraphrasing Corpora","Data mining;Task analysis","","1","","32","IEEE","3 Jun 2022","","","IEEE","IEEE Conferences"
"An Approach for Automatic Detection of Quran Quotation (DQQ) in Arabic Texts","S. Hamada; S. Hamada","Department of Informatics, Electronic Research Institute, Egypt; Department of Computer Systems NY, Farmingdale State College, USA",2019 6th International Conference on Advanced Control Circuits and Systems (ACCS) & 2019 5th International Conference on New Paradigms in Electronics & information Technology (PEIT),"13 Apr 2020","2019","","","15","22","Quran language includes the most eloquent Arabic styles, structures, and vocabulary that a language can express. Most brilliant and creative writers have been affected by Quranic styles, vocabularies, structures, and meanings. This paper attempts to measure this effectiveness by matching similar language units with the Quranic language units. This similarity expands all over the linguistic analysis levels (morphological, syntactical, and semantic levels). Then identifies them with their positions in the text and clarifies the similarity automatically. A suggested tool called Detection Quran Quotation (DQQ) is able to accomplish this. DQQ can also be useful in the researches which discover quoted texts, plagiarism, heritage verification, and copyright issues. It will help in many applications, such as text similarities, summarization, and text analysis on all of its levels. In this paper, we explain the architecture of our proposed Quranic quotes detection framework. The DQQ is a framework that takes an Arabic text as an input and outputs the quote ratio results. The framework architecture is the first part of a project and is still under testing.","","978-1-7281-6354-3","10.1109/ACCS-PEIT48329.2019.9062853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9062853","quotation;sentences similarity-plagiarism-copyright issues","Plagiarism;Linguistics;Writing;Vocabulary;Tools;Semantics;Task analysis","","","","12","IEEE","13 Apr 2020","","","IEEE","IEEE Conferences"
"Surface Design of Automobile AB Column and Ceiling Based on Alias","W. Xiaohui; S. Yanhong","College of Mechanical Engineering, Jilin Engineering Normal University, Changchun, Jilin, China; College of Mechanical Engineering, Jilin Engineering Normal University, Changchun, Jilin, China",2017 International Conference on Robots & Intelligent System (ICRIS),"9 Nov 2017","2017","","","321","324","This paper introduces the testing method of surface design and quality of Alias software for automobile AB column and roof. Based on the first analysis of the concept car surface, the basic conditions of the automobile a surface design, and then introduces the surface modeling method of automobile AB column and roof, modeling method according to the three view cast graphs or real photos, Bezier curve. Bezier surface, select the appropriate modeling method, finally tested according to the quality standard of surface design.","","978-1-5386-1227-9","10.1109/ICRIS.2017.87","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8101410","Alias;AB column;ceiling;curvature sparse;zebra line","Robots;Intelligent systems;Erbium","","","","10","IEEE","9 Nov 2017","","","IEEE","IEEE Conferences"
"Fast camera calibration technology applied to helicopter blades pyramid angle measurement","Chengtao Cai; Mai Jiang; Fan Zhang; Huayun Lin","College of Automation, Harbin Engineering of Technology, Harbin, Heilongjiang, China; College of Automation, Harbin Engineering of Technology, Harbin, Heilongjiang, China; College of Automation, Harbin Engineering of Technology, Harbin, Heilongjiang, China; College of Automation, Harbin Engineering of Technology, Harbin, Heilongjiang, China",2010 8th World Congress on Intelligent Control and Automation,"23 Aug 2010","2010","","","704","708","This paper presents a new method applied to helicopter blades pyramid angle measurement system based on CMOS technology, the overall design scheme of the system is offered and the imaging error is analyzed. Based on similarity criterion, the calculation methods on some critical components parameters of the helicopter dynamic balance test platform model are introduced. Provides a concise and rapid calibration method on the camera intrinsic parameters and the algorithm method is introduced. Design the image processing software based on the filter and edge detecting technology. Finally give the experimental results and tested the measurement system's accuracy within 1.5 mm.","","978-1-4244-6712-9","10.1109/WCICA.2010.5554041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5554041","CMOS technology;blades pyramid angle;similarity criterion;calibration","Blades;Cameras;Rotors;Helicopters;Calibration;Measurement uncertainty;CMOS integrated circuits","","1","","6","IEEE","23 Aug 2010","","","IEEE","IEEE Conferences"
"Use of Gaussian Mixture Models in Macedonian forensic speaker identification","B. Gerazov; V. Pop-Dimitrijoska; Z. Ivanovski; G. Apostolovska","Faculty of Electrical Engineering, Information Technologies, Ruger Boskovik, Skopje, Macedonia; Institute of Physics, Faculty of Natural Sciences and Mathematics, Skopje, Macedonia; Faculty of Electrical Engineering, Information Technologies, Ruger Boskovik, Skopje, Macedonia; Institute of Physics, Faculty of Natural Sciences and Mathematics, Skopje, Macedonia",2012 20th Telecommunications Forum (TELFOR),"24 Jan 2013","2012","","","724","727","Forensic Speaker Identification is one of the methods used in court to identify the speaker in an incriminating recording from a set of verifiable speakers. It uses the characteristics of the speaker's voice to differentiate the speakers, such as formant frequencies and bandwidths, pitch, segmental timings etc. A methodology is proposed comprising formant frequency feature extraction, Gaussian Mixture Model (GMM) modeling, and various similarity measures, for the task of Macedonian forensic speaker identification. A novel use of the scalar product (SP) of functions as a similarity measure of two GMMs is also proposed. A test-bed database is created comprising a set of recordings from 18 suspects and one incriminating recording to test the proposed methodology. The results have shown reliable forensic speaker identification, and are better than the professional forensic software that was available for comparison.","","978-1-4673-2984-2","10.1109/TELFOR.2012.6419310","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6419310","forensics;speaker identification;speaker recognition;GMM;similarity measures","Telecommunications","","","","9","IEEE","24 Jan 2013","","","IEEE","IEEE Conferences"
"Reducing Annotation Times: Semantic Segmentation of Coral Reef Survey Images","J. P. Pierce; Y. Rzhanov; K. Lowell; J. A. Dijkstra","Center for Coastal and Ocean Mapping/Joint Hydrographic Center University of New Hampshire,Durham,New Hampshire,USA; Center for Coastal and Ocean Mapping/Joint Hydrographic Center University of New Hampshire,Durham,New Hampshire,USA; Center for Coastal and Ocean Mapping/Joint Hydrographic Center University of New Hampshire,Durham,New Hampshire,USA; Center for Coastal and Ocean Mapping/Joint Hydrographic Center University of New Hampshire,Durham,New Hampshire,USA",Global Oceans 2020: Singapore – U.S. Gulf Coast,"9 Apr 2021","2020","","","1","9","Benthic quadrat studies requiring time-intensive manual image annotation are currently a critical component of assessing the health of coral reefs. Patch-based image classification using convolutional neural networks (CNNs) can automate this task by providing sparse labels, but remain computationally inefficient. This work extends the idea of automatic image annotation by using fully convolutional networks (FCNs) to provide dense labels through semantic segmentation. We present an improved version the Multilevel Superpixel Segmentation (MSS) algorithm, which repurposes existing sparse labels for images by converting them into the dense labels necessary for training a FCN automatically. Our implementation-Fast-MSS-is demonstrated to perform considerably faster than the original without sacrificing accuracy. To showcase the applicability to benthic ecologists, we validate this method using the Moorea Labeled Coral (MLC) dataset as a benchmark. FCNs are evaluated by comparing their predictions on test images with the corresponding ground-truth sparse labels. Our results indicate that FCNs' perform with accuracies that are suitable for many ecological applications, and can increase even further when trained on dense labels augmented with additional sparse labels provided by a patch-based image classifier. The contributions of this study help move the field of benthic ecology towards more efficient monitoring of coral reefs through entirely automated processes.","0197-7385","978-1-7281-5446-6","10.1109/IEEECONF38699.2020.9389163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9389163","Coral Reefs;Marine Images;Semantic Segmentation;Convolutional Neural Networks (CNNs);Fully Convolutional Networks (FCNs);Dense;Sparse;Annotations","Training;Deep learning;Image segmentation;Annotations;Semantics;Classification algorithms;Monitoring","","4","","26","IEEE","9 Apr 2021","","","IEEE","IEEE Conferences"
"Wirelessly Automated Reconfigurable Antenna With Directional Selectivity","Y. Tawk; J. Costantine; F. Makhlouf; M. Nassif; L. Geagea; C. G. Christodoulou","Electrical and Computer Engineering Department, Notre Dame University-Louaize, Zouk Mikael, Lebanon; Electrical and Computer Engineering Department, American University of Beirut, Beirut, Lebanon; Electrical and Computer Engineering Department, Notre Dame University-Louaize, Zouk Mikael, Lebanon; Electrical and Computer Engineering Department, Notre Dame University-Louaize, Zouk Mikael, Lebanon; Electrical and Computer Engineering Department, Notre Dame University-Louaize, Zouk Mikael, Lebanon; Electrical and Computer Engineering Department, The University of New Mexico, Albuquerque, NM, USA",IEEE Access,"2 Mar 2017","2017","5","","802","811","In this paper, a frequency reconfigurable antenna system with a directional selectivity is presented. The reconfiguration of the antenna's radiation characteristics is wirelessly controlled through a mobile phone and a microcontroller. The antenna system is a multi-element radiator composed of four monopoles on top of a hexagonal ground plane, in addition to four rectangular microstrip two-elements antenna arrays. The monopoles and the microstrip arrays are designed to contribute to the communication requirements of the complete system. The position, orientation, and topology of the various antennas are optimized to achieve the required frequency reconfigurability in addition to the variable selective directivity performance. The whole system is fabricated and integrated in a single compact unit controlled by a microcontroller, four servo motors, and a Bluetooth module. The antenna system is tested and the measured results confirm the validity of the proposed design.","2169-3536","","10.1109/ACCESS.2017.2650203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7811296","Directive antenna;microcontroller;pattern diversity;reconfigurable antenna;software control","Directive antennas;Microstrip antenna arrays;Antenna radiation patterns;Antenna measurements;Pattern diversity","","15","","21","OAPA","9 Jan 2017","","","IEEE","IEEE Journals"
"A multi-platform linear algebra toolbox for finite element solvers on heterogeneous clusters","V. Heuveline; C. Subramanian; D. Lukarski; J. -P. Weiss","Engineering Mathematics and Computing Laboratory EMCL, Karlsruhe Institute of Technology, Germany; Engineering Mathematics and Computing Laboratory EMCL, Karlsruhe Institute of Technology, Germany; Engineering Mathematics and Computing Laboratory EMCL, SRG New Frontiers in High Performance Computing, Exploiting Multicore and Coprocessor Technology, Karlsruhe Institute of Technology, Germany; Engineering Mathematics and Computing Laboratory EMCL, SRG New Frontiers in High Performance Computing, Exploiting Multicore and Coprocessor Technology, Karlsruhe Institute of Technology, Germany",2010 IEEE International Conference On Cluster Computing Workshops and Posters (CLUSTER WORKSHOPS),"28 Oct 2010","2010","","","1","6","Heterogeneous clusters with multiple sockets and multicore-processors accelerated by dedicated coprocessors like GPUs, Cell BE, FPGAs or others nowadays provide unrivaled computing power in terms of floating point operations. Specific capabilities of additional processor technologies enable dedicated exploitation with respect to particular application and data characteristics. However, resource utilization, programmability, and scalability of applications across heterogeneous platforms is a major concern. In the framework of the HiFlow finite element software package we have developed a portable software approach that implements efficient parallel solvers for partial differential equations by means of unified and modular user interfaces across a variety of heterogeneous platforms - in particular on GPU accelerated clusters. We detail our concept and provide performance analysis for various test scenarios that prove performance capabilities, scalability, viability, and user friendliness.","","978-1-4244-8396-9","10.1109/CLUSTERWKSP.2010.5613084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5613084","Heterogeneous clusters;multi-GPU;sparse linear algebra;conjugate gradient;performance analysis;speedup;scalability","Multicore processing","","4","","16","IEEE","28 Oct 2010","","","IEEE","IEEE Conferences"
