"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A nonnegative sparsity induced similarity measure with application to cluster analysis of spam images","Y. Gao; A. Choudhary; G. Hua","Department of EECS, Northwestern University, China; Department of EECS, Northwestern University, China; Nokia Research Center, Finland","2010 IEEE International Conference on Acoustics, Speech and Signal Processing","28 Jun 2010","2010","","","5594","5597","Image spam is an email spam that embeds text content into graphical images to bypass traditional spam filters. The majority of previous approaches focus on filtering image spam from client side. To effectively detect the attack activities of the spammers and fast trace back the spam sources, it is also essential to employ cluster analysis to comprehensively filter the image emails on the server side. In this paper, we present a nonnegative sparsity induced similarity measure for cluster analysis of spam images. This similarity measure is based on an assumption that a spam image should be represented well by the nonnegative linear combination of a small number of spam images in the same cluster. It is due to the observation that spammers generate large number of varieties from a single image source with different image processing and manipulation techniques. Experiments on a spam image dataset collected from our department email server demonstrated the advantages of the proposed approach.","2379-190X","978-1-4244-4295-9","10.1109/ICASSP.2010.5495246","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5495246","Nonnegative sparse representation;Image spam filtering;Cluster analysis","Image analysis;Filtering;Optical filters;Optical character recognition software;Image processing;Performance analysis;Unsolicited electronic mail;Weapons;Image generation;Automatic testing","","13","","14","IEEE","28 Jun 2010","","","IEEE","IEEE Conferences"
"Big Data Critical Computing Based on the Similarity-Difference Metric","A. V. Hacimahmud; L. Shapa; V. Hahanov; A. Mishchenko; O. Shevchenko; S. Chumachenko; E. Litvinova","Computer Engineering Department, Azerbaijan State Oil and Industry University, Baku, Azerbaijan; Design Automation Department, Kharkov National University of Radio Electronics, Kharkov, Ukraine; Design Automation Department, Kharkov National University of Radio Electronics, Kharkov, Ukraine; Design Automation Department, Kharkov National University of Radioelectronics, Kharkov, Ukraine, USA; Design Automation Department, Kharkov National University of Radio Electronics, Kharkov, Ukraine; Design Automation Department, Kharkov National University of Radio Electronics, Kharkov, Ukraine; Design Automation Department, Kharkov National University of Radio Electronics, Kharkov, Ukraine",2020 IEEE East-West Design & Test Symposium (EWDTS),"15 Oct 2020","2020","","","1","6","Models, methods and algorithms for cyber-social computing are proposed that use the similarity-difference metric of unitary coded information for processing big data in order to generate adequate actuator signals for controlling cyber-social critical systems. A set-theoretic method for data retrieval has being developed based on the similarity-difference of the frequency parameters of primitive elements, which makes it possible to determine the similarity of objects, the strategy of transforming one object into another, as well as to identify the level of common interests, conflict. The definitions of the fundamental concepts in the field of computing are given on the basis of metric relations between interacting processes and phenomena. A software application is proposed for calculating the similarity-differences of objects based on the formation of frequency vectors of two sets of primitive data. A high level of correlation between the results of the application and the well-known system for determining plagiarism is shown.","2472-761X","978-1-7281-9899-6","10.1109/EWDTS50664.2020.9225110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225110","computing;cyber social computing;decision-making;unitary data codes;similarity-difference;big data analysis;plagiarism","Measurement;Monitoring;Process control;Design automation;Cloud computing;Big Data;Transforms","","","","9","IEEE","15 Oct 2020","","","IEEE","IEEE Conferences"
"Duplicate short text detection based on Word2vec","J. Gao; Y. He; X. Zhang; Y. Xia","School of Software Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Software, Tsinghua University, Beijing, China; School of Software Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Software Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2017 8th IEEE International Conference on Software Engineering and Service Science (ICSESS),"23 Apr 2018","2017","","","33","37","In modern life, people own new social relationship, watch news, create e-commerce transactions and have entertainment online. Light blogs and short comments become more and more popular. The traditional duplicate long text detection algorithms are hard to be applied in the current situations, so more effective duplicate detection algorithm for short text is needed. Based on the bag-of-words model Word2vec, this paper proposes a kind of duplicate detection algorithm with semantic embedded for short text. Words are embedded into vectors which are as input elements in Simhash algorithm to acquire 64 bits sequence, then compare two sequences with Hamming distances and return result filtered by preset threshold value. Subsequently, a more superior improvement is proposed where we add weighted idea into. The results are compared with the unweighted Word2vec method and the traditional TF-IDF method. Experiments are carried out on the SICK corpus, and its result shows that the weighted Word2vec method achieves higher accuracy and recall rate.","2327-0594","978-1-5386-0497-7","10.1109/ICSESS.2017.8342858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8342858","short text;duplicate detection;TF-IDF;Word2vec;semantic similarity;Simhash","Detection algorithms;Semantics;Entertainment industry;Blogs","","12","","23","IEEE","23 Apr 2018","","","IEEE","IEEE Conferences"
"Locating Software Faults Based on Minimum Debugging Frontier Set","F. Li; Z. Li; W. Huo; X. Feng","State Key Laboratory of Computer Architecture, Chinese Academy of Sciences, Beijing, P.R.China; Department of Computer Science, Purdue University, West Lafayette, IN; Institute of Information Engineering, Chinese Academy of Sciences, Beijing, P.R.China; State Key Laboratory of Computer Architecture, Chinese Academy of Sciences, Beijing, P.R.China",IEEE Transactions on Software Engineering,"11 Aug 2017","2017","43","8","760","776","In this article, we propose a novel state-based fault-localization approach. Given an observed failure that is reproducible under the same program input, this new approach uses two main techniques to reduce the state exploration cost. Firstly, the execution trace to be analyzed for the observed failure is successively narrowed by making the set of trace points in each step a cut of the dynamic dependence graph. Such a cut divides the remaining trace into two parts and, based on the sparse symbolic exploration outcome, one part is removed from further exploration. This process continues until reaching where the fault is determined to be. Second, the cut in each step is chosen such that the union of the program states from the members of the cut is of the minimum size among all candidate cuts. The set of statement instances in the chosen cut is called a minimum debugging frontier set (MDFS). To evaluate our approach, we apply it to 16 real bugs from real world programs and compare our fault reports with those generated by state-of-the-art approaches. Results show that the MDFS approach obtains high quality fault reports for these test cases with considerably higher efficiency than previous approaches.","1939-3520","","10.1109/TSE.2016.2632122","National Natural Science Foundation of China(grant numbers:61303053,61402445,61402303,61521092); National High Technology Research and Development Program of China(grant numbers:2015AA011505); National Science Foundation of United States(grant numbers:1533822); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7755837","Fault localization;minimum debugging frontier set;sparse symbolic exploration;dynamic dependence graph","Debugging;Computer aided software engineering;Computer bugs;Software;Computer architecture;Computers;Indexes","","9","","47","IEEE","23 Nov 2016","","","IEEE","IEEE Journals"
"Self-Similarity Based Classification of 3D Surface Textures","L. Qi; L. Zhang; J. Dong; Z. Yu; A. Yang","Computer Science Department, Ocean University of China, Qingdao, China; Computer Science Department, Ocean University of China, Qingdao, China; Computer Science Department, Ocean University of China, Qingdao, China; Administrative Office of Qingdao Software Technology Park, Qingdao, China; School of Information Science and Engineering, Ocean University of China",2008 Congress on Image and Signal Processing,"16 Jul 2008","2008","2","","402","406","This paper presents a novel 3D surface texture classification method based on self-similarity maps which are calculated directly from raw captured texture images. 3D surface textures have special properties for they are sensitive to illumination and view conditions. Some previous classification methods which are illumination invariant or rotation invariant have shown to be effective to this particularity, but most of them are model-based. We introduce a new approach to classify 3D surface texture image sets by automatically extracted self-similarity maps. Feature vectors are then generated from responses to a filter bank of the self-similarity maps. Classification is achieved by comparing the L2 distance between training and testing feature vectors. The experiment results show our approach achieves an accuracy of 95%.","","978-0-7695-3119-9","10.1109/CISP.2008.294","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4566335","self-similarity;3D surface texture;classification","Surface texture;Sea surface;Lighting;Rough surfaces;Surface roughness;Reflectivity;Oceans;Filter bank;Testing;Humans","","3","","10","IEEE","16 Jul 2008","","","IEEE","IEEE Conferences"
"Effect of a sparse architecture on generalization behaviour of connectionist networks: a comparative study","B. Chakraborty","Faculty of Software and Information Science, Iwate Prefectural University, Iwate, Japan","IEEE SMC'99 Conference Proceedings. 1999 IEEE International Conference on Systems, Man, and Cybernetics (Cat. No.99CH37028)","6 Aug 2002","1999","3","","418","423 vol.3","Generalization, the ability of achieving equal performance with respect to the training patterns for the design of the system as well as the unknown test patterns outside the training set, is considered to be the most desirable aspect of a cognitive learning system. For connectionist classifiers, generalization depends on several factors like the network architecture and size, learning algorithm, complexity of the problem and the quality and quantity of the training samples. Various studies on the generalization behaviour of a neural classifier suggest that the architecture and the size of the network should match the size and complexity of the training sample set of the particular problem. The popular ideas for improving generalization is network pruning by removing redundant nodes or growing by adding nodes to reach the optimum size for matching. In this work a feedforward multilayer connectionist model proposed earlier by Chakraborty et al. (1997) with a sparse fractal connection structure between the neurons of adjacent layers has been studied for its suitability compared to other architectures for achieving good generalization. A comparative study with another feedforward multilayer model with network pruning algorithms for pattern classification problem revealed that it is easier to achieve good generalization with the proposed sparse fractal architecture.","1062-922X","0-7803-5731-0","10.1109/ICSMC.1999.823241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=823241","","Learning systems;Fractals;Computer architecture;Information science;Software testing;System testing;Neurons;Nonhomogeneous media;Pattern classification","","2","","10","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Semantic Similarity-based Visual Reasoning without Language Information","C. Choi; H. Lim; H. Jang; J. Park; E. Kim; K. Lim","Department of Computer Engineering, Hanbat National University, Daejeon, South Korea; Department of Computer Engineering, Hanbat National University, Daejeon, South Korea; Surromind Co., Ltd., Seoul, South Korea; Euclidsoft Co., Ltd., Daejeon, South Korea; Department of AI Software, Hanbat National University, Daejeon, South Korea; Department of Computer Engineering, Hanbat National University, Daejeon, South Korea",2023 International Conference on Artificial Intelligence in Information and Communication (ICAIIC),"23 Mar 2023","2023","","","107","111","In this research, we propose new training data for the visual reasoning task based on semantic similarity and proposed a deep learning model that utilizes the data. The first contribution of this study is the construction of training data. Based on a total of 40 object attributes, we created a visual inference problem using only image data. As a result, a total of 6,000 datasets were built to create training and test data. We also propose a visual inference model as the second contribution of this work. The inference model shown in this study was evaluated for two tasks using ResNet50 and Vision Transformer, respectively. Based on the experimental evaluation results, we investigated the suitable pre-trained model for both single-choice binary reasoning and multiple-selection reasoning, respectively.","2831-6983","978-1-6654-5645-6","10.1109/ICAIIC57133.2023.10067104","National Information Society Agency (NIA); Ministry of Education(grant numbers:2021RIS-004,2021RIFIAI063474); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10067104","Visual Reasoning;Inference;Image similarity;Deep Learning","Training;Deep learning;Visualization;Semantics;Training data;Transformers;Cognition","","","","13","IEEE","23 Mar 2023","","","IEEE","IEEE Conferences"
"Fuzzing Methods Recommendation Based on Feature Vectors","C. Zhang; J. Chen","School of Computer Science & Communication Engineering, Jiangsu University, Zhenjiang, China; School of Computer Science & Communication Engineering, Jiangsu University, Zhenjiang, China",2021 36th IEEE/ACM International Conference on Automated Software Engineering (ASE),"20 Jan 2022","2021","","","1079","1081","Fuzzing is a technique that aims to detect vulnerabilities or exceptions through unexpected input and has found tremendous recent interest in both academia and industry. Although these fuzzing methods have great advantages in the field of vulnerability detection, they also have their own disadvantages in the face of different target programs. It is obviously impractical for a fuzzing test method to adapt to all the target programs. Therefore, we study how to select the appropriate fuzzing methods for different target programs. Specifically, we first analyze the program, and then extract the feature vectors of the target program to get the information of the program, such as syntax, context and so on. Next, we build a matching model to match the similarity of target program and the fuzzing algorithm to select the fuzzing algorithm with higher matching degree. Through our matching model, we get a more suitable fuzzing algorithm to improve the detection efficiency, precision, recall, F-measure, and other statistical measures.","2643-1572","978-1-6654-0337-5","10.1109/ASE51524.2021.9678630","National Natural Science Foundation of China; China Postdoctoral Science Foundation; Postdoctoral Science Foundation of Jiangsu Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9678630","Fuzzing;Vulnerability detection;Feature vector;Similarity","Industries;Software algorithms;Fuzzing;Syntactics;Feature extraction;Data mining;Faces","","","","15","IEEE","20 Jan 2022","","","IEEE","IEEE Conferences"
"Enhancing Population Diversity for Genetic Algorithms","F. Huang; N. Xiao; Q. Chen","Faculty of Software, Fujian Normal University, Fuzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China",2009 Fifth International Conference on Natural Computation,"28 Dec 2009","2009","4","","222","226","The premature convergence may lead the genetic algorithms (GAs) to a local optimum but not a global one. Maintaining the population diversity in GAs, or minimize its loss, may alleviate this problem to a certain extent. A novel selector based on eugenics (EBSelector) has been proposed to faciliate effective selection of individuals to perform crossover, inspired by the eugenic theory about how to make familial disease less happen and to produce high-quality offspring. Demonstrated through a suite of benchmark test functions, the proposed algorithm is shown competitive performance with improved convergence speed.","2157-9563","978-0-7695-3736-8","10.1109/ICNC.2009.560","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5365430","genetic algorithms;population diversity;eugenics theory","Genetic algorithms;Diseases;Time measurement;Demography;Evolution (biology);Benchmark testing;Convergence;Biology computing;Evolutionary computation;Frequency diversity","","","","13","IEEE","28 Dec 2009","","","IEEE","IEEE Conferences"
"Stopping Memory Disclosures via Diversification and Replicated Execution","K. Lu; M. Xu; C. Song; T. Kim; W. Lee","University of Minnesota, Minneapolis, MN, USA; Georgia Institute of Technology, Atlanta, GA, USA; University of California, Riverside, CA, USA; Georgia Institute of Technology, Atlanta, GA, USA; Georgia Institute of Technology, Atlanta, GA, USA",IEEE Transactions on Dependable and Secure Computing,"7 Jan 2021","2021","18","1","160","173","With the wide deployment of security mechanisms such as Address Space Layout Randomization (ASLR), memory disclosures have become a prerequisite for critical memory-corruption attacks (e.g., code-reuse attack)-adversaries are forced to exploit memory disclosures to circumvent ASLR as the first step. As a result, the security threats of memory disclosures are now significantly aggravated-they break not only data confidentiality but also the effectiveness of security mechanisms. In this paper, we propose a general detection methodology and develop a system to stop memory disclosures. We observe that memory disclosures are not root causes but rather consequences of a variety of hard-to-detect program errors such as memory corruption and uninitialized read. We thus propose a replicated execution-based methodology to generally detect memory disclosures, regardless of their causes. We realize this methodology with Buddy: By seamlessly maintaining two identical running instances of a target program and diversifying only its target data, Buddy can accurately detects memory disclosures of the data, as doing so will result in the two instances outputting different values. Extensive evaluation results show that Buddy is reliable and efficient while stopping real memory disclosures such as the Heartbleed leak.","1941-0018","","10.1109/TDSC.2018.2878234","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8510822","Memory disclosure;diversification;replicated execution;N-version system;code-reuse attack","Synchronization;Security;Kernel;Benchmark testing;Web servers;Memory management;Layout","","15","","56","IEEE","26 Oct 2018","","","IEEE","IEEE Journals"
"Balancing Convergence and Diversity in Multiobjective Immune Algorithm","L. Li; W. Lin; Q. Lin; Z. Ming","College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China",2020 12th International Conference on Advanced Computational Intelligence (ICACI),"26 Aug 2020","2020","","","102","109","Recently, multiobjective immune algorithms (MOIAs) become popular, which are designed for multiobjective optimization problems (MOPs). However, most existing MOIAs put more attention on maintaining diversity as the used clonal selection strategy will allocate more cloning for the sparse areas, which may hamper the convergence to speed to the optimal Pareto front, especially for some complicated MOPs. To alleviate the phenomenon mentioned above, we propose a dynamic mechanism into traditional MOIAs in this paper, aiming to balance convergence and diversity, called BCD-MOIA. First, MOP will be decomposed into several single subproblems by decomposition method, and then these subproblems will be optimized simultaneously. Second, we propose a novel measure metric instead of the crowding distance to assign the clone number for each solution, which includes two main parts. The first part focuses on the diversity performance, i.e., the perpendicular distance between solution and its associated weight vectors. The second part uses the aggregated function values quantified by the decomposition method, which is more efficient for accelerating the convergence speed and maintaining diversity as well. Moreover, a dynamic mechanism is performed during the whole evolutionary process, focusing on diversity and convergence at different stages. By this way, our proposed algorithm can tradeoff the performance on convergence and diversity dynamically. The effectiveness of our proposed algorithm BCD-MOIA is validated by comparing with three competitive MOIAs and three multi-objective evolutionary algorithms for tackling two sets of complicated problems.","2573-3311","978-1-7281-4248-7","10.1109/ICACI49185.2020.9177787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9177787","immune algorithnb multiobjective optimization problems;convergence and diversity","Cloning;Convergence;Sociology;Statistics;Optimization;Heuristic algorithms;Software algorithms","","2","","26","IEEE","26 Aug 2020","","","IEEE","IEEE Conferences"
"Query term expansion and reweighting using term co-occurrence similarity and fuzzy inference","Byeong Man Kim; Ju Youn Kim; Jongwan Kim","School of Computer & Software Engineering, Kum-Oh National University of Technology, Kumi, Gyeongbuk, South Korea; School of Computer & Software Engineering, Kum-Oh National University of Technology, Kumi, Gyeongbuk, South Korea; School of Computer & Information Engineering, Taegu University, Gyeongsan, Gyeongbuk, South Korea",Proceedings Joint 9th IFSA World Congress and 20th NAFIPS International Conference (Cat. No. 01TH8569),"7 Aug 2002","2001","2","","715","720 vol.2","To improve the effectiveness of the classic relevance techniques for the vector model, a novel technique for term expansion and term reweighting is suggested. The advantages of the classic techniques are simplicity and good results. However, due to the simplicity, the term occurrence pattern is not considered explicitly. To supplement the classic relevance techniques, we introduce the term cooccurrence similarity as a measure of how similar the distributions within the feedbacked documents of a given term and the initial query are. With this similarity and additional information, the weight in the new query of the term is calculated by fuzzy inference. Although the experiments are performed on the small collection, the results show that the technique proposed in the paper yields substantial improvements in retrieval effectiveness.","","0-7803-7078-3","10.1109/NAFIPS.2001.944690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=944690","","Feedback;Software;World Wide Web;Web search;Search engines;Information retrieval;Frequency measurement;Testing","","4","","14","IEEE","7 Aug 2002","","","IEEE","IEEE Conferences"
"A New Local Search-Based Multiobjective Optimization Algorithm","B. Chen; W. Zeng; Y. Lin; D. Zhang","Software School, Xiamen University, Xiamen, Fujian, China; Software School, Xiamen University, Xiamen, Fujian, China; School of Information Science and Engineering, Xiamen University, Xiamen, Fujian, China; School of Information Science and Engineering, Xiamen University, Xiamen, Fujian, China",IEEE Transactions on Evolutionary Computation,"27 Jan 2015","2015","19","1","50","73","In this paper, a new multiobjective optimization framework based on nondominated sorting and local search (NSLS) is introduced. The NSLS is based on iterations. At each iteration, given a population P, a simple local search method is used to get a better population P', and then the nondominated sorting is adopted on P ∪ P' to obtain a new population for the next iteration. Furthermore, the farthest-candidate approach is combined with the nondominated sorting to choose the new population for improving the diversity. Additionally, another version of NSLS (NSLS-C) is used for comparison, which replaces the farthest-candidate method with the crowded comparison mechanism presented in the nondominated sorting genetic algorithm II (NSGA-II). The proposed method (NSLS) is compared with NSLS-C and the other three classic algorithms: NSGA-II, MOEA/D-DE, and MODEA on a set of seventeen bi-objective and three tri-objective test problems. The experimental results indicate that the proposed NSLS is able to find a better spread of solutions and a better convergence to the true Pareto-optimal front compared to the other four algorithms. Furthermore, the sensitivity of NSLS is also experimentally investigated in this paper.","1941-0026","","10.1109/TEVC.2014.2301794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6718037","Multiobjective optimization;nondominated sorting;local search;diversity;test problems;Diversity;local search;multiobjective optimization;nondominated sorting;test problems","Sociology;Statistics;Optimization;Sorting;Search methods;Convergence;Algorithm design and analysis","","127","","85","IEEE","21 Jan 2014","","","IEEE","IEEE Journals"
"Cooperative Control of Water Volumes of Parallel Ponds Attached to An Open Channel Based on Information Consensus with Minimum Diversion Water Loss","C. Tricaud; Y. Chen","Center for Self-Organizing and Intelligent Systems (CSOIS), Department of Electrical and Computer Engineering, Utah State University, Logan, UT, USA; Center for Self-Organizing and Intelligent Systems (CSOIS), Department of Electrical and Computer Engineering, Utah State University, Logan, UT, USA",2007 International Conference on Mechatronics and Automation,"24 Sep 2007","2007","","","3283","3288","Decision making through information sharing for a canal irrigation system is discussed in this paper. A consensus-based decision algorithm is used to manage water distribution into a parallel ponds network and achieve good quality of service and minimum water-loss. The algorithm is tested in a simulation software reproducing the major dynamics of the system for different scenarios. While not taking into account some of the non-linearities and focusing on feasibility, the algorithm shows interesting results under ideal flow control conditions especially regarding convergence. Robustness is estimated by Monte Carlo evaluation of the effects of delay uncertainty, and the strategy maintains convergence.","2152-744X","978-1-4244-0827-6","10.1109/ICMA.2007.4304088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4304088","Consensus;Irrigation Control;Open Water Channel","Irrigation;Convergence;Delay estimation;Decision making;Quality management;Quality of service;Software algorithms;Software testing;System testing;Nonlinear dynamical systems","","4","","14","IEEE","24 Sep 2007","","","IEEE","IEEE Conferences"
"A Hybrid Deep Learning-Based (HYDRA) Framework for Multifault Diagnosis Using Sparse MDT Reports","M. S. Riaz; H. N. Qureshi; U. Masood; A. Rizwan; A. Abu-Dayya; A. Imran","AI4Networks Research Center, School of Electrical and Computer Engineering, The University of Oklahoma, Tulsa, OK, USA; AI4Networks Research Center, School of Electrical and Computer Engineering, The University of Oklahoma, Tulsa, OK, USA; AI4Networks Research Center, School of Electrical and Computer Engineering, The University of Oklahoma, Tulsa, OK, USA; Qatar Mobility Innovations Center, Qatar University, Doha, Qatar; Department of Electrical Engineering, Qatar University, Doha, Qatar; AI4Networks Research Center, School of Electrical and Computer Engineering, The University of Oklahoma, Tulsa, OK, USA",IEEE Access,"28 Jun 2022","2022","10","","67140","67151","Diminishing viability of manual fault diagnosis in the increasingly complex emerging cellular network has motivated research towards artificial intelligence (AI)-based fault diagnosis using the minimization of drive test (MDT) reports. However, existing AI solutions in the literature remain limited to either diagnosis of faults in a single base station only or the diagnosis of a single fault in a multiple BS scenario. Moreover, lack of robustness to MDT reports spatial sparsity renders these solutions unsuitable for practical deployment. To address this problem, in this paper we present a novel framework named Hybrid Deep Learning-based Root Cause Analysis (HYDRA) that uses a hybrid of convolutional neural networks, extreme gradient boosting, and the MDT data enrichment techniques to diagnose multiple faults in a multiple base station network. Performance evaluation under realistic and extreme settings shows that HYDRA yields an accuracy of 93% and compared to the state-of-the-art fault diagnosis solutions, HYDRA is far more robust to MDT report sparsity.","2169-3536","","10.1109/ACCESS.2022.3185639","National Science Foundation (NSF)(grant numbers:1619346,1730650); Qatar National Research Fund (QNRF)(grant numbers:NPRP12-S 0311-190302); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9804486","Root cause analysis;cellular data sparsity;data enrichment;multi-fault diagnosis;minimization of drive tests;hybrid deep learning;radio environment maps;image inpainting;self healing;network automation","Fault diagnosis;Data models;Deep learning;Convolutional neural networks;Cellular networks;Self-organizing feature maps;Root cause analysis","","3","","47","CCBY","23 Jun 2022","","","IEEE","IEEE Journals"
"Estimation Improvement of Objective Scores of Answer Statements with Consideration of Semantic Similarity","Y. Yokoyama; T. Hochin; H. Nomiya","Graduate School of Life and Environmental Sciences, Kyoto Prefectural University, Kyoto, Japan; Faculty of Information and Human Sciences, Kyoto Institute of Technology, Kyoto, Japan; Faculty of Information and Human Sciences, Kyoto Institute of Technology, Kyoto, Japan","2018 19th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","23 Aug 2018","2018","","","188","193","To eliminate mismatches between the intentions of questioners and respondents of Question and Answer (Q&A) sites, we have clarified that the impression of the statements could be captured by nine factors, and the factor scores could be estimated from the feature values of the statements. Objective scores of the statements could be estimated fairly good, and that those of subjective statements could be estimated well by taking the natural logarithm of the factor scores with the consideration of cross-validation. This paper tries to perform multiple regression analysis with the consideration of semantic similarity between Q&A. A statement is represented with an average word vector of the words appearing in the statement. The semantic similarity of two statements is calculated through the cosine of the two average word vectors of the two statements. As a result, there could be a possibility that semantic similarity would be effective in estimating objective scores.","","978-1-5386-5889-5","10.1109/SNPD.2018.8441035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441035","Q & A site;factor score;multiple regression analysis;objective score;word vector;semantic similarity","Estimation;Semantics;Regression analysis;Barium;Data models;Internet;Software","","1","","21","IEEE","23 Aug 2018","","","IEEE","IEEE Conferences"
"Machine Learning for Real-Time Data-Driven Security Practices","S. Coleman; P. Doody; A. Shields","Department of Computing, Institute of Technology Tralee, Tralee, Ireland; Department of Computing, Institute of Technology Tralee, Tralee, Ireland; Department of Computing, Institute of Technology Tralee, Tralee, Ireland",2018 29th Irish Signals and Systems Conference (ISSC),"23 Dec 2018","2018","","","1","6","The risk of cyber-attacks exploiting vulnerable organisations has increased significantly over the past several years. These attacks may combine to exploit a vulnerability breach within a system's protection strategy, which has the potential for loss, damage or destruction of assets. Consequently, every vulnerability has an accompanying risk, which is defined as the ""intersection of assets, threats, and vulnerabilities"" [1]. This research project aims to experimentally compare the similarity-based ranking of cyber security information utilising a recommendation environment. The Memory-Based Collaborative Filtering technique was employed, specifically the User-Based and Item-Based approaches. These systems utilised information from the National Vulnerability Database, specifically for the identification and similarity-based ranking of cyber-security vulnerability information, relating to hardware and software applications. Experiments were performed using the Item-Based technique, to identify the optimum system parameters, evaluated through the AUC evaluation metric. Once identified, the Item-Based technique was compared with the User-Based technique which utilised the parameters identified from the previous experiments. During these experiments, the Pearson's Correlation Coefficient and the Cosine similarity measure was used. From these experiments, it was identified that utilised the Item-Based technique which employed the Cosine similarity measure, an AUC evaluation metric of 0.80225 was achieved.","","978-1-5386-6046-1","10.1109/ISSC.2018.8585360","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8585360","recommender systems;collaborative filtering;memory-based;user-based;item-based;similarity-based ranking;national vulnerability database;cyber security","Collaboration;Measurement;Recommender systems;Software","","1","","22","IEEE","23 Dec 2018","","","IEEE","IEEE Conferences"
"Heart Rate Detection From Facial Videos Using A Frequencyconstrained Multilayer Sparse Coding","X. Liu; X. Yang; D. Wang; S. Fang","School of Computer and Information, Hefei University of Technology, Hefei, China; School of Software, Hefei University of Technology, Hefei, China; School of Computer and Information, Hefei University of Technology, Hefei, China; School of Computer and Information, Hefei University of Technology, Hefei, China",2020 IEEE International Conference on Image Processing (ICIP),"30 Sep 2020","2020","","","335","339","Imaging photoplethysmography (iPPG) can be used to detect heart rates from facial videos. However, it is sensitive to motion disturbances in realistic environments. To address this problem, a frequency-constrained multilayer sparse coding (FCMSC) algorithm is proposed in this paper. Specifically, FCMSC learns a dictionary about iPPG signals from a large set of clean iPPG signals in the training phase, and then reconstructs distorted iPPG signals with the learned dictionary in the testing phase. Compared to previous methods, FCMSC has stronger learning power due to its multilayer structure and better generalization ability because of its frequency constraint. A total of 3630 clips are cut out from the MAHNOB-HCI (a public video dataset) to train and test FCMSC. Experimental results show that FCMSC outperforms state-of-the-art methods in extracting heart rates from facial videos involving motion disturbances.","2381-8549","978-1-7281-6395-6","10.1109/ICIP40778.2020.9191243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9191243","imaging Photoplethysmography;multilayer sparse coding;dictionary learning","Handheld computers;Pattern recognition;Conferences;Image recognition;Filtering;Biomedical optical imaging","","1","","34","IEEE","30 Sep 2020","","","IEEE","IEEE Conferences"
