"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Unique Raspberry Pi-based Honeypot","A. Bhardwaj; L. Sapra; V. Sapra","University of Petroleum and Energy Studies, Dehradun, India; University of Petroleum and Energy Studies, Dehradun, India; School of Computing, Graphic Era Hill University, Dehradun, India",2023 International Conference on Recent Advances in Science and Engineering Technology (ICRASET),"8 Feb 2024","2023","","","1","6","Honeypots run services to lure attackers and prospective scans on Telnet, SSH, and HTTP. The system detects and sends email alerts for any unauthorized access or potential denial of service (DoS) attacks. This is normally performed by the Honeypot application service. The authors propose converting the Honeypot app to as daemon service or corn, which checks status & restarts if required. The authors designed and developed a unique Honeypot framework, named PIPOT using a Python socket program with low-cost Raspberry Pi for monitoring and alerting, instead of using expensive server systems in small organizations running few services with little or no security alerting systems.","","979-8-3503-0692-7","10.1109/ICRASET59632.2023.10420242","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10420242","Raspberry Pi;Honeypot;Network;Alerts;Port scan","Performance evaluation;Sockets;Organizations;Monitoring;Python;Testing;Software development management","","","","11","IEEE","8 Feb 2024","","","IEEE","IEEE Conferences"
"Comparison of similarity measures in HSV quantization for CBIR","J. Pardede; B. Sitohang; S. Akbar; M. L. Khodra","School of Electrical and Informatics Engineering, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical and Informatics Engineering, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical and Informatics Engineering, Institut Teknologi Bandung, Bandung, Indonesia; School of Electrical and Informatics Engineering, Institut Teknologi Bandung, Bandung, Indonesia",2017 International Conference on Data and Software Engineering (ICoDSE),"12 Feb 2018","2017","","","1","6","Researchers implemented various similarity measure for CBIR using HSV Quantization. Implemented similarity measures on this study is Euclidean Distance, Cramer-von Mises Divergence, Manhattan Distance, Cosine Similarity, Chi-Square Dissimilarity, Jeffrey Divergence, Pearson Correlation Coefficient, and Mahalanobis Distance. The purpose of study is to measure the performance of image retrieval of the CBIR system using HSV Quantization for each of the similarity measures. The performance of similarity measures are evaluated based on precision, recall, and F-measure value that obtained from test results performed on the Wang dataset. Similarity measures were performed on each of the categories (Africa, Beaches, Building, Bus, Dinosaur, Elephant, Flower, Horses, Mountain, and Food) that has 100 images of each its category. The test results showed that the highest precision valued are 100% provided with Jeffrey Divergence on Dinosaur category. The best average precision value of all categories is provided with Jeffrey Divergence, i.e. 87.298%. In generally, the best average precision value is Dinosaur category (Euclidean Distance, Manhattan Distance, Cosine Similarity, Chi-Square Dissimilarity, Jeffrey Divergence, and Pearson Correlation Coefficient). The next of average precision value is on Flower category for Cramer-von Mises Divergence, and the last category is on Bus category that provided with Mahalanobis Distance. The highest average recall valued is 92% on Horses category that established to Cosine Similarity. The best average recall valued for all categories is on Manhattan Distance, i.e. 38.700%. In generally, the best average recall valued is on Horses category that provided with Cramer-von Mises Divergence, Manhattan Distance, Cosine Similarity, Chi-Square Dissimilarity, Jeffrey Divergence, Pearson Correlation Coefficient, and Mahalanobis Distance. The best average recall value of the Euclidean Distance is Africa category. The highest F-measure value is 87.255% on Horses category provided with Cosine Similarity. The experiment result showed that the highest F-measure valued is always on Horses category. The highest F-measure value in general provided with Manhattan Distance (Africa, Beaches, Building, Bus, Dinosaur, Elephant, Flower, Mountain, and Food), while the highest F-measure valued of Horses category provided with Cosine Similarity.","","978-1-5386-1449-5","10.1109/ICODSE.2017.8285854","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8285854","precision;recall;F-Measure;HSV Quantization;CBIR","Quantization (signal);Dinosaurs;Software measurement;Image color analysis;Africa;Euclidean distance;Correlation coefficient","","5","","22","IEEE","12 Feb 2018","","","IEEE","IEEE Conferences"
"A Theoretical Model to Link Uniqueness and Min-Entropy for PUF Evaluations","C. Gu; W. Liu; N. Hanley; R. Hesselbarth; M. O'Neill","Centre for Secure Information Technologies (CSIT), Institute of Electronics, Communications & Information Technology (ECIT), Queen's University Belfast (QUB), Belfast, U.K; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics (NUAA), Nanjing, China; Centre for Secure Information Technologies (CSIT), Institute of Electronics, Communications & Information Technology (ECIT), Queen's University Belfast (QUB), Belfast, U.K; Fraunhofer Institute for Applied and Integrated Security (AISEC), Munich, Germany; Centre for Secure Information Technologies (CSIT), Institute of Electronics, Communications & Information Technology (ECIT), Queen's University Belfast (QUB), Belfast, U.K",IEEE Transactions on Computers,"13 Jan 2019","2019","68","2","287","293","Physical unclonable functions (PUFs) are security primitives that enable the extraction of digital identifiers from electronic devices, based on the inherent silicon process variations between devices which occur during the manufacturing process. Due to the intrinsic and lightweight nature of a PUF, they have been proposed to provide security at a low cost for many applications, in particular for the internet of things (IoT). Many metrics have been proposed to evaluate the security and performance of PUF architectures, two of which are uniqueness and min-entropy. The uniqueness of a PUF response evaluates its ability to differentiate between different physical devices, while the min-entropy estimation is a measure of how much uncertainty the PUF response contains. The min-entropy is a lower-bound of real entropy. When the uniqueness of a PUF design is close to the optimal, it is unclear if this also implies that the design has a significantly high entropy; hence it would be useful to ascertain the minimum uniqueness required to achieve a given entropy. To date, a thorough investigation of the relationship between uniqueness and entropy for PUF designs has not been conducted. In this paper, this relationship between the uniqueness and entropy is explored, and for the first time, to the authors' knowledge, the relationship between them is modeled. To verify this model, both simulated and hardware-based experimental results are performed, with a test-bed containing 184 Xilinx Artix-7 FPGA based Basys3 boards providing a large data set for granular results. The experimental results demonstrate that the proposed model accurately estimates the relationship between uniqueness and min-entropy, with both the theoretical analysis and software simulations closely matching the experimental results.","1557-9956","","10.1109/TC.2018.2866241","Institute for Information and communications Technology Promotion(grant numbers:2016-0-00399); Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/N508664/-CSIT2); EU 7th Framework Programme(grant numbers:608224,FP7/2007-2013); National Natural Science Foundation of China(grant numbers:61771239); Natural Science Foundation of Jiangsu Province(grant numbers:BK20151477); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8444682","Entropy;physical unclonable functions;uniqueness","Entropy;Security;Internet of Things;Analytical models;Software;Performance evaluation","","15","","22","CCBY","23 Aug 2018","","","IEEE","IEEE Journals"
"Breaking Monocultures in P2P Networks for Worm Prevention","Y. Zhou; Z. -f. Wu; H. Wang; J. Zhong; Y. Feng; Z. -z. Zhu","College of Computer Science, Chongqing University, Chongqing, China; College of Computer Science, Chongqing University, Chongqing, China; College of Computer Science, Chongqing University, Chongqing, China; College of Computer Science, Chongqing University, Chongqing, China; College of Computer Science, Chongqing University, Chongqing, China; College of Computer Science, Chongqing University, Chongqing, China",2006 International Conference on Machine Learning and Cybernetics,"4 Mar 2009","2006","","","2793","2798","Peer-to-peer (P2P) worm has become an interesting research topic during recent years. It is widely believed that the monoculture of P2P systems results in fast worm propagation in P2P networks and software diversity can decrease the virulence of worms and the effectiveness of repeated applications of single attacks. In order to break monocultures in P2P networks, we propose a P2P-based software diversity model and conduct both theoretical analysis and extensive simulations to test the performance of software diversity in containing P2P worm propagation. We find that our proposed software diversity model can efficiently improve the performance of worm prevention in P2P networks","2160-1348","1-4244-0061-9","10.1109/ICMLC.2006.259000","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4028536","Peer-to-peer network;peer-to-peer worm;monocultures;software diversity;worm propagation","Computer worms;Peer to peer computing;Software performance;Biological system modeling;Diseases;Operating systems;Educational institutions;Computer science;Application software;Performance analysis","","8","","21","IEEE","4 Mar 2009","","","IEEE","IEEE Conferences"
"Effective compressive sensing via reweighted total variation and weighted nuclear norm regularization","M. Zhang; C. Desrosiers; C. Zhang","Software and IT Engineering department, École de technologie supérieure, Montreal, Canada; Software and IT Engineering department, École de technologie supérieure, Montreal, Canada; Shandong Provincial Key Laboratory of Digital Media Technology, Jinan, China","2017 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","19 Jun 2017","2017","","","1802","1806","Total variation (TV) and non-local patch similarity have been used successfully to enhance the performance of compressive sensing (CS) approaches. However, such techniques can often remove important details in the image or introduce reconstruction artifacts. This paper presents a novel CS method, which uses an adaptive reweighted TV strategy to better preserve image edges. Our method also leverages the redundancy of non-local image patches through the use of weighted low rank regularization. An optimization strategy based on the ADMM algorithm is used to reconstruct images efficiently. Experimental results show our method to outperform state-of-the-art CS approaches, for various sampling ratios.","2379-190X","978-1-5090-4117-6","10.1109/ICASSP.2017.7952467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7952467","Compressive sensing;Total variation;Reweighted TV;Non-local self similarity;Low rank;ADMM","TV;Image reconstruction;Algorithm design and analysis;Benchmark testing;Compressed sensing;Image edge detection;Redundancy","","3","","24","IEEE","19 Jun 2017","","","IEEE","IEEE Conferences"
"Fuzzy KNN Method With Adaptive Nearest Neighbors","Z. Bian; C. M. Vong; P. K. Wong; S. Wang","School of Digital Media, Jiangnan University, Wuxi, China; Department of Computer and Information Science, Faculty of Science and Technology, University of Macau, Macau, China; Department of Electromechanical Engineering, Faculty of Science and Technology, University of Macau, Macau, China; School of Digital Media, Jiangnan University, Wuxi, China",IEEE Transactions on Cybernetics,"16 Jun 2022","2022","52","6","5380","5393","Due to its strong performance in handling uncertain and ambiguous data, the fuzzy  ${k}$ -nearest-neighbor method (FKNN) has realized substantial success in a wide variety of applications. However, its classification performance would be heavily deteriorated if the number k of nearest neighbors was unsuitably fixed for each testing sample. This study examines the feasibility of using only one fixed k value for FKNN on each testing sample. A novel FKNN-based classification method, namely, fuzzy KNN method with adaptive nearest neighbors (A-FKNN), is devised for learning a distinct optimal k value for each testing sample. In the training stage, after applying a sparse representation method on all training samples for reconstruction, A-FKNN learns the optimal  ${k}$  value for each training sample and builds a decision tree (namely, A-FKNN tree) from all training samples with new labels (the learned optimal  ${k}$  values instead of the original labels), in which each leaf node stores the corresponding optimal  ${k}$  value. In the testing stage, A-FKNN identifies the optimal  ${k}$  value for each testing sample by searching the A-FKNN tree and runs FKNN with the optimal  ${k}$  value for each testing sample. Moreover, a fast version of A-FKNN, namely, FA-FKNN, is designed by building the FA-FKNN decision tree, which stores the optimal k value with only a subset of training samples in each leaf node. Experimental results on 32 UCI datasets demonstrate that both A-FKNN and FA-FKNN outperform the compared methods in terms of classification accuracy, and FA-FKNN has a shorter running time.","2168-2275","","10.1109/TCYB.2020.3031610","National Natural Science Foundation of China(grant numbers:61772198,61972181); Natural Science Foundation of Jiangsu Province(grant numbers:BK20191331); National First-Class Discipline Program of Light Industry and Engineering(grant numbers:LITE2018); University of Macao Talent Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9269360","Decision tree;fuzzy k-nearest-neighbor method (FKNN);nearest neighbors;sparse representation/reconstruction","Testing;Training;Decision trees;Uncertainty;Standards;Reconstruction algorithms;Media","Algorithms;Cluster Analysis","23","","56","IEEE","24 Nov 2020","","","IEEE","IEEE Journals"
"Feature Extraction Methods for Binary Code Similarity Detection Using Neural Machine Translation Models","N. Ito; M. Hashimoto; A. Otsuka","Police Info-Communications Research Center, National Police Academy, Fuchu, Tokyo, Japan; Institute of Information Security, Yokohama, Kanagawa, Japan; Institute of Information Security, Yokohama, Kanagawa, Japan",IEEE Access,"27 Sep 2023","2023","11","","102796","102805","Binary code similarity detection is an effective analysis technique for vulnerability, bug, and plagiarism detection in software for which the source code cannot be obtained. The recent proliferation of IoT devices has also increased the demand for similarity detection across different architectures. However, there are currently not many examples of feature extraction methods using neural machine translation (NMT) models being applied to similarity detection in basic block units across different architectures. In this research, we propose new methods that extract features at a higher speed and detect similarities across different architectures with higher accuracy than existing methods for basic block feature extraction using neural machine translation models. We assume that the intermediate representation of the NMT model, which learned the translation of basic blocks across different architectures, includes the semantics of the instructions in the basic block. Hence we adopted the intermediate representation as the features of the basic blocks. Then, we applied the linear transformation used in bilingual word embedding to match the embedding space of basic blocks across different architectures. This enables the similarity detection in basic block units across different architectures with higher accuracy than the distance learning method used in existing research to match the embedding space. In the evaluation experiment, we compare the Precision at k (P@k) on the same dataset with existing research methods and our method achieved the highest accuracy of 92%. In addition, We also compare the time required for feature extraction using GPUs, and found that it was up to 16 times faster.","2169-3536","","10.1109/ACCESS.2023.3316215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10254199","Binary code similarity detection;machine learning;neural machine translation","Feature extraction;Binary codes;Semantics;Software engineering;Computer architecture;Training;Source coding;Machine learning;Neural networks;Machine translation","","","","38","CCBYNCND","18 Sep 2023","","","IEEE","IEEE Journals"
"An Online Platform for Testing and Evaluating Random Number Generators","P. Kubczak; W. Wozniak; J. Nikonowicz; L. Matuszewski; M. Jessa","The Faculty of Computing and Telecommunications, Poznan University of Technology, Poznan, Poland; The Faculty of Computing and Telecommunications, Poznan University of Technology, Poznan, Poland; The Faculty of Computing and Telecommunications, Poznan University of Technology, Poznan, Poland; The Faculty of Computing and Telecommunications, Poznan University of Technology, Poznan, Poland; The Faculty of Computing and Telecommunications, Poznan University of Technology, Poznan, Poland","2021 International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","12 Oct 2021","2021","","","1","6","This article introduces a new online platform for testing binary random number generators. The growing share of low-complex devices in IoT networks increases the demand for basic authorization and authentication tools, the critical block of which is a secure random number generator. Communication devices, therefore, require designers to carry out time-consuming tests and acquire specialist knowledge of statistical testing in evaluation of their results. To meet the current requirements, we have created a test platform to assess the quality of random strings produced by the generator. The presented solution, based on the proprietary evaluation metric, provides feedback on the properties of the uploaded random sequences. Clear interface provides ease of use and by machine learning in the platform’s backend, along with the increase of processed data, the improved quality of the interpretation delivered by the system is ensured. The operation of the platform has been confirmed experimentally, based on the analysis of hardware generators producing random strings with known properties.","1847-358X","978-953-290-109-2","10.23919/SoftCOM52868.2021.9559127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9559127","random number generator;pattern recognition;sequence similarity;statistical test","Measurement;Statistical analysis;Machine learning;Tools;Generators;Software;Hardware","","","","17","","12 Oct 2021","","","IEEE","IEEE Conferences"
"Research on Personalized Recommendation Technology Based on Collaborative Filtering","X. Liu; J. Qiu; W. Hu; Y. Huang; S. Zhang; H. Liu","National Engineering Research Center for Software Engineering, Peking University, Beijing, China; Beida Software Engineering Co., Ltd., Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China; National Engineering Research Center for Software Engineering, Peking University, Beijing, China",2019 IEEE International Conference on Smart Cloud (SmartCloud),"14 May 2020","2019","","","41","46","Personalized recommendation system is hot territory in the research and application of Internet enterprises in recent years. In this paper, based on the main idea of collaborative filtering, the traditional collaborative filtering algorithm is improved, including data model and algorithm process, considering the actual data, calculation consumption and effect of hotel personalized recommendation. Based on the improved data model, when calculating the recommendation results, the similarity between users and items is calculated directly, which greatly reduces the computational pressure. Finally, considering the different effects of different data, two sub-processes of candidate set fusion and reordering are added to further improve the final recommendation effect. The computations are divided into offline and online computations to maximize performance and fast response algorithms.","","978-1-7281-5506-7","10.1109/SmartCloud.2019.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9091406","personalized recommendation;Collaborative filtering;user similarity model;user feature vector;real-time recommendation algorithms","Collaboration;Filtering;Filtering algorithms;Data models;Software engineering;Computational modeling;Feature extraction","","1","","12","IEEE","14 May 2020","","","IEEE","IEEE Conferences"
"Context independent unique sequences generation for protocol testing","T. Ramalingom; K. Thulasiraman; A. Das","Bell Northern Research Limited, Ottawa, ONT, Canada; School of Computer Science, University of Oklahama, Norman, OK, USA; School of Computer Science, University of Oklahama, Norman, OK, USA",Proceedings of IEEE INFOCOM '96. Conference on Computer Communications,"6 Aug 2002","1996","3","","1141","1148 vol.3","A number of test sequence generation methods proposed for protocols represented as extended finite state machines (EFSMs) use state identification sequences for checking the states. However, neither a formal definition nor a method of computation of these sequences for an EFSM state is known. We define a new type of state identification sequence, called context independent unique sequence (CIUS) and present an algorithm for computing it. A unified method based on CIUSes is developed for automatically generating executable test cases for both control flow and data flow aspects of an EFSM. In control flow testing, CIUSes are very useful in confirming the tail state of the transitions. In data flow testing, CIUSes improve the observability of the test cases for the def-use associations of different variables used in the EFSM. Unlike general state identification sequences, the use of CIUSes does not increase the complexity of the already intractable feasibility problem in the test case generation.","0743-166X","0-8186-7293-5","10.1109/INFCOM.1996.493058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=493058","","Protocols;Automatic testing;Tail;Observability;Automata;Standards organizations;Application software;Computer science;Concatenated codes","","2","2","20","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"The development and evaluation of three diverse techniques for object-oriented code inspection","A. Dunsmore; M. Roper; M. Wood","Formedix, Forschungszentrum Karlsruhe, Karlsruhe, Germany; Department of Computer and Information Sciences, University of Strathclyde, Glasgow, UK; Department of Computer and Information Sciences, University of Strathclyde, Glasgow, UK",IEEE Transactions on Software Engineering,"26 Aug 2003","2003","29","8","677","686","We describe the development and evaluation of a rigorous approach aimed at the effective and efficient inspection of object-oriented (OO) code. Since the time that inspections were developed they have been shown to be powerful defect detection strategies. However, little research has been done to investigate their application to OO systems, which have very different structural and execution models compared to procedural systems. This suggests that inspection techniques may not be currently being deployed to their best effect in the context of large-scale OO systems. Work to date has revealed three significant issues that need to be addressed - the identification of chunks of code to be inspected, the order in which the code is read, and the resolution of frequent nonlocal references. Three techniques are developed with the aim of addressing these issues: one based on a checklist, one focused on constructing abstract specifications, and the last centered on the route that a use case takes through a system. The three approaches are evaluated empirically and, in this instance, it is suggested that the checklist is the most effective approach, but that the other techniques also have potential strengths. For the best results in a practical situation, a combination of techniques is recommended, one of which should focus specifically on the characteristics of OO.","1939-3520","","10.1109/TSE.2003.1223643","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1223643","","Inspection;Computer Society;Application software;Object oriented modeling;Power system modeling;Large-scale systems;Industrial control;Testing;Encapsulation;Libraries","","33","","20","IEEE","26 Aug 2003","","","IEEE","IEEE Journals"
"Software-Defined Optoelectronics: Space and Frequency Diversity in Heterodyne Interferometry","L. M. Riobó; F. E. Veiras; M. T. Garea; P. A. Sorichetti","National Scientific and Technical Research Council (CONICET), Buenos Aires, Argentina; National Scientific and Technical Research Council (CONICET), Buenos Aires, Argentina; GLOmAe, Universidad de Buenos Aires, Buenos Aires, Argentina; GLOmAe, Universidad de Buenos Aires, Buenos Aires, Argentina",IEEE Sensors Journal,"26 Jun 2018","2018","18","14","5753","5760","In this paper, a general architecture for the implementation of software-defined optoelectronic systems is described. This concept harnesses the flexibility of software-defined hardware to implement optoelectronic systems which can be configured to adapt to multiple high speed optical engineering applications. As an application example, a software-defined optical interferometer using a commercial software-defined radio platform is built. The system is tested by performing high speed optical detection of laser-induced photoacoustic signals in a concentrated dye solution. Using software modifications only, conventional single carrier and also multicarrier heterodyne techniques with space and frequency diversity are performed. The latter technique shows a noticeable performance improvement in single-shot interferometric measurements.","1558-1748","","10.1109/JSEN.2018.2842143","Universidad de Buenos Aires(grant numbers:2014-2017 20020130100346BA,2017-2019 20020160100042BA,2016-2017 20020150200143BA,2017-2019 20020160100052BA); Agencia Nacional de Promoción Científica y Tecnológica(grant numbers:PICT 2016-2204); doctoral scholarship from CONICET; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8369136","Optoelectronic devices;interferometry;photoacoustic effects;open source hardware;software-defined hardware;signal processing algorithms","Optical interferometry;Optical mixing;Synchronous digital hierarchy;Optical diffraction;Laser beams;Modulation;Optical sensors","","14","","38","IEEE","30 May 2018","","","IEEE","IEEE Journals"
"Measuring Class Cohesion Based on Client Similarities Between Method Pairs: An Improved Approach That Supports Refactoring","M. Alzahrani","Department of Computer Science, Albaha University, Albaha, Saudi Arabia",IEEE Access,"29 Dec 2020","2020","8","","227901","227914","Class cohesion is an important quality attribute that has an impact on other quality attributes such understandability, testability, and maintainability. Therefore, classes with low cohesion should be refactored in order to improve their overall qualities. Many cohesion metrics have been introduced in the literature to automatically assess the quality of the class and support refactoring activities. Most existing metrics measure the class cohesion based on how the methods of a class are internally related to each other, while a few metrics measure the class cohesion based on how the methods are externally used by the clients of the class. Unfortunately, the existing client-based cohesion metrics cannot automatically support refactoring techniques such as the Extract Class refactoring. Therefore, this article proposes a new client-based cohesion metric that can be used to automatically identify Extract Class refactoring opportunities. The proposed metric is theoretically evaluated by proving the compliance of the metric to the mathematical cohesion properties, while it is empirically evaluated by conducting a large case study on three systems to compare the metric with other cohesion metrics. Finally, the paper introduces and evaluates an Extract Class refactoring approach based the proposed cohesion metric.","2169-3536","","10.1109/ACCESS.2020.3046109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9300041","Software engineering;software measurement;cohesion metrics;code refactoring","Measurement;Volume measurement;Data mining;Coherence;Automation;Time measurement","","2","","41","CCBY","21 Dec 2020","","","IEEE","IEEE Journals"
"Performance Comparison of Rabin-Karp Algorithm and Winnowing Algorithm for Document Abstraction Similarity Detection","A. Dwi Hartanto; Y. Pristyanto; A. Saputra; E. Pujastuti; A. Nurmasani; I. Asti Astuti","Department of Information System, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Department of Information System, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Master Program of Informatics, Universitas Amikom Yogyakarta, Yogyakarta, Country; Department of Information System, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Department of Information System, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia; Department of Information System, Universitas Amikom Yogyakarta, Yogyakarta, Indonesia","2022 International Conference on Informatics, Multimedia, Cyber and Information System (ICIMCIS)","20 Jan 2023","2022","","","281","286","Plagiarism is one of the actions that have the potential to occur in the academic environment. A real example is the plagiarism of assignments during the lecture process. One of the efforts to prevent plagiarism is to use a system that has been developed in recent years. However, the price of subscribing to the system for a period is quite high. Therefore, we need a plagiarism detection system that everyone can access for free. In developing the system, of course, modeling must be done. Two popular algorithms are often used to detect word similarity: Rabin-Karp and Winnowing. In this study, a performance comparison was made between Rabin-Karp and Winnowing. Comparisons were made using the same dataset of 30 abstraction data from scientific publications. Based on the research, the performance of the Rabin-Karp algorithm and the Winnowing algorithm is almost as good. However, based on the two evaluation parameters used by the Winnowing algorithm, it produces more similarity scores than Rabin-Karp. The same thing also applies to the evaluation of processing time. Winnowing is slightly longer than Rabin-Karp. With the results of this comparison, it can be concluded that if you want a model sensitive to similarity, then Winnowing is recommended. However, if processing time is the target, it is recommended to use Rabin-Karp. In future research, tuning the parameter values of k or n in the Rabin-Karp and Winnowing algorithms is recommended. In addition, it is also recommended to experiment with another distance scoring.","","978-1-6654-7327-9","10.1109/ICIMCIS56303.2022.10017488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10017488","Text Similarity;Winnowing;Rabin-Karp;Jaccard Coefficient;Cosine Similarity","Plagiarism;Multimedia systems;Informatics;Tuning;Testing","","1","","28","IEEE","20 Jan 2023","","","IEEE","IEEE Conferences"
"SynEva: Evaluating ML Programs by Mirror Program Synthesis","Y. Qin; H. Wang; C. Xu; X. Ma; J. Lu","State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China","2018 IEEE International Conference on Software Quality, Reliability and Security (QRS)","6 Aug 2018","2018","","","171","182","Machine learning (ML) programs are being widely used in various human-related applications. However, their testing always remains to be a challenging problem, and one can hardly decide whether and how the existing knowledge extracted from training scenarios suit new scenarios. Existing approaches typically have restricted usages due to their assumptions on the availability of an oracle, comparable implementation, or manual inspection efforts. We solve this problem by proposing a novel program synthesis based approach, SynEva, that can systematically construct an oracle-alike mirror program for similarity measurement, and automatically compare it with the existing knowledge on new scenarios to decide how the knowledge suits the new scenarios. SynEva is lightweight and fully automated. Our experimental evaluation with real-world data sets validates SynEva's effectiveness by strong correlation and little overhead results. We expect that SynEva can apply to, and help evaluate, more ML programs for new scenarios.","","978-1-5386-7757-5","10.1109/QRS.2018.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8424969","machine learning;program synthesis;mirror program;similarity measurement","Training;Mirrors;Manuals;Machine learning;Correlation;Testing;Prediction algorithms","","6","","48","IEEE","6 Aug 2018","","","IEEE","IEEE Conferences"
"Diversity in the software development process","V. Hilford; M. R. Lyu; B. Cukic; A. Jamoussi; F. B. Bastani","Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, University of Houston, Houston, TX, USA; Department of Computer Science, University of Houston, Houston, TX, USA",Proceedings Third International Workshop on Object-Oriented Real-Time Dependable Systems,"6 Aug 2002","1997","","","129","136","Various methods have been proposed for building fault-tolerant software in an effort to provide substantial improvements in software reliability for critical applications, such as flight control, air-traffic control, patient monitoring or power plant monitoring. The two best-known methods of building fault-tolerant software are n-version programming and recovery blocks. To tolerate faults, both of these techniques rely on design diversity, i.e. the availability of multiple implementations of a specification. Software engineers assume that the different implementations use different designs and, thereby, it is hoped, contain different faults. Our study uses a novel method of incorporating diversity in the development of one version of the software. We term this approach the pipeline method of software development. Its purpose is to eliminate as many software faults as possible before the testing phase. The method was applied to the specification of a real, automatic airplane-landing problem. The results of the pipeline development method are presented.","","0-8186-8046-6","10.1109/WORDS.1997.609943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=609943","","Programming;Fault tolerance;Patient monitoring;Pipelines;Software reliability;Application software;Aerospace control;Power generation;Buildings;Availability","","5","","11","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"A Mobile Social App for College Students Based on Perceived Similarity and Trust","L. Jianglong; X. Min","College of Software Engineering, Chongqing University, Chongqing, China; College of Software Engineering, Chongqing University, Chongqing, China",2016 8th International Conference on Information Technology in Medicine and Education (ITME),"13 Jul 2017","2016","","","375","379","Having a social life is import in college education, and mobile social applications (apps) cannot be absent in students' modern life. However, many mobile apps have trust issues more or less. To solve trust issues and promote both online and offline social life in campus, a mobile social app specifically for campus users is designed. The proposed way to solve trust issues between users is based on perceived similarity and trust. Certification mechanism is used to improve perceived similarity between users, while online social and offline social functions are implemented. After testing and analyzing, this app can generally meet users' needs. College students prefer apps with more practical and interesting functions. Trust stimulated by perceived similarity is proved to have positive effect on online social and offline social, and the positive effect of trust influences online social better than offline social.","2474-3828","978-1-5090-3906-7","10.1109/ITME.2016.0090","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7976504","Mobile Social App;Android OS;Campus Social and education;Perceived Similarity;Trust component","Mobile communication;Certification;Social network services;Mobile computing;Internet;Androids","","2","","10","IEEE","13 Jul 2017","","","IEEE","IEEE Conferences"
