"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Unique challenges testing SDRs for space","D. Chelmins; J. Downey; S. K. Johnson; J. Nappier","NASA Glenn Research Center, Cleveland, OH, USA; NASA Glenn Research Center, Cleveland, OH, USA; NASA Glenn Research Center, Cleveland, OH, USA; NASA Glenn Research Center, Cleveland, OH, USA",2013 IEEE Aerospace Conference,"13 May 2013","2013","","","1","9","This paper describes the approach used by the Space Communication and Navigation (SCaN) Testbed team to qualify three Software Defined Radios (SDR) for operation in space and the characterization of the platform to enable upgrades on-orbit. The three SDRs represent a significant portion of the new technologies being studied on board the SCAN Testbed, which is operating on an external truss on the International Space Station (ISS). The SCaN Testbed provides experimenters an opportunity to develop and demonstrate experimental waveforms and applications for communication, networking, and navigation concepts and advance the understanding of developing and operating SDRs in space.","1095-323X","978-1-4673-1813-6","10.1109/AERO.2013.6497339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6497339","","Testing;Hardware;NASA;Software;Software radio;Temperature measurement;Electromagnetic interference","","5","","10","IEEE","13 May 2013","","","IEEE","IEEE Conferences"
"Know You Neighbor: Fast Static Prediction of Test Flakiness","R. Verdecchia; E. Cruciani; B. Miranda; A. Bertolino","Department of Computer Science, Vrije Universiteit Amsterdam, Amsterdam, HV, The Netherlands; Computerwissenschaften, Universität Salzburg, Salzburg, Austria; Center of Informatics, Federal University of Pernambuco, Recife, Brazil; Istituto di Scienza e Tecnologie dell’Informazione “A. Faedo”, Consiglio Nazionale delle Ricerche, Pisa, Italy",IEEE Access,"27 May 2021","2021","9","","76119","76134","Context: Flaky tests plague regression testing in Continuous Integration environments by slowing down change releases and wasting testing time and effort. Despite the growing interest in mitigating the burden of test flakiness, how to efficiently and effectively detect flaky tests is still an open problem. Objective: In this study, we present and evaluate FLAST, an approach designed to statically predict test flakiness. FLAST leverages vector-space modeling, similarity search, dimensionality reduction, and k-Nearest Neighbor classification in order to timely and efficiently detect test flakiness. Method: In order to gain insights into the efficiency and effectiveness of FLAST, we conduct an empirical evaluation of the approach by considering 13 real-world projects, for a total of 1,383 flaky and 26,702 non-flaky tests. We carry out a quantitative comparison of FLAST with the state-of-the-art methods to detect test flakiness, by considering a balanced dataset comprising 1,402 real-world flaky and as many non-flaky tests. Results: From the results we observe that the effectiveness of FLAST is comparable with the state-of-the-art, while providing considerable gains in terms of efficiency. In addition, the results demonstrate how by tuning the threshold of the approach FLAST can be made more conservative, so to reduce false positives, at the cost of missing more potentially flaky tests. Conclusion: The collected results demonstrate that FLAST provides a fast, low-cost and reliable approach that can be used to guide test rerunning, or to gate the inclusion of new potentially flaky tests.","2169-3536","","10.1109/ACCESS.2021.3082424","Facebook Research 2019 Testing and Verification Award; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9437181","Software testing;flaky tests;prediction;static analysis;similarity","Testing;Instruments;Vocabulary;Tools;Static analysis;Social networking (online);Probabilistic logic","","23","","53","CCBY","20 May 2021","","","IEEE","IEEE Journals"
"Application of diversity method for reliability of cloud computing","S. Boranbayev; A. Boranbayev; S. Altayev; Y. Seitkulov","L.N. Gumilyov Eurasian National University, Astana, Kazakhstan; Nazarbayev University, Astana, Kazakhstan; L.N. Gumilyov Eurasian National University, Astana, Kazakhstan; L.N. Gumilyov Eurasian National University, Astana, Kazakhstan",2014 IEEE 8th International Conference on Application of Information and Communication Technologies (AICT),"9 Feb 2015","2014","","","1","5","The aim of the project is creation of methods increasing software reliability and fault tolerance in the cloud based systems. The aim to deliver a comprehensive framework for a substantial, cost-effective improvement in the dependability of application software run in the cloud, beyond the levels offered currently and in the foreseeable future by off-the-shelf (OTS) software products. This improvement will be achieved by using diverse redundancy in an innovative dynamic architecture.","","978-1-4799-4119-3","10.1109/ICAICT.2014.7035955","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7035955","cloud;diversity;dependability;information system;software;application;design","Software reliability;Software;Fault tolerant systems;Testing;Redundancy","","13","","10","IEEE","9 Feb 2015","","","IEEE","IEEE Conferences"
"Scalable Approaches for Test Suite Reduction","E. Cruciani; B. Miranda; R. Verdecchia; A. Bertolino","Gran Sasso Science Institute | L’ Aquila, Italy; Federal University of Pernambuco | Recife, Brazil; Vrije Universiteit Amsterdam | Amsterdam, The Netherlands; ISTI - Consiglio Nazionale delle Ricerche | Pisa, Italy",2019 IEEE/ACM 41st International Conference on Software Engineering (ICSE),"26 Aug 2019","2019","","","419","429","Test suite reduction approaches aim at decreasing software regression testing costs by selecting a representative subset from large-size test suites. Most existing techniques are too expensive for handling modern massive systems and moreover depend on artifacts, such as code coverage metrics or specification models, that are not commonly available at large scale. We present a family of novel very efficient approaches for similarity-based test suite reduction that apply algorithms borrowed from the big data domain together with smart heuristics for finding an evenly spread subset of test cases. The approaches are very general since they only use as input the test cases themselves (test source code or command line input). We evaluate four approaches in a version that selects a fixed budget B of test cases, and also in an adequate version that does the reduction guaranteeing some fixed coverage. The results show that the approaches yield a fault detection loss comparable to state-of-the-art techniques, while providing huge gains in terms of efficiency. When applied to a suite of more than 500K real world test cases, the most efficient of the four approaches could select B test cases (for varying B values) in less than 10 seconds.","1558-1225","978-1-7281-0869-8","10.1109/ICSE.2019.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812048","Clustering;Random projection;Similarity-based testing;Software testing;Test suite reduction","Testing;Big Data;Software;Measurement;Fault detection;Scalability;Clustering algorithms","","26","","36","IEEE","26 Aug 2019","","","IEEE","IEEE Conferences"
"MAHAKIL: Diversity Based Oversampling Approach to Alleviate the Class Imbalance Issue in Software Defect Prediction","K. E. Bennin; J. Keung; P. Phannachitta; A. Monden; S. Mensah","Department of Computer Science, City University of Hong Kong, Kowloon Tong, Hong Kong; Department of Computer Science, City University of Hong Kong, Kowloon Tong, Hong Kong; College of Arts, Media and Technology, Chiang Mai University, Chiang Mai, Thailand; Graduate School of Natural Science and Technology, Okayama University, Okayama, Japan; Department of Computer Science, City University of Hong Kong, Kowloon Tong, Hong Kong",IEEE Transactions on Software Engineering,"12 Jun 2018","2018","44","6","534","550","Highly imbalanced data typically make accurate predictions difficult. Unfortunately, software defect datasets tend to have fewer defective modules than non-defective modules. Synthetic oversampling approaches address this concern by creating new minority defective modules to balance the class distribution before a model is trained. Notwithstanding the successes achieved by these approaches, they mostly result in over-generalization (high rates of false alarms) and generate near-duplicated data instances (less diverse data). In this study, we introduce MAHAKIL, a novel and efficient synthetic oversampling approach for software defect datasets that is based on the chromosomal theory of inheritance. Exploiting this theory, MAHAKIL interprets two distinct sub-classes as parents and generates a new instance that inherits different traits from each parent and contributes to the diversity within the data distribution. We extensively compare MAHAKIL with SMOTE, Borderline-SMOTE, ADASYN, Random Oversampling and the No sampling approach using 20 releases of defect datasets from the PROMISE repository and five prediction models. Our experiments indicate that MAHAKIL improves the prediction performance for all the models and achieves better and more significant pf values than the other oversampling approaches, based on Brunner's statistical significance test and Cliff's effect sizes. Therefore, MAHAKIL is strongly recommended as an efficient alternative for defect prediction models built on highly imbalanced datasets.","1939-3520","","10.1109/TSE.2017.2731766","General Research Fund of the Research Grants Council of Hong Kong(grant numbers:11208017,11214116); City University of Hong Kong(grant numbers:7004683,7004474); JSPS KAKENHI(grant numbers:17K00102); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7990590","Software defect prediction;class imbalance learning;synthetic sample generation;data sampling methods;classification problems","Biological cells;Software;Predictive models;Animals;Electronic mail;Sampling methods","","204","","44","IEEE","25 Jul 2017","","","IEEE","IEEE Journals"
"An Identification of Software Defect Using Cost Based Support Vector Machine and Robust Similarity Aware Clustering Model","S. Patchala; M. Mundher Adnan; T. Vontela; Y. Chanti; I. R","Enquero Global-A Genpact Company, Bangalore, India; The Islamic University, Najaf, Iraq; Department of CSE (Data Science), CMR Technical Campus, Hyderabad, India; School of Computer Science & Artificial Intelligence, SR University, Warangal, India; Department of ECE, Panimalar Engineering College, Chennai, India","2023 International Conference on Ambient Intelligence, Knowledge Informatics and Industrial Electronics (AIKIIE)","22 Jan 2024","2023","","","1","6","Software fault prediction is the prominent research area that aims at the successful delivery of the software to the clients. The success of the software relies on the successful development of the software without any of the faulty modules. The presence of the large number of the software faults results in ineffective product and the faults may be due to any of the hominoid mistake. The software faults are detected in the stress, computational faults, faults in syntax, capacity, load balance, and so on. It is the need of the hour to detect the faults effectively and precisely, but predicting the software faults remained a challenge. This research proposed a software fault prediction and classification approach based on the combination of the spiral model, Cost based Support Vector Machine (CSVM) and Robust Similarity Aware Clustering (RSC) process. The proposed machine learning algorithm efficiently identify the fault occurred on the software modules. RSC algorithm helps to cluster the resultant classes based on the similarity measure. This proposed technique helps to achieve less computing time and also reduces the failure ratio for testing the software modules. The experimental analysis of the proposed CSVM method is done on publicly available dataset such as NASA-CM1 data. The analysis demonstrated that the proposed algorithm is better than various existing approaches with respect to Accuracy (0.991), Precision (0.944), Recall (0.962), and F-measure (0.945) and such proved that it is capable of predicting faults within limited resource budget.","","979-8-3503-1646-9","10.1109/AIKIIE60097.2023.10390074","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10390074","Cost based Support Vector Machine;Machine Learning;Robust Similarity Aware Clustering;Software fault prediction;Spiral model","Fault diagnosis;Support vector machines;Costs;Software algorithms;Clustering algorithms;Predictive models;Prediction algorithms","","","","15","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
"SALVO: Automated Generation of Diversified Tests for Self-driving Cars from Existing Maps","V. Nguyen; S. Huber; A. Gambi","University of Passau, Passau, Germany; University of Passau, Passau, Germany; University of Passau, Passau, Germany",2021 IEEE International Conference on Artificial Intelligence Testing (AITest),"14 Oct 2021","2021","","","128","135","Simulation-based tests are more cost-effective and less dangerous than field tests; hence, they are becoming the norm for thoroughly testing self-driving cars in virtual environments. High-quality simulation-based testing requires physically accurate computer simulations, detailed and photo-realistic maps, and systematic approaches for generating tests. Moreover, since creating detailed maps is a manual process, they are expensive, and testers should avoid wasting such valuable resources, for example, by generating irrelevant test cases. To address those issues, we propose SALVO a fully automated approach to identify quantifiably diverse and critical driving scenarios that can be instantiated on existing high-definition maps and implement them in an industrial driving simulator as executable test cases. The evaluation of SALVO in the context of the 2021 IEEE Autonomous Driving AI Test Challenge showed that it could analyze maps of different complexity and identify many critical driving scenarios in minutes. Furthermore, the tests SALVO generated stressed a state-of-art self-driving car software in quantifiably diverse ways and exposed issues with its implementation.","","978-1-6654-3481-2","10.1109/AITEST52744.2021.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564107","Test Case Generation;Autonomous Vehicles;Software-in-the-loop;Diversity;Feature Space","Space vehicles;Systematics;Conferences;Computer simulation;Virtual environments;Manuals;Software","","16","","23","IEEE","14 Oct 2021","","","IEEE","IEEE Conferences"
"Test Case Reuse Based on Ontology","L. Cai; W. Tong; Z. Liu; J. Zhang","School of Computer Engineering and Science, Shanghai University, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China; Shanghai Key Laboratory of Computer Software Evaluating and Testing, Shanghai, China; School of Computer Engineering and Science, Shanghai University, Shanghai, China",2009 15th IEEE Pacific Rim International Symposium on Dependable Computing,"31 Dec 2009","2009","","","103","108","Test cases are one of the most important assets in the testing process. This paper presents the testing ontology based SWEBOK and software quality model. The management and retrieval of test cases will play a vital role in test cases reuse. The keyword-based, as well as facet-based retrieval cannot meet user's flexible query requirement because of lack of semantic information. SWEBOK provides a broad agreement on the content of the software engineering discipline. At last this paper discusses the management and retrieval of test cases based on the semantic similarity of two test concepts in two ontologies according to difference sets of superconcept, subconcept, extension, and intension.","","978-0-7695-3849-5","10.1109/PRDC.2009.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5368243","test cases;retrieval;ontology;reuse;similarity","Ontologies;Software testing;Information retrieval;Costs;Software quality;Software engineering;Performance evaluation;Research and development;Laboratories;Object oriented modeling","","12","","17","IEEE","31 Dec 2009","","","IEEE","IEEE Conferences"
"Generating Realistic and Diverse Tests for LiDAR-Based Perception Systems","G. Christian; T. Woodlief; S. Elbaum","University of Virginia, Charlottesville, Virginia, USA; University of Virginia, Charlottesville, Virginia, USA; University of Virginia, Charlottesville, Virginia, USA",2023 IEEE/ACM 45th International Conference on Software Engineering (ICSE),"14 Jul 2023","2023","","","2604","2616","Autonomous systems rely on a perception component to interpret their surroundings, and when misinterpretations occur, they can and have led to serious and fatal system-level failures. Yet, existing methods for testing perception software remain limited in both their capacity to efficiently generate test data that translates to real-world performance and in their diversity to capture the long tail of rare but safety-critical scenarios. These limitations are particularly evident for perception systems based on LiDAR sensors, which have emerged as a crucial component in modern autonomous systems due to their ability to provide a 3D scan of the world and operate in all lighting conditions. To address these limitations, we introduce a novel approach for testing LiDAR-based perception systems by leveraging existing real-world data as a basis to generate realistic and diverse test cases through mutations that preserve realism invariants while generating inputs rarely found in existing data sets, and automatically crafting oracles that identify potentially safety-critical issues in perception performance. We implemented our approach to assess its ability to identify perception failures, generating over 50,000 test inputs for five state-of-the-art LiDAR-based perception systems. We found that it efficiently generated test cases that yield errors in perception that could result in real consequences if these systems were deployed and does so at a low rate of false positives.","1558-1225","978-1-6654-5701-9","10.1109/ICSE48619.2023.00217","NSF(grant numbers:AFOSR#FA9550-21-1-0164); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10172508","Software Testing and Validation;Machine Learning","Software testing;Three-dimensional displays;Laser radar;Autonomous systems;Lighting;Tail;Software","","3","","59","IEEE","14 Jul 2023","","","IEEE","IEEE Conferences"
"Situational control algorithm for ensuring parameter stability in unique software and hardware","E. V. Yurkevich; L. N. Kryukova; V. D. Babishin","Institute of Control Sciences V.A. Trapeznikov RAS, Moscow, Russian Federation; Institute of Control Sciences V.A. Trapeznikov RAS, Moscow, Russian Federation; AO Nauchno-Proizvodstvennaya korporatsia, Informatsionno-upravlyayushchie i elektromekhanicheskie kompleksy, Moscow, Russian Federation",2017 Tenth International Conference Management of Large-Scale System Development (MLSD),"16 Nov 2017","2017","","","1","5","In order to ensure the stability of unique software and hardware parameters in a spacecraft's onboard system, a situational control algorithm is being offered. The proposed approach allows to minimize errors when processing external influence test results. A mechanism of minimization of ground test numbers for a single copy device is formed.","","978-1-5386-0798-5","10.1109/MLSD.2017.8109710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8109710","spacecraft;unique onboard system device;situational control;operational control;external influences;ground test number;parameter stability control","","","","","8","IEEE","16 Nov 2017","","","IEEE","IEEE Conferences"
"Identifying More Equivalent Mutants via Code Similarity","M. Kintis; N. Malevris","Department of Informatics, Athens University of Economics and Business, Athens, Greece; Department of Informatics, Athens University of Economics and Business, Athens, Greece",2013 20th Asia-Pacific Software Engineering Conference (APSEC),"28 Apr 2014","2013","1","","180","188","Equivalent mutants are one of the major costs of mutation testing. The undecidable nature of this problem makes a fully automated solution unattainable and necessitates the manual analysis of live mutants. This paper introduces the concept of mirrored mutants, ones that affect similar code fragments. It is argued that mirrored mutants exhibit analogous behavior with respect to their equivalence. Thus, if one of them is equivalent, then the other mirrored mutants should be too. An empirical study, conducted on real world programs, investigates this argument, focusing on both intra-method and inter-method mirrored mutants. The obtained results suggest that mirrored mutants indeed exhibit this kind of behavior and thus can be utilized to ameliorate the adverse effects of the equivalent mutant problem.","1530-1362","978-1-4799-2144-7","10.1109/APSEC.2013.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6805405","mutation testing;equivalent mutants;similar code fragments","Cloning;Testing;Syntactics;Software systems;Manuals;Java","","13","","33","IEEE","28 Apr 2014","","","IEEE","IEEE Conferences"
"ATM: Black-box Test Case Minimization based on Test Code Similarity and Evolutionary Search","R. Pan; T. A. Ghaleb; L. Briand","School of EECS University of Ottawa, Ottawa, Canada; School of EECS University of Ottawa, Ottawa, Canada; School of EECS University of Ottawa, Ottawa, Canada",2023 IEEE/ACM 45th International Conference on Software Engineering (ICSE),"14 Jul 2023","2023","","","1700","1711","Executing large test suites is time and resource consuming, sometimes impossible, and such test suites typically contain many redundant test cases. Hence, test case (suite) minimization is used to remove redundant test cases that are unlikely to detect new faults. However, most test case minimization techniques rely on code coverage (white-box), model-based features, or requirements specifications, which are not always (entirely) accessible by test engineers. Code coverage analysis also leads to scalability issues, especially when applied to large industrial systems. Recently, a set of novel techniques was proposed, called FAST-R, relying solely on test case code for test case minimization, which appeared to be much more efficient than white-box techniques. However, it achieved a comparable low fault detection capability for Java projects, thus making its application challenging in practice. In this paper, we propose ATM (AST-based Test case Minimizer), a similarity-based, search-based test case minimization technique, taking a specific budget as input, that also relies exclusively on the source code of test cases but attempts to achieve higher fault detection through finer-grained similarity analysis and a dedicated search algorithm. ATM transforms test case code into Abstract Syntax Trees (AST) and relies on four tree-based similarity measures to apply evolutionary search, specifically genetic algorithms, to minimize test cases. We evaluated the effectiveness and efficiency of ATM on a large dataset of 16 Java projects with 661 faulty versions using three budgets ranging from 25% to 75% of test suites. ATM achieved significantly higher fault detection rates (0.82 on average), compared to FAST-R (0.61 on average) and random minimization (0.52 on average), when running only 50% of the test cases, within practically acceptable time (1.1 - 4.3 hours, on average, per project version), given that minimization is only occasionally applied when many new test cases are created (major releases). Results achieved for other budgets were consistent.","1558-1225","978-1-6654-5701-9","10.1109/ICSE48619.2023.00146","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10172509","Test case minimization;Test suite reduction;Tree-based similarity;AST;Genetic algorithm;Black-box testing","Java;Codes;Fault detection;Closed box;Transforms;Syntactics;Minimization","","3","","40","IEEE","14 Jul 2023","","","IEEE","IEEE Conferences"
"Can Duplicate Questions on Stack Overflow Benefit the Software Development Community?","D. Abric; O. E. Clark; M. Caminiti; K. Gallaba; S. McIntosh","Department of Electrical and Computer Engineering, McGill University, Montréal, Canada; Department of Electrical and Computer Engineering, McGill University, Montréal, Canada; Department of Electrical and Computer Engineering, McGill University, Montréal, Canada; Department of Electrical and Computer Engineering, McGill University, Montréal, Canada; Department of Electrical and Computer Engineering, McGill University, Montréal, Canada",2019 IEEE/ACM 16th International Conference on Mining Software Repositories (MSR),"29 Aug 2019","2019","","","230","234","Duplicate questions on Stack Overflow are questions that are flagged as being conceptually equivalent to a previously posted question. Stack Overflow suggests that duplicate questions should not be discussed by users, but rather that attention should be redirected to their previously posted counterparts. Roughly 53% of closed Stack Overflow posts are closed due to duplication. Despite their supposed overlapping content, user activity suggests duplicates may generate additional or superior answers. Approximately 9% of duplicates receive more views than their original counterparts despite being closed. In this paper, we analyze duplicate questions from two perspectives. First, we analyze the experience of those who post duplicates using activity and reputation-based heuristics. Second, we compare the content of duplicates both in terms of their questions and answers to determine the degree of similarity between each duplicate pair. Through analysis of the MSR challenge dataset, we find that although duplicate questions are more likely to be created by inexperienced users, they often receive dissimilar answers to their original counterparts. Indeed, supplementary textual analysis using Natural Language Processing (NLP) techniques suggests duplicate questions provide additional information about the underlying concepts being discussed. We recommend that the Stack Overflow's duplication policy be revised to account for the benefits that leaving duplicate questions open may have for the developer community.","2574-3864","978-1-7281-3412-3","10.1109/MSR.2019.00046","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8816736","Duplicate;Similarity;Reputation;Experience;NLP;Stack Overflow;Software;Value","User experience;Data mining;Software;Computer bugs;Natural language processing;Market research;Metadata","","9","","16","IEEE","29 Aug 2019","","","IEEE","IEEE Conferences"
"Development of Testability Prediction Models Considering Complexity Diversity for C Programs","H. -J. Choi; H. -S. Chae","Department of Electrical and Computer Engineering, Pusan National University, Busan, South Korea; Department of Electrical and Computer Engineering, Pusan National University, Busan, South Korea",IEEE Access,"14 Sep 2023","2023","11","","98469","98485","Testability prediction can help developers identify software components that require significant effort to ensure software quality, plan test activities, and recognize the need for refactoring to reduce the test effort. Previous studies have predicted code coverage as a measure of testability based on software metrics. However, these studies have primarily used object-oriented software with simple code structures. Industrial software developed using C is often more complex than the object-oriented software used in these studies. Models trained primarily on low-complexity training data may have insufficient training for the testability of high-complexity software. In this study, we developed a testability prediction model for C programs by considering the complexity diversity. We analyzed the impact of the complexity of the training/test data on the testability prediction model for C programs. The results showed that the model with the best performance achieves an MAE of 7.436 and an R2 of 0.813. Moreover, the results demonstrated that as the complexity diversity of the training data decreased, MAE increased from 5.203 to 6.361, and R2 decreased from 0.809 to 0.725. Furthermore, the performance of the model trained with low complexity-diversity deteriorated as the complexity level of the test data increased, with MAE increasing from 3.498 to 6.631, and R2 decreasing from 0.841 to 0.687. Additionally, in the correlation analysis between the model performance and the difference in the complexity of the training and test data, a strong correlation was observed, with MAE of 0.898 and R2 of -0.848.","2169-3536","","10.1109/ACCESS.2023.3312556","National Research Foundation of Korea (NRF) grant; Korea government (MSIT)(grant numbers:2021R1F1A1060056); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10242100","Coverage prediction;metrics;regression;software testability;testing","Measurement;Predictive models;Object oriented modeling;Software testing;Complexity theory;Training data;C languages","","","","51","CCBY","6 Sep 2023","","","IEEE","IEEE Journals"
"Diversity-Aware Mutation Adequacy Criterion for Improving Fault Detection Capability","D. Shin; S. Yoo; D. -H. Bae","School of Computing, KAIST, Daejeon, Republic of Korea; School of Computing, KAIST, Daejeon, Republic of Korea; School of Computing, KAIST, Daejeon, Republic of Korea","2016 IEEE Ninth International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","4 Aug 2016","2016","","","122","131","Many existing testing techniques adopt diversity as an important criterion for the selection and prioritization of tests. However, mutation adequacy has been content with simply maximizing the number of mutants that have been killed. We propose a novel mutation adequacy criterion that considers the diversity in the relationship between tests and mutants, as well as whether mutants are killed. Intuitively, the proposed criterion is based on the notion that mutants can be distinguished by the sets of tests that kill them. A test suite is deemed adequate by our criterion if the test suite distinguishes all mutants in terms of their kill patterns. Our hypothesis is that, simply by using a stronger adequacy criterion, it is possible to improve fault detection capabilities of mutation-adequate test suites. The empirical evaluation selects tests for real world applications using the proposed mutation adequacy criterion to test our hypothesis. The results show that, for real world faults, test suites adequate to our criterion can increase the fault detection success rate by up to 76.8 percentage points compared to test suites adequate to the traditional criterion.","","978-1-5090-3674-5","10.1109/ICSTW.2016.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7528954","Mutation testing;adequacy criteria;diversity","Fault detection;Conferences;Software testing;Electronic mail;Pathology;Subspace constraints","","8","","29","IEEE","4 Aug 2016","","","IEEE","IEEE Conferences"
"Test case prioritization incorporating ordered sequence of program elements","K. Wu; C. Fang; Z. Chen; Z. Zhao","State Key Laboratory for Novel Software Technology, Software Institute, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Software Institute, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Software Institute, Nanjing University, Nanjing, China; State Key Laboratory for Novel Software Technology, Software Institute, Nanjing University, Nanjing, China",2012 7th International Workshop on Automation of Software Test (AST),"2 Jul 2012","2012","","","124","130","Test suites often grow very large over many releases, such that it is impractical to re-execute all test cases within limited resources. Test case prioritization, which rearranges test cases, is a key technique to improve regression testing. Code coverage information has been widely used in test case prioritization. However, other important information, such as the ordered sequence of program elements measured by execution frequencies, was ignored by previous studies. It raises a risk to lose detections of difficult-to-find bugs. Therefore, this paper improves the similarity-based test case prioritization using the ordered sequence of program elements measured by execution counts. The empirical results show that our new technique can increase the rate of fault detection more significantly than the coverage-based ART technique. Moreover, our technique can detect bugs in loops more quickly and be more cost-benefits than the traditional ones.","","978-1-4673-1822-8","10.1109/IWAST.2012.6228980","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6228980","Test case prioritization;similarity;ordered sequence;edit distance;farthest-first algorithm","Computer bugs;Subspace constraints","","9","","26","IEEE","2 Jul 2012","","","IEEE","IEEE Conferences"
"Human-centric Software Engineering for Next Generation Cloud- and Edge-based Smart Living Applications","J. Grundy","Faculty of Information Technology, Monash University, Clayton, Victoria, Australia","2020 20th IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing (CCGRID)","14 Jul 2020","2020","","","1","10","Humans are a key part of software development, including customers, designers, coders, testers and end users. In this keynote talk I explain why incorporating human-centric issues into software engineering for next-generation applications is critical. I use several examples from our recent and current work on handling human-centric issues when engineering various `smart living' cloud- and edge-based software systems. This includes using human-centric, domain-specific visual models for non-technical experts to specify and generate data analysis applications; personality impact on aspects of software activities; incorporating end user emotions into software requirements engineering for smart homes; incorporating human usage patterns into emerging edge computing applications; visualising smart city-related data; reporting diverse software usability defects; and human-centric security and privacy requirements for smart living systems. I assess the usefulness of these approaches, highlight some outstanding research challenges, and briefly discuss our current work on new human-centric approaches to software engineering for smart living applications.","","978-1-7281-6095-5","10.1109/CCGrid49817.2020.00-93","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139670","smart homes;smart cities;internet of things;edge computing;human factors;diversity and inclusion;software development","Software;Smart homes;Aging;Cloud computing;Software engineering;Visualization;Intelligent sensors","","14","","47","IEEE","14 Jul 2020","","","IEEE","IEEE Conferences"
"A multinational case study on using diverse feedback types applied to introductory programming learning","D. S. Campos; A. J. Mendes; M. J. Marcelino; D. J. Ferreira; L. M. Alves","Center for Informatics and Systems, University of Coimbra, Coimbra, Portugal; Center for Informatics and Systems, University of Coimbra, Coimbra, Portugal; Center for Informatics and Systems, University of Coimbra, Coimbra, Portugal; Institute of Informatics, Federal University of Goiás, Goiania, Brazil; Institute of Informatics, Federal University of Goiás, Goiania, Brazil",2012 Frontiers in Education Conference Proceedings,"18 Feb 2013","2012","","","1","6","Building written feedback, pedagogically sound, standardized and flexible enough to accommodate students who may be in different stages and learning curves is a complex and laborious task. In this paper, we describe a multinational case study involving diverse types of pedagogical feedback provided to Portuguese and Brazilian novice programming students. Programming errors, especially logical ones, can be used as a consistent metric for assessing learning. The research done looks for an innovative form to define content of several types of feedback. It also aims to create an efficient method for the discovery and mapping of students' logical programming errors. The results obtained so far using this approach are presented and analyzed.","2377-634X","978-1-4673-1352-0","10.1109/FIE.2012.6462412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6462412","feedback;programming learning;logical errors;software testing;pedagogical rubric","Programming profession;Context;Software testing;Educational institutions;Complexity theory","","5","","15","IEEE","18 Feb 2013","","","IEEE","IEEE Conferences"
