"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"On Rate Distortion Optimization Using SSIM","C. Yeo; H. L. Tan; Y. H. Tan","Signal Processing Department, Institute for Infocomm Research, Singapore; Signal Processing Department, Institute for Infocomm Research, Singapore; Signal Processing Department, Institute for Infocomm Research, Singapore",IEEE Transactions on Circuits and Systems for Video Technology,"28 Jun 2013","2013","23","7","1170","1181","In this paper, we present a method for performing rate-distortion optimization (RDO) using a perceptual visual quality metric, the structural similarity index (SSIM), as the target of optimization. Rate-distortion optimization is widely used in modern video codecs to make various encoder decisions to optimize the rate-distortion tradeoff. Typically, the distortion measure used is either sum-of-square error or sum-of-absolute distance, both of which are convenient when used in the RDO framework but not always reflective of a perceptual visual quality. We show that SSIM can be used as the distortion metric in the RDO framework in a simple, yet effective, manner by scaling the Lagrange multiplier used in RDO based on the local variance in that region. The experimental results on the H.264/AVC reference software show that compared to traditional RDO approaches, for the same SSIM score, the proposed approach can achieve an average rate reduction of about 9% and 14% for random access and low-delay encoding configurations. At the same time, there is no significant change in the encoding runtime.","1558-2205","","10.1109/TCSVT.2013.2240918","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6413191","Perceptual-based coding;rate-distortion optimization (RDO);structural similarity index (SSIM);video coding","Measurement;Encoding;Computational modeling;Quantization;Visualization;Optimization;Video coding","","58","","35","IEEE","16 Jan 2013","","","IEEE","IEEE Journals"
"Identification of Systems With Similar Chains of Components for Simulation Reuse","H. Sohier; L. Petitdemange; P. Lamothe","IRT SystemX, Palaiseau, France; IRT SystemX, Palaiseau, France; Stellantis, Velizy-Villacoublay, France",2021 IEEE International Conference on Recent Advances in Systems Science and Engineering (RASSE),"25 Jan 2022","2021","","","1","8","Simulation is an essential tool to evaluate a complex system’s behavior. Simulation reuse can potentially improve simulation quality, cost, and delivery. However, identifying reusable simulations is a difficult task, of ten manual and based on limited information. This paper presents a method to facilitate the reuse of specific parts of past simulations. The system to simulate is compared to systems which have already been simulated. The comparison, which permits to identify similar chains of components in the systems’ block diagrams, is formalized as inexact graph matching. The comparison takes into account standardized tags as well as block properties defined by a name, a value, and a unit. Similar systems are identified with a limited computational cost. When two systems are similar, a mapping between their components and interactions can be obtained at a higher computational cost. A software prototype is implemented to perform the necessary computations, visualize the results, and accordingly select the simulation parts to reuse. The software prototype is tested with the block diagram of an autonomous electric car. Similar chains of components are successfully identified in the powertrain of a non-autonomous electric car represented in a past simulation. The corresponding part of the past simulation can then be selected for reuse.","","978-1-6654-3441-6","10.1109/RASSE53195.2021.9686864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9686864","diagram;graph;inexact matching;MBSE;reuse;simulation","Computational modeling;Prototypes;Mechanical power transmission;Manuals;Software;Computational efficiency;Topology","","1","","16","IEEE","25 Jan 2022","","","IEEE","IEEE Conferences"
"Research on Personalized News Recommendation System Based on Collaborative Filtering Algorithm","H. Jiang","Shandong Institute of Commerce and Techenology, Jinan, China","2022 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)","18 Aug 2023","2022","","","236","240","The news that users are interested in changes over time. The current personalized news recommendation system does not consider the timeliness of news, which affects the recommendation effect. A personalized news recommendation system is designed based on collaborative filtering algorithm. In the hardware part, FPGA is used as the core logic control chip, the crystal oscillator output is directly connected to the global clock pin of FPGA, and the high and low level of output data is determined by the data byte control pin (LB, UB). In the software part, the overall architecture of the system software is designed based on the user log, and the personalized news recommendation model is established based on the collaborative filtering algorithm. The time decay function is introduced into the model to obtain the interest model belonging to each user, and find the news similar to the user’s preferences and push it to the user. The test results show that the recommendation effect of the system is the best when the number of users’ nearest neighbors is 30. The MAE of personalized news recommendation system based on collaborative filtering algorithm is 0.7488, which is 0.0648 and 0.0795 lower than that based on association rules and knowledge map. Therefore, the design system has better recommendation effect.","2770-0593","978-1-6654-9721-3","10.1109/ICITBS55627.2022.00058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10210769","collaborative filtering algorithm;individualization;news recommendation;recommendation system;user similarity;recommended model","Smart cities;Collaborative filtering;Software algorithms;Web and internet services;Search engines;Pins;System software","","","","15","IEEE","18 Aug 2023","","","IEEE","IEEE Conferences"
"Automatic Microaneurysm Detection Using the Sparse Principal Component Analysis-Based Unsupervised Classification Method","W. Zhou; C. Wu; D. Chen; Y. Yi; W. Du","Faculty of Robot Science and Engineering, Northeastern University, Shenyang, China; Faculty of Robot Science and Engineering, Northeastern University, Shenyang, China; College of Information Science and Engineering, Northeastern University, Shenyang, China; School of Software, Jiangxi Normal University, Nanchang, China; College of Information Science and Engineering, Northeastern University, Shenyang, China",IEEE Access,"20 May 2017","2017","5","","2563","2572","Since microaneurysms (MAs) can be seen as the earliest lesions in diabetic retinopathy, its detection plays a critical role in the diabetic retinopathy diagnosis. In recent years, many machine-learning methods have been developed for MA detection. Generally, MA candidates are first identified and then a set of features for these candidates are extracted. Finally, machine-learning methods are applied for candidate classification. In this paper, we present a novel unsupervised classification method based on sparse posterior cerebral artery (PCA) for MA detection. Since it does not have to consider a non-MA training set, the class imbalance problem can be avoided. Furthermore, effective features can be selected due to the characteristic of sparse PCA, which combines the elastic net penalty with the PCA. Meanwhile, a single T2 statistic is introduced, and the control limit can be determined for distinguishing true MAs from spurious candidates automatically. Experiment results on the retinopathy online challenge competition database show the effectiveness of our proposed method.","2169-3536","","10.1109/ACCESS.2017.2671918","National Natural Science Foundation of China(grant numbers:61273078,61471110,61602221); Foundation of Liaoning Educational Department(grant numbers:L2014090); Fundamental Research Funds for the Central Universities(grant numbers:N140403005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7859305","Diabetic retinopathy;microaneurysm detection;sparse PCA;unsupervised classification","Feature extraction;Correlation coefficient;Diabetes;Principal component analysis;Lesions;Retinopathy;Retina","","71","","27","OAPA","20 Feb 2017","","","IEEE","IEEE Journals"
"Dynamic Texture Comparison Using Derivative Sparse Representation: Application to Video-Based Face Recognition","F. Hajati; M. Tavakolian; S. Gheisari; Y. Gao; A. S. Mian","Department of Electrical Engineering, Tafresh University, Tafresh, Iran; Department of Electrical Engineering, Tafresh University, Tafresh, Iran; Faculty of Engineering and Information Technology, University of Technology Sydney, Sydney, NSW, Australia; School of Engineering, Griffith University, Nathan, QLD, Australia; School of Computer Science and Software Engineering, The University of Western Australia, Crawley, WA, Australia",IEEE Transactions on Human-Machine Systems,"13 Nov 2017","2017","47","6","970","982","Video-based face, expression, and scene recognition are fundamental problems in human-machine interaction, especially when there is a short-length video. In this paper, we present a new derivative sparse representation approach for face and texture recognition using short-length videos. First, it builds local linear subspaces of dynamic texture segments by computing spatiotemporal directional derivatives in a cylinder neighborhood within dynamic textures. Unlike traditional methods, a nonbinary texture coding technique is proposed to extract high-order derivatives using continuous circular and cylinder regions to avoid aliasing effects. Then, these local linear subspaces of texture segments are mapped onto a Grassmann manifold via sparse representation. A new joint sparse representation algorithm is developed to establish the correspondences of subspace points on the manifold for measuring the similarity between two dynamic textures. Extensive experiments on the Honda/UCSD, the CMU motion of body, the YouTube, and the DynTex datasets show that the proposed method consistently outperforms the state-of-the-art methods in dynamic texture recognition, and achieved the encouraging highest accuracy reported to date on the challenging YouTube face dataset. The encouraging experimental results show the effectiveness of the proposed method in video-based face recognition in human-machine system applications.","2168-2305","","10.1109/THMS.2017.2681425","Australian Research Council under Discovery(grant numbers:DP0877929); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7898817","Directional derivative;dynamic texture;Grassmann manifold;high-order pattern;sparse representation;spatiotemporal","Sparse matrices;Heuristic algorithms;Face recognition;Manifolds;Hidden Markov models;Algorithm design and analysis;Spatiotemporal phenomena","","23","","61","IEEE","13 Apr 2017","","","IEEE","IEEE Journals"
"Global Overcomplete Dictionary-Based Sparse and Nonnegative Collaborative Representation for Hyperspectral Target Detection","C. Li; D. Zhu; C. Wu; B. Du; L. Zhang","State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, China; National Key Laboratory of Automatic Target Recognition, College of Electrical Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Information Engineering in Surveying, Mapping and Remote Sensing, Wuhan University, Wuhan, China; School of Computer Science, National Engineering Research Center for Multimedia Software, Institute of Artificial Intelligence, and the Hubei Key Laboratory of Multimedia and Network Communication Engineering, Wuhan University, Wuhan, China; Aerospace Information Research Institute, Henan Academy of Sciences, Zhengzhou, China",IEEE Transactions on Geoscience and Remote Sensing,"8 Apr 2024","2024","62","","1","14","The combined sparse and collaborative representation (CSCR)-based algorithm is one of the most effective methods among hyperspectral target detection (HTD) methods based on representation and dictionary learning. It encourages target atoms to compete with each other and background atoms to collaborate in the representation. However, this method suffers from several drawbacks. In sparse representation, an overcomplete dictionary is necessary, whereas, in collaborative representation, nonnegative coefficients are required. Besides, the local dual window approach may result in impure background dictionaries obtained from the outer window. To address these issues, we propose a novel approach for HTD, referred to as the global overcomplete dictionary-based sparse and nonnegative collaborative representation (GODSNCR) detector. First, a hierarchical density clustering algorithm is used to complete the dictionary atom extraction to construct a joint overcomplete dictionary to satisfy the dictionary overcompleteness problem required for sparse representation. Second, a nonnegative constraint on the coefficient matrix and a “sum to one” constraint for the joint representation are incorporated to make it more consistent with the physical meaning. Finally, the limitation of the local dual window approach is overcome by substituting the local background dictionary with a global background dictionary. Through the aforementioned strategies, we can use a joint overcomplete dictionary for achieving the sparse representation of targets and utilize a global background dictionary for the collaborative representation of background, the final detection results are obtained by calculating the residuals. The experimental results clearly demonstrate that the proposed algorithm has significant improvement in detection accuracy and strong robustness compared to other typical representation-based HTD methods. Our model will be available at https://github.com/Chenxing-Li/GODSNCR.","1558-0644","","10.1109/TGRS.2024.3381719","National Key Research and Development Program of China(grant numbers:2022YFB3903300); National Natural Science Foundation of China(grant numbers:T2122014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10478971","Collaborative representation;hyperspectral imagery (HSI);sparse representation;target detection","Dictionaries;Hyperspectral imaging;Object detection;Collaboration;Detectors;Sparse approximation;Feature extraction","","1","","60","IEEE","25 Mar 2024","","","IEEE","IEEE Journals"
"Multi-Level Cascade Sparse Representation Learning for Small Data Classification","W. Zhong; H. Li; Q. Hu; Y. Gao; C. Chen","Department of Control Science and Intelligence Engineering, Nanjing University, Nanjing, China; Department of Control Science and Intelligence Engineering, Nanjing University, Nanjing, China; School of Computer Science and Technology, Tianjin University, Tianjin, China; Department of Computer Science and Technology, National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China; Department of Control Science and Intelligence Engineering, Nanjing University, Nanjing, China",IEEE Transactions on Circuits and Systems for Video Technology,"4 May 2023","2023","33","5","2451","2464","Deep learning (DL) methods have recently captured much attention for image classification. However, such methods may lead to a suboptimal solution for small-scale data since the lack of training samples. Sparse representation stands out with its efficiency and interpretability, but its precision is not so competitive. We develop a Multi-Level Cascade Sparse Representation (ML-CSR) learning method to combine both advantages when processing small-scale data. ML-CSR is proposed using a pyramid structure to expand the training data size. It adopts two core modules, the Error-To-Feature (ETF) module, and the Generate-Adaptive-Weight (GAW) module, to further improve the precision. ML-CSR calculates the inter-layer differences by the ETF module to increase the diversity of samples and obtains adaptive weights based on the layer accuracy in the GAW module. This helps ML-CSR learn more discriminative features. State-of-the-art results on the benchmark face databases validate the effectiveness of the proposed ML-CSR. Ablation experiments demonstrate that the proposed pyramid structure, ETF, and GAW module can improve the performance of ML-CSR. The code is available at https://github.com/Zhongwenyuan98/ML-CSR.","1558-2205","","10.1109/TCSVT.2022.3222226","National Natural Science Foundation of China(grant numbers:62176116,62073160,61732011,71732003); Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:20KJA520006); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9950524","Deep cascade;sparse representation;face recognition;small data","Training;Feature extraction;Visual databases;Sparse matrices;Faces;Data visualization;Symbols","","","","59","IEEE","14 Nov 2022","","","IEEE","IEEE Journals"
"Early warning of power grid dispatching system faults based on knowledge graph","H. Zhou; H. Zhu; H. Cui; Y. Tang","State Grid Jiangsu Electric Power Company, Nanjing, China; State Grid Jiangsu Electric Power Company, Nanjing, China; School of Cyber Science and Engineering, Southeast University, Nanjing, China; School of electrical engineering, Southeast University, Nanjing, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","4240","4243","Dispatching system is an essential part for power system operation, where control signals are sent out based on the analysis of real-time data. Dispatch system itself is a complex-structured computer system, containing lots of devices. Consequently, potential faults of software and hardware endanger the security of power system. To address this issue, an early waring method for dispatching system faults is proposed based on knowledge graph. Firstly, dispatch system warning signals are digitalized into vectors, which is convenient for rule-based knowledge graph. Then, a discrete-continuous combined algorithm is proposed to calculate the similarity of event chains. Finally, a knowledge graph is established to save the event chains, where real-time warning vectors are analyzed based on the knowledge graph for upcoming faults. Numerical test is conducted in a simulated dataset. The test results prove the efficiency and accuracy of the proposed method.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735464","State Grid Jiangsu Electric Power; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735464","dispatching system;knowledge graph;event similarity;fault diagnosis","Conferences;Software algorithms;Prediction algorithms;Control systems;Dispatching;Real-time systems;Software","","1","","12","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"Cluster-Aware Grid Layout","Y. Zhou; W. Yang; J. Chen; C. Chen; Z. Shen; X. Luo; L. Yu; S. Liu","School of Software, BNRist, Tsinghua University, China; School of Software, BNRist, Tsinghua University, China; School of Software, BNRist, Tsinghua University, China; Kuaishou Technology, China; School of Software, BNRist, Tsinghua University, China; Guilin University of Electronic Technology, China; Xi'an Jiaotong-Liverpool University, China; School of Software, BNRist, Tsinghua University, China",IEEE Transactions on Visualization and Computer Graphics,"25 Dec 2023","2024","30","1","240","250","Grid visualizations are widely used in many applications to visually explain a set of data and their proximity relationships. However, existing layout methods face difficulties when dealing with the inherent cluster structures within the data. To address this issue, we propose a cluster-aware grid layout method that aims to better preserve cluster structures by simultaneously considering proximity, compactness, and convexity in the optimization process. Our method utilizes a hybrid optimization strategy that consists of two phases. The global phase aims to balance proximity and compactness within each cluster, while the local phase ensures the convexity of cluster shapes. We evaluate the proposed grid layout method through a series of quantitative experiments and two use cases, demonstrating its effectiveness in preserving cluster structures and facilitating analysis tasks.","1941-0506","","10.1109/TVCG.2023.3326934","National Natural Science Foundation of China(grant numbers:U21A20469,61936002); National Key R&D Program of China(grant numbers:2020YFB2104100); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10292929","Grid layout;similarity;convexity;compactness;optimization","Area measurement;Shape;Layout;Shape measurement;Particle measurements;Atmospheric measurements;Correlation","","1","","61","IEEE","23 Oct 2023","","","IEEE","IEEE Journals"
"Self-Supervised Learning-Based Time Series Classification via Hierarchical Sparse Convolutional Masked-Autoencoder","T. Yu; K. Xu; X. Wang; B. Ding; D. Feng","College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China; College of Computer, National University of Defense Technology, Changsha, China",IEEE Open Journal of Signal Processing,"28 Aug 2024","2024","5","","964","975","In recent years, the use of time series analysis has become widespread, prompting researchers to explore methods to improve classification. Time series self-supervised learning has emerged as a significant area of study, aiming to uncover patterns in unlabeled data for richer information. Contrastive self-supervised learning, particularly, has gained attention for time series classification. However, it introduces inductive bias by generating positive and negative samples. Another approach involves Masked Autoencoders (MAE), which are effective for various data types. However, due to their reliance on the Transformer architecture, they demand significant computational resources during the pre-training phase. Recently, inspired by the remarkable advancements achieved by convolutional networks in the domain of time series forecasting, we aspire to employ convolutional networks utilizing a strategy of mask recovery for pre-training time series models. This study introduces a novel model termed Hierarchical Sparse Convolutional Masked-Autoencoder, “HSC-MAE”, which seamlessly integrates convolutional operations with the MAE architecture to adeptly capture time series features across varying scales. Furthermore, the HSC-MAE model incorporates dedicated decoders that amalgamate global and local information, enhancing its capacity to comprehend intricate temporal patterns. To gauge the effectiveness of the proposed approach, an extensive array of experiments was conducted across nine distinct datasets. The experimental outcomes stand as a testament to the efficacy of HSC-MAE in effectively mitigating the aforementioned challenges.","2644-1322","","10.1109/OJSP.2024.3435673","National University of Defense Technology(grant numbers:ZZCX-ZZGC-01-04); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10614789","Time series classification;self-supervised learning;time series pre-training","Time series analysis;Convolution;Transformers;Decoding;Convolutional neural networks;Computer architecture;Task analysis","","","","52","CCBYNCND","30 Jul 2024","","","IEEE","IEEE Journals"
"A New Face Recognition Method Based on the Energy Image of Facial Contour","X. Yang; F. Zhai; Z. Ma","Intelligent Software Technology, Beijing University of Technology, Beijing, China; Intelligent Software Technology, Beijing University of Technology, Beijing, China; Intelligent Software Technology, Beijing University of Technology, Beijing, China",2013 International Conference on Information Science and Cloud Computing Companion,"4 Dec 2014","2013","","","710","715","In order to further improve the effectiveness and enhance practicability of face recognition under guaranteeing the recognition accuracy, this paper proposes a new method of face recognition based on the energy image of facial contour. First, image binaryzation and edge detection method are used to extract the facial contour, then the energy image of facial contour of training samples are obtained, second, matrix logic ""and"" operation is adopted to calculate the similarity between a test sample and the energy image of facial contour of each class, finally, the test sample is classified according to the similarity criteria. The method is based on a kind of similarity match, so it can make good use of two-dimensional structure information of face images, moreover, it adopts matrix logic ""and"" operation in classification instead of solving the Eigen value problem and calculating the Euclidean distance of traditional classification algorithm, which can reduces the computational complexity dramatically. Finally, the contrast experiment with principal component analysis and sparsity preserving projections shows that the proposed method is more effective and stable on the Yale face database.","","978-1-4799-5245-8","10.1109/ISCC-C.2013.25","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6973675","face recognition;similarity;faceial contour extraction;energy image of facial contour","Image edge detection;Face recognition;Training;Face;Principal component analysis;Databases","","","","32","IEEE","4 Dec 2014","","","IEEE","IEEE Conferences"
"On Gleaning Knowledge From Cross Domains by Sparse Subspace Correlation Analysis for Hyperspectral Image Classification","X. Li; L. Zhang; B. Du; L. Zhang","State Key Laboratory of Information Engineering in Surveying, Mapping, and Remote Sensing, Wuhan University, Wuhan, China; State Key Laboratory of Information Engineering in Surveying, Mapping, and Remote Sensing, Wuhan University, Wuhan, China; State Key Laboratory of Software Engineering, School of Computer, Wuhan University, Wuhan, China; State Key Laboratory of Software Engineering, School of Computer, Wuhan University, Wuhan, China",IEEE Transactions on Geoscience and Remote Sensing,"27 May 2019","2019","57","6","3204","3220","Despite the availability of an increasing amount of remote sensing images, problems still arise in that the knowledge from existing images is underutilized and the collection of reference knowledge for each newly obtained image is expensive. Recently, an attractive solution called “transfer learning” has received increasing attention in the remote sensing field, by transferring knowledge from source domains to help improve the learning procedure in the target domain. In this paper, we propose a sparse subspace correlation analysis-based supervised classification (SSCA-SC) method for transfer learning in hyperspectral remote sensing image classification, which is not restricted by the data dimensionality or the data acquisition sensors. Specifically, we first propose a sparse subspace correlation analysis (SSCA) method to simultaneously learn the optimal projection matrices for heterogeneous domains into a common subspace and obtain sparse reconstruction coefficients over a shared self-expressive dictionary in the derived subspace. In order to fully utilize the label information to improve the class separability, the SSCA-SC framework learns more discriminative representations for the input data by training a corresponding SSCA model for each class. As a result, the projected data belonging to the same class are maximally correlated and represented well, while those from different classes will have a low correlation. Another advantage of the SSCA-SC framework lies in the fact that it not only learns new representations for the data from different domains but it also designs a discriminative and robust classifier that properly adapts to the new representation. The proposed method was tested with three hyperspectral remote sensing data sets, and the experimental results confirm the effectiveness and reliability of the proposed SSCA-SC method.","1558-0644","","10.1109/TGRS.2018.2882420","National Natural Science Foundation of China(grant numbers:41431175,61471274,41871243,61822113,61771349); Open Research Project of the Hubei Key Laboratory of Intelligent Geo-Information Processing(grant numbers:KLIGIP-2017B05); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8574055","Canonical correlation analysis (CCA);classification;domain adaptation;hyperspectral data;latent sparse representation;remote sensing;transfer learning","Dictionaries;Learning systems;Correlation;Hyperspectral imaging;Machine learning","","15","","43","IEEE","12 Dec 2018","","","IEEE","IEEE Journals"
"Cloud-Based Actor Identification With Batch-Orthogonal Local-Sensitive Hashing and Sparse Representation","G. Gao; C. H. Liu; M. Chen; S. Guo; K. K. Leung","School of Software, Beijing Institute of Technology, Beijing, China; Department of Computer Information and Security, Sejong University, Seoul, South Korea; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; School of Computer Science and Engineering, The University of Aizu, Fukushima, Japan; EEE and Computing Departments, Imperial College, London, U.K.",IEEE Transactions on Multimedia,"12 Aug 2016","2016","18","9","1749","1761","Recognizing and retrieving multimedia content with movie/TV series actors, especially querying actor-specific videos in large scale video datasets, has attracted much attention in both the video processing and computer vision research field. However, many existing methods have low efficiency both in training and testing processes and also a less than satisfactory performance. Considering these challenges, in this paper, we propose an efficient cloud-based actor identification approach with batch-orthogonal local-sensitive hashing (BOLSH) and multi-task joint sparse representation classification. Our approach is featured by the following: 1) videos from movie/TV series are segmented into shots with the cloud-based shot boundary detection; 2) while faces in each shot are detected and tracked, the cloud-based BOLSH is then implemented on these faces for feature description; 3) the sparse representation is then adopted for actor identification in each shot; and 4) finally, a simple application, actor-specific shots retrieval is realized to verify our approach. We conduct extensive experiments and empirical evaluations on a large scale dataset, to demonstrate the satisfying performance of our approach considering both accuracy and efficiency.","1941-0077","","10.1109/TMM.2016.2579305","National Natural Science Foundation of China(grant numbers:61572220,61401023,61300179); Fundamental Research Funds for the Central Universities(grant numbers:2016YXMS070); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7488194","Actor identification;cloud computing;locality-sensitive hashing;shot boundary detection;sparse representation","Videos;Cloud computing;Motion pictures;Feature extraction;Face recognition;Sensors;Streaming media","","8","","52","IEEE","9 Jun 2016","","","IEEE","IEEE Journals"
"Local self-similarity as a dense stereo correspondence measure for themal-visible video registration","A. Torabi; G. -A. Bilodeau","LITIV Laboratory, Department of computer engineering and software engineering, École Polytechnique de Montréal, Montreal, QUE, Canada; LITIV Laboratory, Department of computer engineering and software engineering, École Polytechnique de Montréal, Montreal, QUE, Canada",CVPR 2011 WORKSHOPS,"11 Aug 2011","2011","","","61","67","The robustness of Mutual Information (MI), the most used multimodal dense stereo correspondence measure, is restricted by the size of the matching windows. However, obtaining the appropriately sized MI windows for matching thermal-visible pair of images of multiple people with various poses, clothes, distances to cameras, and different levels of occlusions is quite challenging. In this paper, we propose local self-similarity (LSS) as a multimodal dense stereo correspondence measure. We integrated LSS as a similarity metric with a disparity voting registration method to demonstrate the suitability of LSS for a visible-thermal stereo registration method. We have analyzed comparatively LSS and MI as multimodal correspondence measures and discussed LSS advantages compared to MI. We have also tested our LSS-based registration method in several indoor videos of multiple people and shown that our registration method outperforms the most recent MI-based registration method in the state-of-the-art.","2160-7516","978-1-4577-0530-4","10.1109/CVPRW.2011.5981751","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5981751","","Bismuth;Pattern matching;Joints;Robustness;Cameras;Humans;Layout","","6","","15","IEEE","11 Aug 2011","","","IEEE","IEEE Conferences"
"A Sparse Model Based Detection of Copy Number Variations From Exome Sequencing Data","J. Duan; M. Wan; H. -W. Deng; Y. -P. Wang","Xi'an Jiaotong University; Xi'an Jiaotong University; Tulane University; Department of Biomedical Engineering, Department of Biostatistics and Bioinformatics, Tulane University, New Orleans, LA, USA",IEEE Transactions on Biomedical Engineering,"26 Feb 2016","2016","63","3","496","505","Goal: Whole-exome sequencing provides a more cost-effective way than whole-genome sequencing for detecting genetic variants, such as copy number variations (CNVs). Although a number of approaches have been proposed to detect CNVs from whole-genome sequencing, a direct adoption of these approaches to whole-exome sequencing will often fail because exons are separately located along a genome. Therefore, an appropriate method is needed to target the specific features of exome sequencing data. Methods: In this paper, a novel sparse model based method is proposed to discover CNVs from multiple exome sequencing data. First, exome sequencing data are represented with a penalized matrix approximation, and technical variability and random sequencing errors are assumed to follow a generalized Gaussian distribution. Second, an iteratively reweighted least squares algorithm is used to estimate the solution. Results: The method is tested and validated on both synthetic and real data, and compared with other approaches including CoNIFER, XHMM, and cn.MOPS. The test demonstrates that the proposed method outperform other approaches. Conclusion: The proposed sparse model can detect CNVs from exome sequencing data with high power and precision. Significance: Sparse model can target the specific features of exome sequencing data. The software codes are freely available at  http://www.tulane.edu/ wyp/software/Exon_CNV.m","1558-2531","","10.1109/TBME.2015.2464674","Fundamental Research Funds for the Central Universities(grant numbers:xjj2014060); China Postdoctoral Science Foundation(grant numbers:2014M560786); National Natural Science Foundation of China(grant numbers:61401352); Shaanxi Postdoctoral Science Foundation; National Institutes of Health(grant numbers:R01GM109068,R01MH104680); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180343","Copy number variation (CNV);exome sequencing;sparse modeling;matrix approximation;iteratively reweighted least squares;Copy number variation (CNV);exome sequencing;iteratively reweighted least squares (IRLS);matrix approximation;sparse modeling","Sequential analysis;Bioinformatics;Silicon carbide;Genomics;Data models;Gaussian distribution;Optimization","Algorithms;Computational Biology;DNA Copy Number Variations;Exome;Humans;Reproducibility of Results;Sequence Analysis, DNA","5","","59","IEEE","5 Aug 2015","","","IEEE","IEEE Journals"
"Programmable decoder and shadow threads: Tolerate remote code injection exploits with diversified redundancy","Z. Liu; W. Shi; S. Xu; Z. Lin","Department of Computer Science, University of Houston, Houston, TX, U.S.A.; Department of Computer Science, University of Houston, Houston, TX, U.S.A.; Department of Computer Science, The University of Texas at San Antonio, San Antonio, TX, U.S.A.; Department of Computer Science, The University of Texas at Dallas, Richardson, TX, U.S.A.","2014 Design, Automation & Test in Europe Conference & Exhibition (DATE)","21 Apr 2014","2014","","","1","6","We present a lightweight hardware framework for providing high assurance detection and prevention of code injection attacks using a lockstep diversified shadow execution. Recent studies show that hardware diversification can detect software attacks by checking the consistency of their behavior simultaneously. Unfortunately, the severe performance degradation and extra system costs caused by these methods are unacceptable in many applications. This paper presents a hardware-level, lockstep shadow thread framework to enrich the diversity of the software execution, with the facilitation from programmable hardware decoder and novel CPU support of tightly coupled shadow thread technique. Specifically, given a piece of (legacy) binary code, we first generate diversified binary versions using an offline binary rewriter and programmable hardware binary translator at runtime. Two diversified binary code images are launched as dual simultaneous threads in the hardware layer with one as the primary thread and the other one as shadow thread. Instructions from the shadow thread are not executed but just compared, and thus incur no OS side-effects. The extended CPU is able to decode instructions from both threads, and dispatch them to the next stage pipeline for a lockstep comparison. Any mismatch of the decoded instructions from the two threads caused by remotely injected binary code will be detected. Our design provides instruction set randomization (ISR) with minimal cost in performance, when compared with straightforward ISR implementation. The simulation results indicate that our framework incurs very small overheads and provides a protection against code injection attacks.","1558-1101","978-3-9815370-2-4","10.7873/DATE.2014.064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6800265","","Instruction sets;Hardware;Binary codes;Benchmark testing;Decoding;Radiation detectors;Pipelines","","","","24","","21 Apr 2014","","","IEEE","IEEE Conferences"
