"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Application of split spectrum signal processing to space and frequency diversity in ultrasonic signal detection","T. L. Stewart; Guo Li","Department of Electrical Engineering, Bradley University, Peoria, IL, USA; Department of Electrical Engineering, Bradley University, Peoria, IL, USA",38th Midwest Symposium on Circuits and Systems. Proceedings,"6 Aug 2002","1995","1","","96","98 vol.1","Split-spectrum signal processing has been shown to be effective for the case in which the signal and noise are highly correlated, a situation that is common in nondestructive testing. This paper combines frequency diversity with space diversity through a two dimensional realization of split spectrum processing. Split-spectrum design procedures, software and test results are provided.","","0-7803-2972-4","10.1109/MWSCAS.1995.504387","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=504387","","Signal processing;Frequency diversity;Additive noise;Acoustic noise;Band pass filters;Signal processing algorithms;Acoustic reflection;Signal detection;Acoustic signal detection;Noise figure","","","","5","IEEE","6 Aug 2002","","","IEEE","IEEE Conferences"
"Domain Siamese CNNs for Sparse Multispectral Disparity Estimation","D. -A. Beaupre; G. -A. Bilodeau","Department of Computer and Software Engineering, LITIV lab., Polytechnique Montreal; Department of Computer and Software Engineering, LITIV lab., Polytechnique Montreal",2020 25th International Conference on Pattern Recognition (ICPR),"5 May 2021","2021","","","3667","3674","Multispectral disparity estimation is a difficult task for many reasons: it has all the same challenges as traditional visible-visible disparity estimation (occlusions, repetitive patterns, textureless surfaces), in addition of having very few common visual information between images (e.g. colour information vs. thermal information). In this paper, we propose a new CNN architecture able to do disparity estimation between images from different spectra, namely thermal and visible in our case. Our proposed model takes two patches as input and proceeds to do domain feature extraction for each of them. Features from both domains are then merged with two fusion operations, namely correlation and concatenation. These merged vectors are then forwarded to their respective classification heads, which are responsible for classifying the inputs as being same or not. Using two merging operations gives more robustness to our feature extraction process, which leads to more precise disparity estimation. Our method was tested using the publicly available LITIV 2014 and LITIV 2018 datasets, and showed best results when compared to other state-of-the-art methods.","1051-4651","978-1-7281-8808-9","10.1109/ICPR48806.2021.9412723","National Sciences and Engineering Research Council of Canada; NVIDIA Corporation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9412723","","Visualization;Correlation;Merging;Estimation;Feature extraction;Robustness;Surface texture","","5","","32","IEEE","5 May 2021","","","IEEE","IEEE Conferences"
"A Sparse Manifold Learning Approach to Robust Indoor Positioning Based on Wi-Fi RSS Fingerprinting","G. Shen; D. Han; P. Liu","School of Software Engineering, Huazhong University of Science and Technology, Wuhan, China; Department of Computer Science and Technology, Nanjing University, Nanjing, China; School of Software Engineering, Huazhong University of Science and Technology, Wuhan, China",IEEE Access,"20 Sep 2019","2019","7","","130791","130803","The emerging location-based applications depend on the fast and accurate positioning of mobile targets. Wi-Fi received signal strength (RSS) fingerprinting provides a promising solution to localize an object in indoor environments. Among the factors challenging the RSS fingerprinting based algorithms are the site survey cost and the time-varying environment, given the unreliable signal qualities. Here we present a novel approach to indoor object positioning using the manifold assumption on the radio map in RSS-location space. Thinking the measured RSS from one access point (AP) in different locations are randomly drawn from a nonlinear manifold (ground truth), we propose an expectation-maximization (EM) style algorithm to reconstruct the sparse representation of this manifold from the noisy RSS observations. Motivated by the observation that the radio map has a strong local correlation in the RSS-location space, we introduce a multi-scale constrained quadratic programming to approximate the manifold. Within limited iterations, we can estimate the ground truth RSS values and parameters simultaneously. As a result, the learned manifold is exploited to predict the object's position: we develop a positioning algorithm by minimizing the manifold distortion effort which integrates both measurement error and manifold shape preservation. We conducted extensive simulations and experiments in different settings, testing the datasets collected in a building in the last 8 months. The results showed that the proposed approach was adaptive to the varying environmental noise levels, presenting robust positioning performance.","2169-3536","","10.1109/ACCESS.2019.2940629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8830475","Expectation-maximization;indoor positioning;manifold learning;received signal strength","Manifolds;Wireless fidelity;IP networks;Noise measurement;Robustness;Antenna measurements;Position measurement","","5","","35","CCBY","10 Sep 2019","","","IEEE","IEEE Journals"
"Maximally Sparse, Steerable, and Nonsuperdirective Array Antennas via Convex Optimizations","M. D’Urso; G. Prisco; R. M. Tumolo","Leonardo-Finmeccanica S.p.A., Naples, Italy; Leonardo-Finmeccanica S.p.A., Naples, Italy; Leonardo-Finmeccanica S.p.A., Naples, Italy",IEEE Transactions on Antennas and Propagation,"1 Sep 2016","2016","64","9","3840","3849","Achieving the minimum number of radiating elements in the active electronically scanned array synthesis represents a key problem in those applications where the power consumption, the weight, and the hardware/software complexity of the radiating system have a strong impact on the system cost. In this paper, a new method for the synthesis of planar, nonsuperdirective, maximally sparse, and steerable arrays is proposed and tested on several benchmarks available in the open literature. The method optimizes simultaneously the weight coefficients and sensor positions of a planar array without using global optimization schemes, properly exploiting convex optimization based algorithms. The resulting arrays are able to radiate a steerable beam pattern, satisfying a prescribed power mask and avoid to constraint the fitting of any a priori assigned reference field pattern. Several tests are presented to show the high efficiency in achieving the desired steerable radiation pattern with the minimum number of antenna elements.","1558-2221","","10.1109/TAP.2016.2586490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7502084","$\ell _{0}$ -norm;active electronically scanned array (AESA) antennas;cardinality constraints;compressed sensing;convex optimization;sparse array","Linear antenna arrays;Antenna radiation patterns;Cost function;Convex functions;Algorithm design and analysis","","51","","27","EU","30 Jun 2016","","","IEEE","IEEE Journals"
"Diversified Remote Code Execution Using Dynamic Obfuscation of Conditional Branches","M. Hataba; R. Elkhouly; A. El-Mahdy","Computer Science and Engineering Department, Egypt-Japan University of Science and Technology (E-JUST), Alexandria, Egypt; Computer Science and Engineering Department, Egypt-Japan University of Science and Technology (E-JUST), Alexandria, Egypt; Computer Science and Engineering Department, Egypt-Japan University of Science and Technology (E-JUST), Alexandria, Egypt",2015 IEEE 35th International Conference on Distributed Computing Systems Workshops,"23 Jul 2015","2015","","","120","127","Information leakage via timing side-channel attacksis one of the main threats that target code executing on remoteplatforms such as the cloud computing environment. Theseattacks can be further leveraged to reverse-engineer or eventamper with the running code. In this paper, we propose asecurity obfuscation technique, which helps making the generatedcode more resistant to these attacks, by means of increasinglogical complexity to hinder the formulation of a solid hypothesisabout code behavior. More importantly, this software solutionis portable, generic and does not require special setup orhardware or software modifications. In particular, we considermangling the control-flow inside a program via converting arandom set of conditional branches into linear code, using ifconversiontransformation. Moreover, our method exploits thedynamic compilation technology to continually and randomlyalter the branches. All of this mangling should diversify codeexecution, hence it becomes difficult for an attacker to infertiming correlations through statistical analysis. We extend theLLVM JIT compiler to provide for an initial investigation of thisapproach. This makes our system applicable to a wide varietyof programming languages and hardware platforms. We havestudied the system using a simple test program and selectedbenchmarks from the standard SPEC CPU 2006 suite withdifferent input loads and experimental setups. Initial results showsignificant changes in program's control-flow and hence datadependences, resulting in noticeable different execution timeseven for the same input data, thereby complicating such attacks.More notably, the performance penalty is within reasonablemargins.","2332-5666","978-1-4673-7303-6","10.1109/ICDCSW.2015.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7165094","Obfuscation;Side-Channels;JIT Compilation;If-","Runtime;Security;Hardware;Program processors;Optimization;Cloud computing;Benchmark testing","","5","","44","IEEE","23 Jul 2015","","","IEEE","IEEE Conferences"
"An Aurora Image Classification Method based on Compressive Sensing and Distributed WKNN","Y. Li; N. Jiang","East China Normal University, Putuo, Shanghai, China; East China Normal University, Putuo, Shanghai, China",2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC),"22 Jun 2018","2018","01","","347","354","Reasonable Aurora classification is particularly important for studying the relationship between aurora phenomena and the process of magnetosphere dynamics. With the development of computer science, image processing and pattern recognition technology, new approaches for Aurora classification are springing up. In this paper, we extract the LBP feature of images and use the distributed weighted KNN based on optimal discriminant dictionary for sparse representation as the classification method to discriminate the shape of aurora. The proposed method combines compressed sensing approaches and distributed computing technology, improving the accuracy and effectiveness of the existed sparse representation methods. The experimental results show that the proposed method significantly enhances the power of discrimination of aurora features, and consequently improve the accuracy and effectiveness of the classification of aurora images.","0730-3157","978-1-5386-2667-2","10.1109/COMPSAC.2018.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8377679","classification;sparse-representation;compressive-sensing;distributed-KNN;image-process","Dictionaries;Magnetosphere;Ion radiation effects;Image reconstruction;Feature extraction;Training;Encoding","","2","","15","IEEE","22 Jun 2018","","","IEEE","IEEE Conferences"
"Charm: Exploiting Geographical Diversity through Coherent Combining in Low-Power Wide-Area Networks","A. Dongare; R. Narayanan; A. Gadre; A. Luong; A. Balanuta; S. Kumar; B. Iannucci; A. Rowe","Carnegie Mellon University; Carnegie Mellon University, IIT, Madras; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University, Instituto Superior Tecnico, Lisbon; Carnegie Mellon University; Carnegie Mellon University; Carnegie Mellon University",2018 17th ACM/IEEE International Conference on Information Processing in Sensor Networks (IPSN),"4 Oct 2018","2018","","","60","71","Low-Power Wide-Area Networks (LPWANs) are an emerging wireless platform which can support battery-powered devices lasting 10-years while communicating at low data-rates to gateways several kilometers away. Not all such devices will experience the promised 10 year battery life despite the high density of LPWAN gateways expected in cities. Transmission from devices located deep within buildings or in remote neighborhoods will suffer severe attenuation forcing the use of slow data-rates to reach even the closest gateway, thus resulting in battery drain. This paper presents Charm, a system that enhances both the battery life of client devices and the coverage of LPWANs in large urban deployments. Charm allows multiple LoRaWAN gateways to pool their received signals in the cloud, coherently combining them to detect weak signals that are not decodable at any individual gateway. Through a novel hardware and software design at the gateway, Charm carefully detects which chunks of the received signal need to be sent to the cloud, thereby saving uplink bandwidth. We present a scalable solution to decoding weak transmissions at city-scale by identifying the set of gateways whose signals need to be coherently combined over time. In evaluations over a test network and from simulations using traces from a large LoRaWAN deployment in Pittsburgh, Pennsylvania, Charm demonstrates a gain of up to 3x in range and 4x in client battery-life.","","978-1-5386-5298-5","10.1109/IPSN.2018.00013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8480036","LPWAN;sensor networks;coherent combining;diversity","Logic gates;Cloud computing;Diversity reception;Batteries;Hardware;MIMO communication;Urban areas","","92","","35","IEEE","4 Oct 2018","","","IEEE","IEEE Conferences"
"Distributed Cooperation and Diversity for Hybrid Wireless Networks","Y. Wang; G. Noubir","College of Computer and Information Science, Northeastern University, Boston, MA, USA; College of Computer and Information Science, Northeastern University, Boston, MA, USA",IEEE Transactions on Mobile Computing,"21 Jan 2013","2013","12","3","596","608","In this paper, we propose a new Distributed Cooperation and Diversity Combining framework. Our focus is on heterogeneous networks with devices equipped with two types of radio frequency (RF) interfaces: short-range high-rate interface (e.g., IEEE802.11), and a long-range low-rate interface (e.g., cellular) communicating over urban Rayleigh fading channels. Within this framework, we propose and evaluate a set of distributed cooperation techniques operating at different hierarchical levels with resource constraints such as short-range RF bandwidth. We propose a Priority Maximum-Ratio Combining (PMRC) technique, and a Post Soft-Demodulation Combining (PSDC) technique. We show that the proposed techniques achieve significant improvements on Signal to Noise Ratio (SNR), Bit Error Rate (BER) and throughput through analysis, simulation, and experimentation on our software radio testbed. Our results also indicate that, under several communication scenarios, PMRC and PSDC can improve the throughput performance by over an order of magnitude.","1558-0660","","10.1109/TMC.2012.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6148233","Diversity;cooperation;hybrid wireless networks","Diversity reception;Signal to noise ratio;Bandwidth;Mobile communication;Base stations;Fading;Protocols","","9","","27","IEEE","7 Feb 2012","","","IEEE","IEEE Journals"
"Controlling proximity-malware infection in diverse tactical mobile networks using K-distance pruning","J. R. Morris-King; H. Cam","Army Research Lab, Adelphi, MD, USA; Army Research Lab, Adelphi, MD, USA",MILCOM 2016 - 2016 IEEE Military Communications Conference,"26 Dec 2016","2016","","","503","508","Proximity-based malware, such as cyber cellphone worms and trojans, has been identified to be one of the serious open threats to wireless networks operating at the tactical edge. The ability of malware to exploit the vulnerabilities of a wireless mobile platform is often a function of the mix of software and hardware which define its platform. In this paper, we utilize a proactive strategy which takes advantage of platform diversity metrics to defend against cyber worm attacks in tactical networks. This strategy uses dynamic K-Distance pruning to minimize the total number of shared edges between nodes with similar platforms while retaining access to mission-critical services. To achieve this we introduce a new neighborhood diversity metric and show how it can be used to limit the spread of malware in a multi-platform mobile network by reducing contact between machines with similar vulnerabilities. We test our assumptions via an agent-based simulation of epidemic malware in a synthetic tactical network.","2155-7586","978-1-5090-3781-0","10.1109/MILCOM.2016.7795377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795377","mobile networks;malware propagation;platform diversity;proactive defense;agent-based simulation","Malware;Grippers;Biological system modeling;Mobile communication;Diseases;Computer security","","4","","23","IEEE","26 Dec 2016","","","IEEE","IEEE Conferences"
"MG-DmDSE: Multi-Granularity Domain Design Space Exploration Considering Function Similarity","J. Zhang; A. Sultan; H. Tabkhi; G. Schirner","Department of Electrical and Computer Engineering, Northeastern University, Boston, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, USA; Department of Electrical and Computer Engineering, University of North Carolina, Charlotte, USA; Department of Electrical and Computer Engineering, Northeastern University, Boston, USA","2021 Design, Automation & Test in Europe Conference & Exhibition (DATE)","16 Jul 2021","2021","","","1198","1203","Heterogeneous accelerator-rich (ACC-rich) platforms combining general-purpose cores and specialized HW accelerators (ACCs) promise high-performance and low-power streaming application deployments in a variety of domains such as video analytics and software-defined radio. In order to benefit a domain of applications, a domain platform exploration tool must take advantage of structural and functional similarities across applications by allocating a common set of ACCs. A previous approach [1] proposed a GenetIc Domain Exploration tool (GIDE) that applied a restrictive binding algorithm that mapped applications functions to monolithic accelerators. This approach suffered from lower average application throughput across and reduced platform generality. This paper introduces a Multi-Granularity based Domain Design Space Exploration tool (MG-DmDSE) to improve both average application throughput as well as platform generality. The key contributions of MG-DmDSE are: (1) Applying a multi-granular decomposition of coarse grain application functions into more granular compute kernels. (2) Examining compute similarity between functions in order to produce more generic functions. (3) Configuring monolithic ACCs by selectively bypassing compute elements within them during DSE to expose more functionality. To assess MG-DmDSE, both GIDE and MG-DmDSE were applied to applications in the OpenVX library. MG-DmDSE achieves an average 2.84x greater application throughput compared to GIDE. Additionally, 87.5% of applications benefited from running on the platform produced by MG-DmDSE vs 50% from GIDE, which indicated increase platform generality.","1558-1101","978-3-9819263-5-4","10.23919/DATE51398.2021.9474196","National Science Foundation(grant numbers:1319501); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9474196","","Visual analytics;Tools;Throughput;Genetics;Libraries;Space exploration;Kernel","","","","13","","16 Jul 2021","","","IEEE","IEEE Conferences"
"Local Semantic-Aware Deep Hashing With Hamming-Isometric Quantization","Y. Wang; J. Liang; D. Cao; Z. Sun","University of Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China; Center for Research on Intelligent Perception and Computing, Institute of Automation, Chinese Academy of Sciences, Beijing, China; University of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Image Processing,"21 Mar 2019","2019","28","6","2665","2679","Hashing is a promising approach for compact storage and efficient retrieval of big data. Compared to the conventional hashing methods using handcrafted features, emerging deep hashing approaches employ deep neural networks to learn both feature representations and hash functions, which have been proven to be more powerful and robust in real-world applications. Currently, most of the existing deep hashing methods construct pairwise or triplet-wise constraints to obtain similar binary codes between a pair of similar data points or relatively similar binary codes within a triplet. However, we argue that some critical local structures have not been fully exploited. So, this paper proposes a novel deep hashing method named local semantic-aware deep hashing with Hamming-isometric quantization (LSDH), aiming to make full use of local similarity in hash function learning. Specifically, the potential semantic relation is exploited to robustly preserve local similarity of data in the Hamming space. In addition to reducing the error introduced by binary quantizing, a Hamming-isometric objective is designed to maximize the consistency of similarity between the pairwise binary-like features and corresponding binary codes pair, which is shown to be able to improve the quality of binary codes. Extensive experimental results on several benchmark datasets, including three single-label datasets and one multi-label dataset, demonstrate that the proposed LSDH achieves better performance than the latest state-of-the-art hashing methods.","1941-0042","","10.1109/TIP.2018.2889269","National Natural Science Foundation of China(grant numbers:U1836217,61427811,61573360); National Key Research and Development Program of China(grant numbers:2017YFC0821602,2016YFB1001000); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8585128","Image retrieval;deep hashing;similarity-preserving;local structures;Hamming-isometric","Binary codes;Quantization (signal);Image retrieval;Semantics;Benchmark testing;Automation","","15","","70","IEEE","21 Dec 2018","","","IEEE","IEEE Journals"
"Exploiting the Potential of Computation Reuse Through Approximate Computing","X. He; S. Jiang; W. Lu; G. Yan; Y. Han; X. Li","State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Computer Architecture, University of Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Multi-Scale Computing Systems,"15 Sep 2017","2017","3","3","152","165","Approximate computing, which tackles tradeoff between computation quality (e.g., accuracy) and computation efforts, is becoming a promising technique to improve performance for many mission-non-critical and error-tolerant applications. The computations in such applications usually exhibit superior value locality, i.e., computations performed by a function or code region are very likely to produce “similar” results. Reusing such similar results can bypass redundant computations, as long as “exact” results are not mandatory. However, conventional computation reuse techniques are less effective in approximate computing paradigm. The input values of two computations have to be identical to reuse one for another, hence “exact” in nature. We propose ACR, an approximate computation reuse scheme, to enable computation reuse for approximate computing. ACR relaxes the exact matching requirement in inputs to some extent regulated by “similarity” quantification, thereby shifting the exact computation reuse paradigm to its approximate counterpart. Specifically, using statistical approaches ACR first provides an input significance-aware similarity quantification scheme to calculate similarity between different computations. ACR also provides a regression based branch prediction technique to resolve conditional branches inside a computation. Furthermore, on top of proposed approximate computing framework, ACR presents a parallel implementation of computing engine to carry out branch resolving and similar computation searching. Experimental results show that the ACR scheme could effectively exploit the potential of computation reuse for approximate computing and achieves 3.12 times speedup on average for a set of approximate benchmarks.","2332-7766","","10.1109/TMSCS.2016.2617343","National Natural Science Foundation of China (NSFC)(grant numbers:61522406,61572470,61532017,61432017,61376043,61221062,61521092); Youth Innovation Promotion Association, CAS(grant numbers:Y404441000); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7589994","Approximate computing;computation reuse;similarity quantification;content addressable memory;regression techniques","Approximate computing;Computational modeling;Impedance matching;History;Engines;Benchmark testing;Associative memory","","14","","41","IEEE","13 Oct 2016","","","IEEE","IEEE Journals"
"Evaluating Open-Universe Face Identification on the Web","B. C. Becker; E. G. Ortiz","Robotics Institute, Carnegie Mellon University, Pittsburgh, PA, USA; Center for Research in Computer Vision, University of Central Florida, Orlando, FL, USA",2013 IEEE Conference on Computer Vision and Pattern Recognition Workshops,"12 Sep 2013","2013","","","904","911","Face recognition is becoming a widely used technique to organize and tag photos. Whether searching, viewing, or organizing photos on the web or in personal photo albums, there is a growing demand to index real-world photos by the subjects in them. Even consumer platforms such as Google Picasa, Microsoft Photo Gallery, and social network sites such as Facebook have integrated forms of automated face tagging and recognition, furthermore, a number of libraries and cloud-based APIs that perform face recognition have become available. With such a plethora of choices, comparisons of recent advances become more important to gauge the state of progress in the field. This paper evaluates face identification in the context of not only research algorithms, but also considers consumer photo products, client-side libraries, and cloud-based APIs on a new, large-scale dataset derived from PubFig83 and LFW in a realistic open-universe scenario.","2160-7516","978-0-7695-4990-3","10.1109/CVPRW.2013.133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6595978","large-scale;open-universe;open set;face identification;sparse representation","Face;Face recognition;Training;Libraries;Support vector machines;Accuracy;Google","","30","","18","IEEE","12 Sep 2013","","","IEEE","IEEE Conferences"
"A Two-Stage Method to Identify Joint Modules From Matched MicroRNA and mRNA Expression Data","W. Min; J. Liu; F. Luo; S. Zhang","State Key Laboratory of Software Engineering, School of Computer, Wuhan University, Wuhan, China; State Key Laboratory of Software Engineering, School of Computer, Wuhan University, Wuhan, China; State Key Laboratory of Software Engineering, School of Computer, Wuhan University, Wuhan, China; National Center for Mathematics and Interdisciplinary Sciences, Academy of Mathematics and Systems Science, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on NanoBioscience,"12 Aug 2016","2016","15","4","362","370","MicroRNAs (miRNAs) are a class of small non-coding RNAs, which play key roles in gene regulation. Previous studies have revealed that they are likely to work together to regulate their common target genes. Discovery of the underlying combinatorial regulation between miRNAs and genes can provide useful information for understanding their functions as well as their close relevance to cancer. In this paper, we propose a two-stage method for identifying miRNA-gene regulatory modules by integrating miRNA and mRNA expression profiles and miRNA genomic cluster data. We first develop a multiple-output sparse group lasso (MSGL) regression model to predict a miRNA-gene association matrix (i.e., a miRNA-gene regulatory network). Further, we propose a L0-regularized singular value decomposition (L0-SVD) to identify miRNA-gene joint modules from the predicted regulatory network. We test our method on the matched miRNA and mRNA expression profiles in breast cancer from TCGA project and identify ten miRNA-gene regulatory modules. We find that 1) the modules are significantly associated in the predicted miRNA-gene regulatory network; 2) the modules are significantly enriched in GO biological processes and KEGG pathways, respectively; 3) many miRNAs and genes in the modules are related with breast cancer. On average, 51% of the miRNAs and 30% of the genes are related with breast cancer. The results demonstrate that miRNA-gene regulatory modules provide insights into the mechanisms of the combinatorial regulation between miRNAs and genes.","1558-2639","","10.1109/TNB.2016.2556744","National Science Foundation of China(grant numbers:61402340,61379092,61422309,61171007); Natural Science Foundation of Hubei Province of China(grant numbers:2014CFB194); Outstanding Young Scientist Program of CAS; Key Laboratory of Random Complex Structures and Data Science, CAS; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7458909","$L_{0}$ -penalized singular value decomposition ( $L_{0}$ -SVD);miRNA cluster;miRNA-gene joint module;multiple-output sparse group lasso","Sparse matrices;Gene expression;Nanobioscience;Breast cancer;Linear regression;Biological system modeling","","10","","43","IEEE","25 Apr 2016","","","IEEE","IEEE Journals"
"Design of generic direct sparse linear system solver in C++ for power system analysis","S. Pandit; S. A. Soman; S. A. Khaparde","Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India; Department of Electrical Engineering, Indian Institute of Technology Bombay, Mumbai, India",IEEE Transactions on Power Systems,"7 Aug 2002","2001","16","4","647","652","This paper presents design of generic linear system solver (LSS) for a class of large sparse symmetric matrices over real and complex numbers. These matrices correspond to either of the following: (1) symmetric positive definite (SPD) matrices, (2) complex Hermitian matrices, (3) complex matrices with SPD real and imaginary matrices. Such matrices arise in various power system analysis applications like load flow analysis and short circuit analysis. Template facility of C++ is used to write a generic program on float, double and complex data types. Design of algorithm guarantees numerical stability and efficient sparsity implementation. A reusable class SET is defined to cater to graph theoretic computations. LSS problems with matrices up to 20000 nodes have been tested. Another feature of the proposed LSS is implementation of associative array, which allows subscripting an array with character strings, such as bus names. This helps in making the power system analysis software user friendly. The proposed LSS reflects an important development toward a truly object oriented power system analysis software.","1558-0679","","10.1109/59.962409","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=962409","","Linear systems;Symmetric matrices;Sparse matrices;Power system analysis computing;Load flow analysis;Software systems;Power system stability;Circuit analysis;Algorithm design and analysis;Numerical stability","","13","","15","IEEE","7 Aug 2002","","","IEEE","IEEE Journals"
"HTM Spatial Pooler With Memristor Crossbar Circuits for Sparse Biometric Recognition","A. P. James; I. Fedorova; T. Ibrayev; D. Kudithipudi","Bioinspired Microelectronics Systems Lab, Nazarbayev University, Astana, Akmola, Kazakhstan; Bioinspired microelectronics systems group, Nazarbayev University, Astana, Akmola, Kazakhstan; Bioinspired microelectronics systems group, Nazarbayev University, Astana, Akmola, Kazakhstan; Nanocomputing Research Lab, Rochester Institute of Technology, Rochester, NY, USA",IEEE Transactions on Biomedical Circuits and Systems,"24 May 2017","2017","11","3","640","651","Hierarchical Temporal Memory (HTM) is an online machine learning algorithm that emulates the neo-cortex. The development of a scalable on-chip HTM architecture is an open research area. The two core substructures of HTM are spatial pooler and temporal memory. In this work, we propose a new Spatial Pooler circuit design with parallel memristive crossbar arrays for the 2D columns. The proposed design was validated on two different benchmark datasets, face recognition, and speech recognition. The circuits are simulated and analyzed using a practical memristor device model and 0.18 μm IBM CMOS technology model. The databases AR, YALE, ORL, and UFI, are used to test the performance of the design in face recognition. TIMIT dataset is used for the speech recognition.","1940-9990","","10.1109/TBCAS.2016.2641983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7865953","Crossbar architecture;face recognition;hierarchical temporal memory;memristor;neuromorphic design;spatial pooler;speech recognition","Memristors;Algorithm design and analysis;Computer architecture;Face recognition;Hardware;Speech recognition;Integrated circuit modeling","Algorithms;Biometry;Facial Recognition;Humans;Machine Learning;Models, Neurological;Speech Perception;Speech Recognition Software","34","","39","IEEE","1 Mar 2017","","","IEEE","IEEE Journals"
"Bengali Informative Chatbot","M. Kowsher; M. A. Alam; M. J. Uddin; M. R. Islam; N. Pias; A. R. M. Saifullah","Dept. of Applied Mathematics, Noakhali Science and Technology University, Noakhali, Bangladesh; Dept. of Applied Mathematics, Noakhali Science and Technology University, Noakhali, Bangladesh; Dept. of Applied Mathematics, Noakhali Science and Technology University, Noakhali, Bangladesh; Dept. of Applied Mathematics, Noakhali Science and Technology University, Noakhali, Bangladesh; Dept. of Applied Mathematics, Noakhali Science and Technology University, Noakhali, Bangladesh; Bachelor of software engineering with multimedia, Limkokwing University of Creative Technology","2019 International Conference on Computer, Communication, Chemical, Materials and Electronic Engineering (IC4ME2)","16 Mar 2020","2019","","","1","7","Bengali Informative Chatbot (BIC) is an effective technique that helps a user to trace relevant information by Natural Language Processing (NLP). In this research paper, we introduce an algorithmic Bengali Informative Chatbot (BIC) based on information that is significant mathematically and statistically. This paper is demonstrated by two algorithms for finding out the lemmatization of Bengali words such as Trie and Dictionary Based Search by Removing Affix (DBSRA) as well as compared with Edit Distance for the exact lemmatization. We present the Bengali Anaphora resolution system using the Hobbs' algorithm to get the correct expression of information. As the actions of chatbot replying algorithms, the TF-IDF and Cosine Similarity are developed to find out the accurate answer from the documents. In this study, we introduce a Bengali Language Toolkit (BLTK) and Bengali Language Expression (BRE) that make the easiest implication of our task. We have also developed Bengali root word's corpus, synonym word's corpus, stop word's corpus and gathered 672 articles as questions and answers form the popular Bengali newspapers `The Daily Prothom Alo' is our inserted information. For testing this system, we have created 19334 questions from the introduced information and got 97.22% accurate answer by proposed BIC.","","978-1-7281-3060-6","10.1109/IC4ME247184.2019.9036585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9036585","BIC;BNLP;TF-IDF;Cosine Similarity;BLTK","Chatbot;Mathematics;STEM;Text processing;Dictionaries","","2","","17","IEEE","16 Mar 2020","","","IEEE","IEEE Conferences"
