"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The Application of Levenshtein Algorithm in the Examination of the Question Bank Similarity","M. -M. Shao; D. -M. Qian","TianShi Coll., Tianjin, China; TianShi Coll., Tianjin, China",2016 International Conference on Robots & Intelligent System (ICRIS),"5 Dec 2016","2016","","","422","424","The question database similarity detection is a test that can quickly in the huge, find the similarity is very high, which questions repeated also need screening. General use Excel API JAVA program with the distance editing algorithm, to achieve a direct access to the excel question bank. In designing a question bank repeated questions detection algorithm, we have found that based on the Levenshtein algorithm often appear memory overrun and unable to output, to improve exam similarity detection efficiency brings great negative effect. Through the actual operation of the study, using the string segmentation and increase the control statement can be very good to improve the problem, to improve the test efficiency is very favorable.","","978-1-5090-4155-8","10.1109/ICRIS.2016.88","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7757159","Levenshtein Algorithm;Item Bank;Similarity Measure","Robots;Intelligent systems","","5","","6","IEEE","5 Dec 2016","","","IEEE","IEEE Conferences"
"Automatically Identifying Shared Root Causes of Test Breakages in SAP HANA","G. An; J. Yoon; J. Sohn; J. Hong; D. Hwang; S. Yoo","School of Computing, KAIST, Daejeon, Republic of Korea; School of Computing, KAIST, Daejeon, Republic of Korea; SnT, University of Luxembourg, Luxembourg; SAP Labs Korea, Seoul, Republic of Korea; SAP Labs Korea, Seoul, Republic of Korea; School of Computing, KAIST, Daejeon, Republic of Korea",2022 IEEE/ACM 44th International Conference on Software Engineering: Software Engineering in Practice (ICSE-SEIP),"17 Jun 2022","2022","","","65","74","Continuous Integration (CI) of a largescale software system such as SAP HANA can produce a non-trivial number of test breakages. Each breakage that newly occurs from daily runs needs to be manually inspected, triaged, and eventually assigned to developers for debugging. However, not all new breakages are unique, as some test breakages would share the same root cause; in addition, human errors can produce duplicate bug tickets for the same root cause. An automated identification of breakages with shared root causes will be able to significantly reduce the cost of the (typically manual) post-breakage steps. This paper investigates multiple similarity functions between test breakages to assist and automate the identification of test breakages that are caused by the same root cause. We consider multiple information sources, such as static (i.e., the code itself), historical (i.e., whether the test results have changed in a similar way in the past), as well as dynamic (i.e., whether the coverage of test cases are similar to each other), for the purpose of such automation. We evaluate a total of 27 individual similarity functions, using realworld CI data of SAP HANA from a six-month period. Further, using these individual similarity functions as in-put features, we construct a classification model that can predict whether two test breakages share the same root cause or not. When trained using ground truth labels extracted from the issue tracker of SAP HANA, our model achieves an F1 score of 0.743 when evaluated using a set of unseen test breakages collected over three months. Our results show that a classification model based on test similarity functions can successfully support the bug triage stage of a CI pipeline.","","978-1-6654-9590-5","10.1145/3510457.3513051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9793878","Continuous Integration;Test Similarity;Root Cause Analysis","Root cause analysis;Pipelines;Computer bugs;Debugging;Manuals;Predictive models;Feature extraction","","1","","44","","17 Jun 2022","","","IEEE","IEEE Conferences"
"NiCad+: Speeding the Detecting Process of NiCad","C. Feng; T. Wang; J. Liu; Y. Zhang; K. Xu; Y. Wang","National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China; National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China; National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China; National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China; National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China; National Laboratary for Parallel and Distributed Processing, College of Computer, National University of Defense Technology, Changsha, China",2020 IEEE International Conference on Service Oriented Systems Engineering (SOSE),"1 Sep 2020","2020","","","103","110","With the development of the Internet and the construction of open source software communities, there has been a surge in open source software. Code Reuse—copy-past and modify open source code, which becomes a convenient choice for developers to save time and reduce labor costs. So there are more and more similar code fragments, code clones, in code project as a popular phenomenon. The code clone may import uncertainties into the program, which is a hot spot for urgent exploration. This paper summarized code clone detection tools and techniques in four categories at present and introduced one detection tool, NiCad, with high recall and precision. However, NiCad is not perfect for large-scale code clone detection scenarios, because NiCad is slow when dealing with large-scale of codes. Therefore, we speeded the detection process of NiCad, and and named the improved tool NiCad+. We greatly improved the efficiency of NiCad without effecting its recall and precision. The time-cost of detecting code clone was remarkable shortened by reducing the matching times. When testing with BigCloneEval, it only takes 28.43% time-cost as original NiCad. When testing with varying input sizes, the speeded detection process performs better than the original one from 10 KLoC (lines of code) to 5 MLoC.","2642-6587","978-1-7281-6972-9","10.1109/SOSE49046.2020.00019","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9183401","code clone detection, NiCad, large scale, similarity, open source software","Cloning;Tools;Open source software;Semantics;Syntactics;Heuristic algorithms","","3","","30","IEEE","1 Sep 2020","","","IEEE","IEEE Conferences"
"Evaluation of Diversity in Movie Recommendation Systems","R. Chintya; D. S. Kusumo; A. Gandhi","School of Computing, Telkom University, Bandung, Indonesia; School of Computing, Telkom University, Bandung, Indonesia; School of Computing, Telkom University, Bandung, Indonesia",2024 2nd International Conference on Software Engineering and Information Technology (ICoSEIT),"16 Apr 2024","2024","","","64","69","There are many movie streaming applications today, such as Netflix, Disney Hotstar, Viu, WeTV, iQiYi, and others. The application offers a variety of movies that users can watch, thus confusing users. Each user has a different interest in the content provided. Thus, it is important to use a recommendation system on platforms that provide services to users to provide satisfaction through recommendations so that users feel satisfied. Several studies have focused more on measuring the accuracy aspect of the recommendation system. In comparison, there is an aspect of the recommendation system besides accuracy, namely diversity. Diversity is an aspect that plays a role in providing various recommendations based on users and content on the platform. Evaluation of the diversity aspect of the recommendation system is carried out by implementing the K-means clustering and cosine similarity algorithms using a film dataset. Then, measure it using the Intra-list diversity metric and get a result of 0.65. Tests on users were also carried out regarding user satisfaction with the list of films using a questionnaire so that the median value was 4, and the mode value was between 4 and 5. From the results of the evaluation, it was found that the recommendations provided were diverse and satisfactory for users.","","979-8-3503-1750-3","10.1109/ICoSEIT60086.2024.10497505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10497505","recommendation system;diversity;user satisfaction","Measurement;Clustering algorithms;Motion pictures;Real-time systems;Information technology;Recommender systems;Testing","","","","20","IEEE","16 Apr 2024","","","IEEE","IEEE Conferences"
"Research on the parallel algorithm for self-similar network traffic simulation","H. Zhang; J. Xu; J. Tian","Institute of Machine Intelligence, Nankai University, Tianjin, China; Institute of Machine Intelligence, Nankai University, Tianjin, China; Institute of Machine Intelligence, Nankai University, Tianjin, China",2009 2nd IEEE International Conference on Computer Science and Information Technology,"11 Sep 2009","2009","","","355","359","As the Web application is world wide used, system' s performance, especially reliability, becomes more significant. Traditional performance testing tools such as QA Load and LoadRunner will generate the stress data with the fixed scale. But in the real time, network traffic is model-based. We focus on generating test data to simulate network traffic accurately for Web application reliability testing. The statistical results of network traffic show that the property of the self-similarity is ubiquitous in Web environment. So generating self-similar network traffic is demanded. But nowadays, there is a bottleneck in generating network traffic by single computer. We need a parallel method to solve this problem. In this paper we propose a distributed system based on a parallel algorithm to generate self-similar traffic using the Fraction Gaussian Noise (FGN) model. The experiment results show that the network traffic generated by the distributed system has self-similar property.","","978-1-4244-4519-6","10.1109/ICCSIT.2009.5234666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5234666","Parallel Algorithm;Distributed System;Generating Network Traffic;Self-similar Model","Parallel algorithms;Telecommunication traffic;Traffic control;Testing;Stress;Computational modeling;Application software;Computer network reliability;Computer networks;Pervasive computing","","1","","6","IEEE","11 Sep 2009","","","IEEE","IEEE Conferences"
"Exploiting Wireless Links Diversity in Software-Defined IEEE 802.11 Enterprise Wlan","M. F. Monir; F. Granelli","Dept. of Computer Science and Engineering, Independent University, Bangladesh Dhaka, Bangladesh; Dept. of Information Engineering and Computer Science, University of Trento (UniTrento), Trento, Italy",GLOBECOM 2020 - 2020 IEEE Global Communications Conference,"25 Jan 2021","2020","","","1","6","Adoption of wireless technologies is rising dramatically. As traffic load is continuously rising with the rapid growth of user scale and mobile services, today's Wireless Local Area Network (WLAN) enterprise is facing a series of crucial challenges such as packet loss, interference, poor bandwidth etc. This is because of the inherent design of the IEEE 802.11 architecture. Enabling Software Defined Networking (SDN) in Wi-Fi enterprise would solve the puzzle of current WLAN technology limitations and ensure high scalability and performance. While standardization is focusing on performance enhancement by evolving the Wi-Fi MAC/PHY protocols, in this work we focus on bandwidth optimization in IEEE S02.11 by using Software Defined Networking (SDN). We analyze various programming abstractions for WLANs and exploit the wireless link diversity in Software Defined Enterprise-WLAN with the support of the 5GEMPOWERSDN platform. A multiple uplink mechanism between user devices and Access Points (APs) is proposed that allows a remarkable performance improvement in the network in terms of throughput and packet delivery ratio.","2576-6813","978-1-7281-8298-8","10.1109/GLOBECOM42002.2020.9322469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9322469","Software Defined Networking (SDN);Software Defined Wireless Networks (SDWN);WLANs;network performance;programming abstractions","Uplink;Wireless fidelity;Wireless communication;Wireless networks;Programming;IEEE 802.11 Standard;Throughput","","2","","14","IEEE","25 Jan 2021","","","IEEE","IEEE Conferences"
"A methodology for using edges to measure structural and semantic similarity of XML documents","Hong-Jun Qiu; Wen-Jing Yu","School of Engineering, Shantou University, Shantou, China; South China Institute of Software Engineering, GZU, Guangzhou, China",2009 International Conference on Machine Learning and Cybernetics,"25 Aug 2009","2009","3","","1653","1658","XML is a standard data representation format that comes with its own structure and semantics. The similarity measurement of XML should include data, structure and semantics, but the semantic measurement has not yet received strong attention. Aiming at the product structure domain, a methodology for using edges to measure structural and semantic similarity of XML is presented in this paper. Based on the semantics of product structure described in XML, the edge constraint is used to improve the structural similarity efficiency. An effective weight mechanism interrelated with XML model hiberarchy is adopted to address the semantics problem, to enhance the similarity precision. The implement pseudocode is presented. The experimental tests demonstrate that the proposed method can efficiently measure the structural and semantic similarity of product structures described in XML.","2160-1348","978-1-4244-3702-3","10.1109/ICMLC.2009.5212295","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212295","XML;Product structure;Structural and semantic similarity;Measurement","XML;Machine learning algorithms;Machine learning;Cybernetics;Data engineering;Computational complexity;Assembly;Software measurement;Measurement standards;Software standards","","","","8","IEEE","25 Aug 2009","","","IEEE","IEEE Conferences"
"Diversity TMR: Proof of concept in a mixed-signal case","G. de M. Borges; L. F. Gonçalves; T. R. Balen; M. Lubaszewski","Departamento de Engenharia Elétrica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil; Departamento de Engenharia Elétrica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil; Departamento de Engenharia Elétrica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil; Departamento de Engenharia Elétrica, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil",2010 11th Latin American Test Workshop,"19 Aug 2010","2010","","","1","6","In this paper a design diversity fault tolerance technique is applied to a mixed-signal (MS) system. Three different implementations of a second order low-pass filter (which perform the same transfer function) associated to a majority voter are used to build the TMR scheme. The whole system is prototyped by using a programmable mixed-signal device. Some functional faults are injected into the circuit blocks and practical measurements are made on the prototyped system. Results show that the design diversity TMR is a feasible technique that can increase reliability of some classes of state-of-art MS circuits.","2373-0862","978-1-4244-7785-2","10.1109/LATW.2010.5550343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5550343","fault tolerance;mixed-signal;redundancy;design diversity","Low pass filters;Tunneling magnetoresistance;Software;Circuit faults;Hardware;Finite impulse response filter","","4","","17","IEEE","19 Aug 2010","","","IEEE","IEEE Conferences"
"Dual downlink signals level balancing methodology for LTE user equipment test conformance","G. S. Lau; R. B. Ahmad","School of Computer & Communication Engineering, University Malaysia Perlis, Arau, Perlis, Malaysia; School of Computer & Communication Engineering, University Malaysia Perlis, Arau, Perlis, Malaysia","2016 International Conference on Robotics, Automation and Sciences (ICORAS)","9 Mar 2017","2016","","","1","5","Receiver diversity related conformance tests of 2G/3G cellular devices either with multipath propagation or not typically would utilize RF channel emulator (or RF fader) to balance the dual downlink signal levels before reception by dual receiver antennas of device. The RF fader has capability to close loop output power level, so it allows user to set the desired output level. With this capability, dual downlink signal inputs into the fader can be level adjusted in order to get the balance and similar output level of both signals from fader. For receiver diversity tests with only static propagation which is default to LTE device, since it is in static propagation, fader would be underutilized for only diversity purpose. To be cost save, such balancing approach could be alternatively replaced with discrete components and software algorithm. A new setup is designed with this approach to balance the dual downlink levels in order to comply the receiver test conformance. This paper will describe about the methodology.","","978-1-5090-6205-8","10.1109/ICORAS.2016.7872613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7872613","LTE;Dual Downlink;Balancing;User equipment;Receiver diversity","Attenuators;Receivers;Downlink;Attenuation;Radio frequency;Switches;Software","","","","5","IEEE","9 Mar 2017","","","IEEE","IEEE Conferences"
"Data diverse fault tolerant architecture for component based systems","A. Sil; O. Bandyopadhyay; N. Chaki","National Institute of Technical Teacher''s Training and Research, Kolkata, India; National Institute of Technical Teacher''s Training and Research, Kolkata, India; University of Calcutta, Kolkata, India",2009 World Congress on Nature & Biologically Inspired Computing (NaBIC),"22 Jan 2010","2009","","","942","946","Of late, component based software design has become a major focus in software engineering research and computing practice. These software components are used in a wide range of applications some of which may have mission critical requirements. In order to achieve required level of reliability, these component-based designs have to incorporate special measures to cope up with software faults. This paper presents a fault tolerant component based data driven architecture that is based on C2 architectural framework and implements data diverse fault tolerance strategies. The proposed design makes a trade-off between platform flexibility, reliability and efficiency at run time and exhibits its ability to tolerate faults in a cost effective manner. Application of proposed design is exhibited with a case study.","","978-1-4244-5053-4","10.1109/NABIC.2009.5393876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5393876","","Fault tolerant systems;Connectors;Fault tolerance;Mission critical systems;Computer architecture;Software design;Costs;Testing;Software engineering;Application software","","1","","15","IEEE","22 Jan 2010","","","IEEE","IEEE Conferences"
"The Impact of Diversity on Online Ensemble Learning in the Presence of Concept Drift","L. L. Minku; A. P. White; X. Yao","Centre of Excellence of Research in Computational Intelligence and Applications (CERCIA), School of Computer Science, University of Binningham, Birmingham, UK; School of Mathematics and Statistics, University of Binningham, Birmingham, UK; Centre of Excellence of Research in Computational Intelligence and Applications (CERCIA), School of Computer Science, University of Binningham, Birmingham, UK",IEEE Transactions on Knowledge and Data Engineering,"18 Mar 2010","2010","22","5","730","742","Online learning algorithms often have to operate in the presence of concept drift (i.e., the concepts to be learned can change with time). This paper presents a new categorization for concept drift, separating drifts according to different criteria into mutually exclusive and nonheterogeneous categories. Moreover, although ensembles of learning machines have been used to learn in the presence of concept drift, there has been no deep study of why they can be helpful for that and which of their features can contribute or not for that. As diversity is one of these features, we present a diversity analysis in the presence of different types of drifts. We show that, before the drift, ensembles with less diversity obtain lower test errors. On the other hand, it is a good strategy to maintain highly diverse ensembles to obtain lower test errors shortly after the drift independent on the type of drift, even though high diversity is more important for more severe drifts. Longer after the drift, high diversity becomes less important. Diversity by itself can help to reduce the initial increase in error caused by a drift, but does not provide the faster recovery from drifts in long-term.","1558-2191","","10.1109/TKDE.2009.156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5156502","Concept drift;online learning;neural network ensembles;diversity.","Machine learning;Testing;Application software;Training data;Information filtering;Industrial training;Neural networks;Time factors;Computer industry;Industrial control","","325","","51","IEEE","6 Jul 2009","","","IEEE","IEEE Journals"
"Feedback-directed exploration of web applications to derive test models","A. M. Fard; A. Mesbah","University of British Columbia Vancouver, BC, Canada; University of British Columbia Vancouver, BC, Canada",2013 IEEE 24th International Symposium on Software Reliability Engineering (ISSRE),"2 Jan 2014","2013","","","278","287","Dynamic exploration techniques play a significant role in automated web application testing and analysis. However, a general web application crawler that exhaustively explores the states can become mired in limited specific regions of the web application, yielding poor functionality coverage. In this paper, we propose a feedback-directed web application exploration technique to derive test models. While exploring, our approach dynamically measures and applies a combination of code coverage impact, navigational diversity, and structural diversity, to decide a-priori (1) which state should be expanded, and (2) which event should be exercised next to maximize the overall coverage, while minimizing the size of the test model. Our approach is implemented in a tool called FEEDEx. We have empirically evaluated the efficacy of FEEDEx using six web applications. The results show that our technique is successful in yielding higher coverage while reducing the size of the test model, compared to classical exhaustive techniques such as depth-first, breadth-first, and random exploration.","2332-6549","978-1-4799-2366-3","10.1109/ISSRE.2013.6698880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6698880","model generation;web app;coverage;testing;diversity","Portable document format;IEEE Xplore","","22","1","","IEEE","2 Jan 2014","","","IEEE","IEEE Conferences"
"Analysis of Automated Evaluation for Multi-document Summarization Using Content-Based Similarity","L. -Q. Qiu; B. Pang","State Key Laboratory of Software Development Environment, Beihang University, China; State Key Laboratory of Software Development Environment, Beihang University, China",Second International Conference on the Digital Society,"25 Feb 2008","2008","","","60","63","We introduce an automated evaluation method based on content similarity, and construct a vector space of words, on which we compute cosine similarity of automated summaries and human summaries. The method is tested on DUC 2005 data, and produces acceptable results, which may avoid some shortcomings of n-gram. We also test the effects of stopwords and stemming.","","978-0-7695-3087-1","10.1109/ICDS.2008.9","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4456020","automated evaluation;multi-document summarization;content -based similarity","Humans;Testing;NIST;Functional analysis;Programming;Vocabulary;Natural languages;Performance evaluation;Costs;Large-scale systems","","","","5","IEEE","25 Feb 2008","","","IEEE","IEEE Conferences"
"Harfu Jar Detection System In Al-Quran Using Pierce Similarity Algorithm as a Basic Learning Media of Arabic Language","M. Jannah; A. A. Nababan","Software Engineering, STMIK Pelita Nusantara Medan, Indonesia; Software Engineering, STMIK Pelita Nusantara Medan, Indonesia","2020 3rd International Conference on Mechanical, Electronics, Computer, and Industrial Technology (MECnIT)","14 Aug 2020","2020","","","349","354","Arabic language has a very broad language structure, we need to know the most dominant Arabic language found in the Al-Quran, so to know the interpretation (Tafsir) of the Al-Quran, we must learn Arabic language. One of the basic parts of Arabic language is nahwu science, nahwu is the study of laying row in Arabic such as the kasra, dhamma and fatta. Jar letters is one of basic part in nahwu science. In this research, a detection system about Jar patterns will be developed with image processing approach. This system was built using Delphi XE with 7 sample of Jar letters where it will be used in the training process. The process of detecting Jar patterns is using a method that will find the distance value from training and testing process on the Al-Quran image. Training process stage begins with the bitmap extension file of the original image,then change the size to gray scale level and convolution edge detection so that it will produce a vector value for each Jar pattern. Testing process will be use the Pierce Similarity Algorithm to measure the distance value of the Jar pattern to be recognized. The percentage of system detection results obtained, the pierce similarity method is able to recognize a Jar pattern of 60-80%.","","978-1-7281-7403-7","10.1109/MECnIT48290.2020.9166632","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9166632","Image Processing;Pattern Recognition;Pierce Similarity;Jar Letter","","","","","16","IEEE","14 Aug 2020","","","IEEE","IEEE Conferences"
"LASSO Based Similarity Learning of Near-Infrared Spectra for Quality Control","J. Huo; C. Li; H. Wang; H. Li","School of Electrical Engineering, Zhengzhou University, Zhengzhou, China; China Tobacco Henan Industrial Co., Ltd, Zhengzhou, China; China Tobacco Henan Industrial Co., Ltd, Zhengzhou, China; China Tobacco Henan Industrial Co., Ltd, Zhengzhou, China",2020 IEEE 11th International Conference on Software Engineering and Service Science (ICSESS),"4 Nov 2020","2020","","","424","427","This paper presents a novel method for quality control with similarity learning of near-infrared spectra (NIRS). The product quality is rated by measuring the similarity between the tested products and the standard. To automatic this process, we use mahalanobis distance(MahalD) as the metric to estimate the difference of the segmented NIR spectra that are measured from tobacco product samples and standard references. The features used to score the quality rate are then generated by least absolute shrinkage and selection operator(LASSO), which selects the most related wavelengths from MahalD map. The dimension-reduced MahalD map is then loaded into a more advanced regression learning, like SparseNet, Support Vector Machine(SVM) or Random Forrest(RF) to build a model for quality rate prediction. Results from these regression methods are tested and compared, which show this method is effective and LASSO feature selection can improve the prediction accuracy.","2327-0594","978-1-7281-6579-0","10.1109/ICSESS49938.2020.9237682","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9237682","LASSO;Mahalanobis Distance;SVM;Sparse Regression;Random Forest Regression;Quality Control","Support vector machines;Wavelength measurement;Quality control;Prediction algorithms;Feature extraction;Standards;Software engineering","","1","","24","IEEE","4 Nov 2020","","","IEEE","IEEE Conferences"
"Automated Repair of Java Programs with Random Search via Code Similarity","H. Cao; F. Liu; J. Shi; Y. Chu; M. Deng","College of Information Science and Engineering, Henan University of Technology, zhengzhou; College of Information Science and Engineering, Henan University of Technology, zhengzhou; College of Information Science and Engineering, Henan University of Technology, zhengzhou; College of Information Science and Engineering, Henan University of Technology, zhengzhou; College of Information Science and Engineering, Henan University of Technology, zhengzhou","2021 IEEE 21st International Conference on Software Quality, Reliability and Security Companion (QRS-C)","1 Apr 2022","2021","","","470","477","Automatic program repair is a cutting-edge research direction in software engineering in recent years. The existing program repair techniques based on genetic programming suffer from requiring verification of a large number of candidate patches, which consume a lot of computational resources. We instead propose Random search via Code Similarity based automate program Repair (RCSRepair). First, we use test filtering and test case prioritization techniques in fault localization to reduce and restructure test cases. Second, a combination of random search and code similarity is used to generate patches. Finally, overfitting detection is performed on the patches that pass the test cases to improve the quality of the patch. The experimental results show that our approach can successfully fix 54 bugs of 224 real-world bugs in Defects4J and has outperform the compared approaches.","2693-9371","978-1-6654-7836-6","10.1109/QRS-C55045.2021.00075","National Natural Science Foundation of China(grant numbers:61602154,61340037); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9742203","program repair;random search;test case prioritization;patch overfitted","Java;Software maintenance;Codes;Filtering;Computer bugs;Software quality;Maintenance engineering","","1","","19","IEEE","1 Apr 2022","","","IEEE","IEEE Conferences"
"Researches of Sentence Similarity Computation Method Based on the Enhanced Petri Net","F. Chen; W. Chen","Computer Teaching and Experiment Center, Xi'an Jiaotong University, Xi'an, Shaanxi, China; Computer Teaching and Experiment Center, Xi'an Jiaotong University, Xi'an, Shaanxi, China",2009 International Conference on Computational Intelligence and Software Engineering,"28 Dec 2009","2009","","","1","5","In the field of natural language processing (NPL), sentence similarity computation has a wide application. The key of sentence similarity computation is to grasp the characteristics and the meaning of the sentence quickly and accurately. In this paper, we present a new and advanced sentence similarity computation model based on the enhanced Petri net, which is mainly for the Chinese sentence. The basic idea of this model is utilizing semantic properties to expand the Petri net and reconstruct Petri net to an opening structure. The deduction method of this model is equation of state, which make the judgment of sentence similarity closer to the process of human thought. Moreover, we have tested the sentence similarity computation methods and algorithms. It proves that this method covers most aspects of sentence similarity computation and has a superior performance during experiments.","","978-1-4244-4507-3","10.1109/CISE.2009.5363839","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5363839","","Humans;Education;Equations;Uncertainty;Abstracts;Natural language processing;Application software;Computational modeling;Testing;Statistics","","","","8","IEEE","28 Dec 2009","","","IEEE","IEEE Conferences"
"An Application of Multicriteria Weighted Graph Similarity Method to Social Networks Analyzing","Z. Tarapata; R. Kasprzyk","Faculty of Cybernetics, Military University of Technology, Warsaw, Poland; Faculty of Cybernetics, Military University of Technology, Warsaw, Poland",2009 International Conference on Advances in Social Network Analysis and Mining,"4 Sep 2009","2009","","","366","368","In the paper a concept of multicriteria weighted graphs similarity (MWGSP) method and its application to examine some properties of social networks is considered. The approach extends known approaches based on the graph similarity with two features: (1) the similarity is calculated as structural and non-structural (quantitative) in weighted graph, (2) choice of the most similar graph (subgraph) to graph (subgraph) representing examined objects is based on multicriteria decision. We test our similarity measures on email network for which the expected results are known, and on the terrorist net that prepared and executed September 11, 2001 attacks.","","978-0-7695-3689-7","10.1109/ASONAM.2009.33","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5231827","social networks;weighted graph similarity;multicriteria optimization;early warning system","Social network services;Terrorism;Chemical analysis;Paper technology;Cybernetics;Electronic mail;Testing;Computer errors;Histograms;Application software","","8","","7","IEEE","4 Sep 2009","","","IEEE","IEEE Conferences"
"An Approach of Semantic Similarity Measure between Ontology Concepts Based on Multi Expression Programming","S. Xia; Z. Hu; Q. Niu","School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China; School of Computer Science and Technology, China University of Mining and Technology, Xuzhou, China",2009 Sixth Web Information Systems and Applications Conference,"31 Dec 2009","2009","","","184","188","To improve accuracy of semantic similarity measure between ontology concepts, four main factors that impact on semantic similarity measure is taken into account. They are semantic distance, semantic depth, semantic coincidence and semantic density. Firstly, they were preprocessed to obtain four basic methods for calculating semantic similarity. And then Multi Expression Programming algorithm was adopted to combine and optimize the four basic methods. Thus, an approach of semantic similarity measure between ontology concepts based on Multi Expression Programming is proposed. At last, the approach is tested using dataset extracted from WordNet. The experiment result shows that the approach can be able to exclude the influence of non-key factor and enhance accuracy of semantic similarity measure.","","978-0-7695-3874-7","10.1109/WISA.2009.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5368079","Ontology;hierarchical structure;semantic similarity;Multi Expression Programming (MEP)","Ontologies;Evolutionary computation;Information retrieval;Information systems;Application software;Computer science;Optimization methods;Testing;Genetic programming;Information technology","","4","1","10","IEEE","31 Dec 2009","","","IEEE","IEEE Conferences"
"Two Level Question Classification Based on SVM and Question Semantic Similarity","J. Fu; Y. Qu; Z. Wang","School of Computer Science & Technology, Beijing Institute of Technology, Beijing, China; School of Computer and Information Technology, Beijing Jiaotong University, Beijing, China; School of Mathematics and Computer Science, Harbin University, Harbin, China",2009 International Conference on Electronic Computer Technology,"27 Feb 2009","2009","","","366","370","Question classification is very important in question answering system. This paper presents our research about question classification in a real-world on-line interactive question answering system in computer service & support domain. In the domain, questions are divided into 15 cursory categories and 220 sub-categories. The difference of this system is that standard question sentences represent the subcategories rather than only classification criterion. For the special situation, the two level question classification method is present in the paper. Support vector machine method is adopted to train a classifier on coarse categories; question semantic similarity model is used to classify the question into sub-categories. The lexical feature and domain ontology concept hierarchy is constructed and exploited to enhance the expression capacity of the feature characteristic for both feature selection for SVM and question semantic similarity computing. When trained and tested on the 11000 question instances in the domain, our approach reaches an accuracy up to 91.5%, which outperforms the result of the baseline.","","978-0-7695-3559-3","10.1109/ICECT.2009.67","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4795985","question classification;SVM;question semantic similarity","Support vector machines;Support vector machine classification;Computer science;Ontologies;Information technology;Mathematics;Testing;Application software;Intelligent robots;Machine learning","","2","","6","IEEE","27 Feb 2009","","","IEEE","IEEE Conferences"
