"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"DDF: Diversity Dragonfly Algorithm for cost-aware test suite minimization approach for software testing","S. R. Sugave; S. H. Patil; B. E. Reddy","MIT College of Engineering, Pune, MH, India; Bharati Vidyapeeth University College of Engineering, Pune, MH, India; JNTUA College of Engineering, Kalikiri, Chittor District, AP, India",2017 International Conference on Intelligent Computing and Control Systems (ICICCS),"11 Jan 2018","2017","","","701","707","The test suite minimization approach is a major research topic that it requires huge attention from the researchers as the traditional methods used for performing the test suite minimization is concentrated on the cost of regression testing but the requirements were not satisfied. To solve the problem of satisfying requirements, researchers proposed greedy algorithms, optimization algorithms, and so on. In this paper, a novel optimization algorithm is proposed termed as the Diversity Dragonfly Algorithm (DDF) algorithm that concentrates on the cost and quality of the test suite. The diversification included in the standard Dragonfly algorithm forms the DDF that uses three bitwise operators for diversification. The DDF algorithm determines the best suite based on the hunting mechanism of the dragonfly using a minimum objective function such that the selected test suite satisfies all the requirements. The experiment is carried out using five subject programs and the performance analysis of the proposed DDF is carried out and compared with the existing methods. It is found that the reduction capability of the DDF is better than existing methods and the cost of the proposed DDF is low ensuring a quality test suite reduction.","","978-1-5386-2745-7","10.1109/ICCONS.2017.8250554","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8250554","Test suite reduction;DDF optimization algorithm;cost constraint;Software testing;Diversity function","Software;Minimization;Optimization;Software algorithms;Software testing;Linear programming","","10","","15","IEEE","11 Jan 2018","","","IEEE","IEEE Conferences"
"A safety-critical software development strategy based on theory of diverse design","S. Lee; X. Bao; T. Zhao","School of Reliability and Systems Engineering, Beihang University, Beijing, China; School of Reliability and Systems Engineering, Beihang University, Beijing, China; School of Reliability and Systems Engineering, Beihang University, Beijing, China","The Proceedings of 2011 9th International Conference on Reliability, Maintainability and Safety","11 Aug 2011","2011","","","694","699","As an effective method to improve software reliability and safety, diverse design has been widely used in safety-critical software development in the aviation, aerospace and rail transportation areas. Since N-version programming costs a lot and automatic code generation tools have been widely used nowadays, a safety-critical software development strategy based on theory of diverse design, which is combined with automatic code generation tools, is proposed in this paper. Qualitative analysis on the diversity and cost of software developed through this strategy is also completed in this paper to show that this strategy can effectively avoid common-cause failures and improve the safety of safety-critical software. At last, safety-critical software development process based on this strategy is proposed.","","978-1-61284-666-8","10.1109/ICRMS.2011.5979354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5979354","Diverse design;software safety;safety-critical software;software development;automatic code generation tools","Safety;Software;Programming;Testing;Algorithm design and analysis;Data models;Analytical models","","1","","12","IEEE","11 Aug 2011","","","IEEE","IEEE Conferences"
"Invasive Software Testing: Mutating Target Programs to Diversify Test Exploration for High Test Coverage","Y. Kim; S. Hong; B. Ko; D. L. Phan; M. Kim","School of Computing, KAIST, South Korea; School of CSEE, Handong Global University, South Korea; School of Computing, KAIST, South Korea; School of Computing, KAIST, South Korea; School of Computing, KAIST, South Korea","2018 IEEE 11th International Conference on Software Testing, Verification and Validation (ICST)","28 May 2018","2018","","","239","249","Software testing techniques have advanced significantly over several decades; however, most of current techniques still test a target program as it is, and fail to utilize valuable information of diverse test executions on many variants of the original program in test generation. This paper proposes a new direction for software testing - Invasive Software Testing (IST). IST first generates a set of target program variants m1, ⋯, mn from an original target program p by applying mutation operations 1, ⋯, μn. Second, given a test suite T, IST executes m1, ⋯, mn with T and records the test runs which increase test coverage compared to p with T. Based on the recorded information, IST generates guideposts for automated test generation on p toward high test coverage. Finally, IST generates test inputs on p with the guideposts and achieves higher test coverage. We developed DEMINER which implements IST for C programs through software mutation and concolic testing. Further, we showed the effectiveness of DEMINER on three real-world target programs Busybox-ls, Busybox-printf, and GNU-find. The experiment results show that the amount of the improved branch coverage by DEMINER is 24.7% relatively larger than those of the conventional concolic testing techniques on average.","","978-1-5386-5012-7","10.1109/ICST.2018.00032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8367052","Mutation analysis;Practical mutation tool;C programs","Test pattern generators;Manganese;Software testing;Invasive software;Computer crashes","","12","","32","IEEE","28 May 2018","","","IEEE","IEEE Conferences"
"Instance Generator and Problem Representation to Improve Object Oriented Code Coverage","A. Sakti; G. Pesant; Y. -G. Guéhéneuc","Department of Computer and Software Engineering, École Polytechnique de Montral, Montral, QC, Canada; Department of Computer and Software Engineering, École Polytechnique de Montral, Montral, QC, Canada; Department of Computer and Software Engineering, École Polytechnique de Montral, Montral, QC, Canada",IEEE Transactions on Software Engineering,"11 Mar 2015","2015","41","3","294","313","Search-based approaches have been extensively applied to solve the problem of software test-data generation. Yet, test-data generation for object-oriented programming (OOP) is challenging due to the features of OOP, e.g., abstraction, encapsulation, and visibility that prevent direct access to some parts of the source code. To address this problem we present a new automated search-based software test-data generation approach that achieves high code coverage for unit-class testing. We first describe how we structure the test-data generation problem for unit-class testing to generate relevant sequences of method calls. Through a static analysis, we consider only methods or constructors changing the state of the class-under-test or that may reach a test target. Then we introduce a generator of instances of classes that is based on a family of means-of-instantiation including subclasses and external factory methods. It also uses a seeding strategy and a diversification strategy to increase the likelihood to reach a test target. Using a search heuristic to reach all test targets at the same time, we implement our approach in a tool, JTExpert, that we evaluate on more than a hundred Java classes from different open-source libraries. JTExpert gives better results in terms of search time and code coverage than the state of the art, EvoSuite, which uses traditional techniques.","1939-3520","","10.1109/TSE.2014.2363479","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6926828","Automatic Test Data Generation;Search Based Software Testing;Unit Class Testing;Seeding Strategy;Diversification Strategy;Java Testing;Automatic test data generation;search based software testing;unit class testing;seeding strategy;diversification strategy;Java testing","Testing;Complexity theory;Generators;Search problems;Java;Production facilities;Libraries","","64","","53","IEEE","16 Oct 2014","","","IEEE","IEEE Journals"
"A Preliminary Study on Factors Affecting Software Testing Team Performance","T. Kanij; R. Merkel; J. Grundy","Swinburne University of Technology, Hawthorn, VIC, Australia; Monash University, Clayton, VIC, Australia; Swinburne University of Technology, Hawthorn, VIC, Australia",2011 International Symposium on Empirical Software Engineering and Measurement,"1 Dec 2011","2011","","","359","362","With the growth of the software testing industry, many in-house testing groups and outsourcing testing companies have been established. Underlying the success of these testing groups and companies are team(s) of testers. This research investigates the importance of different factors, diversity and experience on building a successful testing team. We collected the opinions of testing practitioners on these factors via a survey. The outcome strongly indicates the relative importance of different factors and that diversity is helpful for a testing team. The results also support the importance of suitable team experience.","1949-3789","978-1-4577-2203-5","10.1109/ESEM.2011.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6092588","testing team;rank;diversity;experience","Software measurement;Software engineering","","10","","11","IEEE","1 Dec 2011","","","IEEE","IEEE Conferences"
"Test Case Reuse based on ESIM Model","X. Chen; J. Wang; S. Zhou; P. Xue; J. Jia","Chinese Academy of Sciences, University of Chinese Academy of Sciences Technology and Engineering Center for Space Utilization, Beijing, China; Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences, Beijing, China; Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences, Beijing, China; Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences, Beijing, China; Technology and Engineering Center for Space Utilization, Chinese Academy of Sciences, Beijing, China",2021 8th International Conference on Dependable Systems and Their Applications (DSA),"1 Dec 2021","2021","","","700","705","Software testing is crucial to guarantee the reliability of software, and test case plays an important role in software testing. Test cases are mainly written by testers, which not only consumes a lot of time, but the quality of test cases depends heavily on the designer’s technical capability. Test case reuse technology can reuse historically executed test cases, which are written by experts and stored in the knowledge base. Different from the test case reuse based on modeling and other methods, we propose a test case reuse technology based on the similarity of requirements documents, and use the model ESIM (Enhanced Sequential Inference Model), which performs well in the field of text matching. when employing this method, testers do not have to possess rich experiences and high-level expertise, in this way, the issue of the stability of design quality caused by difference of designer’s technical capability is solved.","2767-6684","978-1-6654-4391-3","10.1109/DSA52907.2021.00101","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9623005","software test;test case reuse;text similarity;NLP","Software testing;Knowledge based systems;Software;Stability analysis;Software reliability;Indexes","","1","","16","IEEE","1 Dec 2021","","","IEEE","IEEE Conferences"
"Modified ACO to maintain diversity in regression test optimization","S. Kumar; P. Ranjan; R. Rajesh","Department of computer science, Central University of South Bihar; Department of computer science, Central University of South Bihar; Department of computer science, Central University of South Bihar, India",2016 3rd International Conference on Recent Advances in Information Technology (RAIT),"9 Jul 2016","2016","","","619","625","Regression testing is unavoidable maintenance activity that is performed several times in software development life cycle. Optimization of regression test case is required to minimize the test case (which will in-turn reduce the time and cost of testing) and to find the fault in early testing activity. The two widely used regression test case optimization techniques, namely, selection and prioritization are recently found to be integrated with different metaheuristic algorithms for fruitful regression test cases. Among the various meta-heuristic algorithms, Ant colony optimization (ACO) algorithm is most popularly used. ACO will try to find the smallest path out all the test cases and it is not sufficient because it will not cover all the test cases which are needed. In this paper we have proposed a modified ant colony optimization to solve test cases in huge search space. The modified algorithm selects the best test cases that find the maximum fault in minimum time.","","978-1-4799-8579-1","10.1109/RAIT.2016.7507970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7507970","Regresssion testing;Soft computing;Multi-objective optimization;Test case optimization;Nature Based Optimization","Optimization;Software;Ant colony optimization;Software algorithms;Software testing;Maintenance engineering","","3","","24","IEEE","9 Jul 2016","","","IEEE","IEEE Conferences"
"Fundamentals of test case selection: Diversity, diversity, diversity","T. Y. Chen","Centre of Software Analysis and Testing, Swinburne University of Technology, Hawthorn, VIC, Australia",The 2nd International Conference on Software Engineering and Data Mining,"9 Aug 2010","2010","","","723","724","Our recent investigations in software testing reveal that diversity constitutes the underlying foundation in many test case selection strategies. This talk attempts to provide an overview of the concept of diversity in test case selection through two families of test case selection strategies, namely, random testing and partition testing. We also present some areas of software testing where the application of data mining techniques shows great potential in identifying key aspects of diversity in various forms.","","978-89-88678-22-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5542825","Adaptive Random Testing;Partition Testing;Proportional Sampling Strategy;Software Testing","Testing;Entropy;Game theory;Counting circuits;Fuzzy sets;Mechatronics;Data analysis;Decision theory;Uncertainty;Fuzzy systems","","","","7","","9 Aug 2010","","","IEEE","IEEE Conferences"
"Code Coverage Similarity Measurement Using Machine Learning for Test Cases Minimization","M. C. Saputra; T. Katayama","Interdisciplinary Graduate School of Agriculture and Engineering, University of Miyazaki, 1-1 Gakuen-Kibanadai Nishi, Miyazaki, Japan; Interdisciplinary Graduate School of Agriculture and Engineering, University of Miyazaki, 1-1 Gakuen-Kibanadai Nishi, Miyazaki, Japan",2020 IEEE 9th Global Conference on Consumer Electronics (GCCE),"21 Dec 2020","2020","","","287","291","Machine learning approach for minimizing the number of test cases on the test suite is an interesting research area on software testing. The research tries to minimize the number of test cases on the test suite by minimizing redundant test cases based on similarity classification. The Support Vector Machine, K-Nearest Neighbour, and Decision tree classify similar test cases by comparing the lines executed by test cases. The result has shown that the support vector machine is the highest score on accuracy and the lowest score on error rate comparing with K-Nearest Neighbour, and Decision tree. Minimize the redundant test cases increase the quality of the test cases, and reducing time on the testing process.","2378-8143","978-1-7281-9802-6","10.1109/GCCE50665.2020.9291990","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9291990","Similarity;Test Case;Support Vector Machine;K-Nearest Neighbour Decision Tree","Software testing;Machine learning algorithms;Error analysis;Support vector machine classification;Machine learning;Minimization;Decision trees","","1","","16","IEEE","21 Dec 2020","","","IEEE","IEEE Conferences"
"Scoring Mechanism of Defect Report Based on Text Similarity","M. Zhu; J. Sun; X. Li; L. Xiao","School of Information Science and Engineering, Hangzhou Normal University, Hangzhou, China; School of Information Science and Engineering, Hangzhou Normal University, Hangzhou, China; School of Information Science and Engineering, Hangzhou Normal University, Hangzhou, China; Engineering Research Center for Software Testing and Evaluation of Fujian Province, Xiamen, China",2019 10th International Conference on Information Technology in Medicine and Education (ITME),"23 Jan 2020","2019","","","182","185","With the rapid development of the software industry in recent years, the demand for software testing talents in the society is also growing. Therefore, more and more colleges and universities set up ""software testing technology"" courses in related majors. Finding defects is a basic skill of software testing technology training. Some defects are difficult to find and some defects are easy to find. How to give reasonable evaluation according to the difficulty and quantity of defects in the defect report submitted by students often requires much of teacher's time and effort. This paper proposes a defect repetitive detection method based on the combination of TF-IDF and cosine similarity and proposes a defect report scoring mechanism based on the difficulty level and number of defects found by students. Comparing the manually scores of the defect reports by the teachers, the scoring mechanism is reasonable and effective, and greatly improves the work efficiency of the teachers.","2474-3828","978-1-7281-3918-0","10.1109/ITME.2019.00050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8964978","software testing;TF-IDF;cosine similarity;scoring mechanism","Software;Feature extraction;Software testing;Libraries;Mathematical model;Information science;Classification algorithms","","","","4","IEEE","23 Jan 2020","","","IEEE","IEEE Conferences"
