"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Empirical Evaluation of Similarity Coefficients for Multiagent Fault Localization","L. S. Passos; R. Abreu; R. J. F. Rossetti","Artificial Intelligence and Computer Science Laboratory, University of Porto, Porto, Portugal; Palo Alto Research Center, Palo Alto, CA, USA; Artificial Intelligence and Computer Science Laboratory, University of Porto, Porto, Portugal","IEEE Transactions on Systems, Man, and Cybernetics: Systems","20 May 2017","2017","47","5","767","782","Detecting and diagnosing unwanted behavior in multiagent systems (MASs) are crucial to ascertain correct operation of agents. Current techniques assume a priori knowledge to identify unexpected behavior. However, generation of MAS models is both error-prone and time-consuming, as it exponentially increases with the number of agents and their interactions. In this paper, we describe a light-weight, automatic debugging-based technique, coined extended spectrum-based fault localization for MAS (ESFL-MAS), that shortens the diagnostic process, while only relying on minimal information about the system. ESFL-MAS uses a heuristic that quantifies the suspiciousness of an agent to be faulty. Different heuristics may have a different impact on the diagnostic quality of ESFL-MAS. Our experimental evaluation shows that 10 out of 42 heuristics (namely accuracy, coverage, Jaccard, Laplace, least contradiction, Ochiai, Rogers and Tanimoto, simple-matching, Sorensen-dice, and support) yield the best diagnostic accuracy (96.26% on average) in the context of the MAS used in our experiments.","2168-2232","","10.1109/TSMC.2016.2523905","Fundação para a Ciência e a Tecnologia; Portuguese Agency for Research and Development(grant numbers:SFRH/BD/66717/2009); Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Brazilian Agency for Research and Development(grant numbers:BEX 9382-13-5); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7458176","Fault diagnosis;multiagent systems (MASs);reliability;spectrum-based fault localization (SFL)","Java;Context;Software;Multi-agent systems;Fault diagnosis","","2","","48","IEEE","22 Apr 2016","","","IEEE","IEEE Journals"
"A Defect Detection Method Based on Code Defect Knowledge Graph","H. Yang; W. Le; L. Yumin","School of Software Engineering, Chengdu University of Information Technology, Chengdu, China; Automatic Software Generation & Intelligence Service Key Laboratory of Sichuan Province Sichuan Manufacturing Information Industry Collaborative Innovation Center, Chengdu University of Information Technology, Chengdu, China; College of Information Engineering, Sichuan TOP IT Vocational Institute, Chengdu, China",2023 9th International Conference on Computer and Communications (ICCC),"30 Apr 2024","2023","","","2104","2112","To address the limitations of existing code defect detection methods, which only analyze code defects from a single perspective and produce uninterpretable results, we introduce a new approach known as Defect Detection Method based on code defect knowledge Graph (DDMB). This method involves several steps. First, we clean and organize defect-related knowledge, defining concepts of defect entities, attributes, and relationships to establish a code defect knowledge graph. Next, using abstract syntax trees, we extract various information from the code, including control flow diagrams, control dependency graphs, data dependency graphs, program dependency graphs, and code attribute graphs, to capture relevant details about nodes and edges. Based on the structural and logical information represented by node-edge associations, we employ the Deepwalk algorithm to construct a directed graph of the code and generate random walk sequences. These sequences serve as a foundation for learning and vector representation. Finally, we compare the vector similarities between the generated representations and a candidate code list from the defect knowledge graph, which has undergone initial semantic threshold filtering. By querying the defect labels of the most similar code in the defect code knowledge graph, we determine whether the code under inspection contains defects. Experimental results reveal that DDMB improves defect detection accuracy by 2.02% compared to existing methods. Additionally, it enhances the interpretability and reliability of defect detection while facilitating multi-dimensional analysis of code defects, thus providing better support for practical applications.","2837-7109","979-8-3503-1725-1","10.1109/ICCC59590.2023.10507664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10507664","knowledge graph;deepwalk;defect detection;DDMB;code similarity","Software testing;Codes;Semantics;Knowledge graphs;Static analysis;Syntactics;Vectors","","","","26","IEEE","30 Apr 2024","","","IEEE","IEEE Conferences"
"Effective similarity search on voxelized CAD objects","H. . -P. Kriegel; P. Kroger; Z. Mashael; M. Pfeifle; M. Potke; T. Seidl","Institute for Computer Science, University of Munich (LMU), Germany; Institute for Computer Science, University of Munich (LMU), Germany; Institute for Computer Science, University of Munich (LMU), Germany; Institute for Computer Science, University of Munich (LMU), Germany; Sd and m AG software design and management, Germany; RWTH Aachen University, Germany","Eighth International Conference on Database Systems for Advanced Applications, 2003. (DASFAA 2003). Proceedings.","8 Apr 2003","2003","","","27","36","Similarity search in database systems is becoming an increasingly important task in modern application domains such as multimedia, molecular biology, medical imaging and many others. Especially for CAD applications, suitable similarity models and a clear representation of the results can help to reduce the cost of developing and producing new parts by maximizing the reuse of existing parts. In this paper, we adapt two known similarity models to voxelized 3-D CAD data and introduce a new model based on eigenvectors. The experimental evaluation of our three similarity models is based on two real-world test datasets. Furthermore, we introduce hierarchical clustering as a new and effective way to analyse and compare similarity models. We show that both our similarity model as well as our evaluation procedure are suitable for industrial use.","","0-7695-1895-8","10.1109/DASFAA.2003.1192365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1192365","","Solid modeling;Application software;Biological system modeling;Design automation;Database systems;Biomedical imaging;Multimedia databases;Biology;Testing;Image databases","","24","2","24","IEEE","8 Apr 2003","","","IEEE","IEEE Conferences"
"Sequential Transfer via Clustering-Based Similarity Measurement for Faster Trajectory Optimization","W. Lin; Q. Lin; X. Xue; K. C. Tan","Department of Computing, The Hong Kong Polytechnic University, Hong Kong SAR, China; College of Computer Science and Software Engineering, Shenzhen University, Shenzhen, China; Department of Computer Science, City University of Hong Kong, Hong Kong SAR, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong SAR, China",2024 IEEE Conference on Artificial Intelligence (CAI),"30 Jul 2024","2024","","","1296","1301","In evolutionary sequential transfer optimization (ESTO), the precision of similarity measurements between source and target tasks is crucial in selecting useful source solutions to accelerate the optimization of the target task. Despite the success of existing methods in optimizing various numerical functions, their capability to accurately measure the similarity among practical trajectory optimization problems (TOPs) remains limited due to the complex nature of real-world scenarios. To alleviate their limitations, this paper proposes a clustering-based similarity measurement method for ESTO, aiming to accurately select promising source solutions to speed up the evolutionary search in solving TOPs. Specifically, all candidate source TOPs that have been optimized are first categorized into different clusters based on their populations via k-means clustering. Afterward, the populations of source TOPs in the same cluster are employed to compute the similarity of these source TOPs to the target TOP that is being optimized. In this way, the TOPs with the highest similarity can be identified and their optimized solutions will be injected into the population of the target task for faster convergence. The experimental results demonstrate that our proposed method outperforms existing approaches, thereby confirming its capability to improve the optimization performance and efficiency in solving practical TOPs.","","979-8-3503-5409-6","10.1109/CAI59869.2024.00229","Hong Kong Polytechnic University; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10605476","Evolutionary sequential transfer optimization;similarity measurement;trajectory optimization problems","Sociology;Search problems;Task analysis;Statistics;Artificial intelligence;Trajectory optimization;Convergence","","","","36","IEEE","30 Jul 2024","","","IEEE","IEEE Conferences"
"Software-only Diverse Redundancy on GPUs for Autonomous Driving Platforms","S. Alcaide; L. Kosmidis; C. Hernandez; J. Abella",Barcelona Supercomputing Center (BSC); Barcelona Supercomputing Center (BSC); Universitat Politecnica de Valencia (UPV); Barcelona Supercomputing Center (BSC),2019 IEEE 25th International Symposium on On-Line Testing and Robust System Design (IOLTS),"3 Oct 2019","2019","","","90","96","Autonomous driving (AD) builds upon high-performance computing platforms including (1) general purpose CPUs as well as (2) specific accelerators, being GPUs one of the main representatives. Microcontrollers have reached ASIL-D compliance by implementing diverse redundancy with lockstep execution. However, ASIL-D compliant GPUs rely on either fully redundant lockstep GPUs (i.e. 2 GPUs), which doubles hardware costs, or fully redundant systems with a GPU and another accelerator, which virtually doubles design and validation/verification (V&V) costs. In this paper we analyze the degree of diversity achieved when implementing redundancy on a single GPU, showing that diverse redundancy is not achieved in many cases, and propose software strategies that guarantee achieving diverse redundancy for any kernel on systems using commercial off-the-shelf (COTS) GPUs, thus showing how to achieve ASIL-D compliance on a single COTS GPU in controlled scenarios.","1942-9401","978-1-7281-2490-2","10.1109/IOLTS.2019.8854378","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854378","","Graphics processing units;Redundancy;Safety;Microcontrollers;Hardware;Kernel","","13","","26","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"Similarity measurement between images","Chaur-Chin Chen; Hsueh-Ting Chu","Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan",29th Annual International Computer Software and Applications Conference (COMPSAC'05),"26 Sep 2005","2005","2","","41","42 Vol. 1","Experimental results of applying two similarity measurements, Euclidean distance and chord distance, to test a set of six Brodatz's textures are reported. Experiments show that in addition to feature extraction, a similarity measurement between images should be simultaneously considered. We also review some other similarity measurements.","0730-3157","0-7695-2413-3","10.1109/COMPSAC.2005.140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1508081","","Image databases;Spatial databases;Euclidean distance;Shape measurement;Feature extraction;Multimedia databases;Information retrieval;Pattern recognition;Distance measurement;Computer science","","17","","5","IEEE","26 Sep 2005","","","IEEE","IEEE Conferences"
"Using Dynamic Time Warping Method for the Similarity Measurement of Fluorescent Lamp Arc","Y. -J. Liu; Y. -H. Cheng","Department of Electrical Engineering, National Chung Cheng University, Chiayi, Taiwan; Department of Electrical Engineering, National Chung Cheng University, Chiayi, Taiwan","2021 IEEE/ACIS 22nd International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing (SNPD)","11 Feb 2022","2021","","","162","166","Daily used fluorescent lamp or lighting tube is mainly consisted of optical element and power electronic component. The usage of them result in the various distortions on residential electricity supply and impact to power quality due to the nonlinear characteristic from arc phenomenon. In order to seek effectiveness ways for power quality improvement and to prevent any abnormal event on electricity supply, detection work on electric arc becomes important. For the electric arc detection, previous recognition on different arc properties or different forming sources can help to achieve this work. This paper thus propose an idea by using similarity measurement to find the relevance between produced arc signal and the source of arc. Dynamic Time Warping method is proposed in this paper to implement similarity measurement and six kinds of commercial fluorescent lamps from the market are selected for tests. Experimental results indicate that the proposed method can classify the arc signal into different lamp categories accurately.","2693-8421","978-1-6654-0403-7","10.1109/SNPD51163.2021.9704925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9704925","fluorescent lamp;power quality;nonlinear characteristic;electric arc;dynamic time warping","Numerical analysis;Power quality;Optical distortion;Arc discharges;Fluorescence;Time measurement;Power electronics","","","","10","IEEE","11 Feb 2022","","","IEEE","IEEE Conferences"
"A pictorial database management system wuich uses histogram classification as a similarity measure","M. Ward; Y. T. Chien","University of Connecticut, Storrs, CT, USA; University of Connecticut, Storrs, CT, USA","COMPSAC 79. Proceedings. Computer Software and The IEEE Computer Society's Third International Applications Conference, 1979.","10 Dec 2002","1979","","","153","156","A system has been developed at the University of Connecticut Image Processing Lab for the manage ment of pictorial databases. The technique is geared toward minimizing manual intervention in entering and accessing picture files and, by assign ing a loose ordering to the files, permits fast searching and clustering. The two major concepts involved are the classification of grey level histo grams to be used as the similarity measure for the ordering and a pyramid structure to obtain several levels of image classification in a hierarchical manner. The method has been tested with several sets of picture files and compared as far as ease and speed of operation against one of the more common methods currently in use with extremely favorable results.","","","10.1109/CMPSAC.1979.762483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=762483","","Database systems;Histograms;Frequency;Image processing;Image databases;Image segmentation;Computer vision;Image storage;Computed tomography;Image classification","","","","3","IEEE","10 Dec 2002","","","IEEE","IEEE Conferences"
"Guiding Software Evolution with Binary Diversity","J. Greer; S. Toth; R. Jha; A. Ralescu; N. Niu; M. Hirschfeld; D. Kapp","Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Department of Electrical Engineering and Computer Science, University of Cincinnati, Cincinnati, USA; Avionics Vulnerability Mitigation Branch Air Force Research Laboratory, Dayton, USA; Avionics Vulnerability Mitigation Branch Air Force Research Laboratory, Dayton, USA",NAECON 2018 - IEEE National Aerospace and Electronics Conference,"6 Dec 2018","2018","","","92","98","Zero-day vulnerabilities offer unique vectors for breaking software integrity such as adding malicious code to software distributed to hardware or clients. We propose a novel method of generating immune software variants from binary files in a semi-guided environment where the solution and vulnerability are unknown. We analyze this process on programs of varying complexity.","2379-2027","978-1-5386-6557-2","10.1109/NAECON.2018.8556645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8556645","Genetic Algorithms;Genetic Programming;Malware;Trojans;Binary codes;Security;Assembly Code","Conferences;Genetic programming;Binary codes;Aerospace electronics;Hardware;Complexity theory;Trojan horses","","","","16","IEEE","6 Dec 2018","","","IEEE","IEEE Conferences"
"An algorithmic approach for creating diverse stochastic feeder datasets for power systems co-simulations","R. Kadavil; T. M. Hansen; S. Suryanarayanan","ECE Dept., Colorado State University, Fort Collins, CO, USA; EECS Department, South Dakota State University, Brookings, SD, USA; ECE Dept., Colorado State University, Fort Collins, CO, USA",2016 IEEE Power and Energy Society General Meeting (PESGM),"14 Nov 2016","2016","","","1","5","Performing co-simulation studies on transmission and distribution systems software environments requires linking the transmission system elements in the former with highly detailed distribution network models and probabilistic load models in the latter. This paper presents a two-step algorithm for: (i) creating a scalable distribution system in a bottom-up approach to match the connected load at the transmission system bus; and (ii) populating the distribution system with active power loads possessing time varying load profiles. We demonstrate an application of the algorithm by creating a detailed distribution topology populated with residential loads expanded from a selected transmission node in a standard test system. All codes are written using the Python coding environment.","1944-9933","978-1-5090-4168-8","10.1109/PESGM.2016.7741708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741708","distribution;GridLAB-D;load modeling;network model;random walk;simulation test bed;statistical distribution;stochastic process","Load modeling;Topology;Network topology;Stochastic processes;Smart grids;Low voltage;Mathematical model","","5","","11","IEEE","14 Nov 2016","","","IEEE","IEEE Conferences"
"Identifying Ambiguous Similarity Conditions via Semantic Matching","H. -J. Ye; Y. Shi; D. -C. Zhan","State Key Laboratory for Novel Software Technology, Nanjing University; State Key Laboratory for Novel Software Technology, Nanjing University; State Key Laboratory for Novel Software Technology, Nanjing University",2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),"27 Sep 2022","2022","","","16589","16598","Rich semantics inside an image result in its ambiguous relationship with others, i.e., two images could be similar in one condition but dissimilar in another. Given triplets like “aircraft” is similar to “bird” than “train”, Weakly Supervised Conditional Similarity Learning (WS-CSL) learns multiple embeddings to match semantic conditions without explicit condition labels such as “can fly”. However, similarity relationships in a triplet are uncertain except providing a condition. For example, the previous comparison becomes invalid once the conditional label changes to “is vehicle”. To this end, we introduce a novel evaluation criterion by predicting the comparison's correctness after assigning the learned embeddings to their optimal conditions, which measures how much WS-CSL could cover latent semantics as the supervised model. Furthermore, we propose the Distance Induced Semantic COndition VER-ification Network (DiscoverNet), which characterizes the instance-instance and triplets-condition relations in a “decompose-and-fuse” manner. To make the learned embeddings cover all semantics, Discovernet utilizes a set module or an additional regularizer over the correspondence between a triplet and a condition. DiscoverNet achieves state-of-the-art performance on benchmarks like UT-Zappos-50k and Celeb-A w.r.t. different criteria.","2575-7075","978-1-6654-6946-3","10.1109/CVPR52688.2022.01611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9878949","Representation learning; Self-& semi-& meta- & unsupervised learning","Computer vision;Semantics;Benchmark testing;Predictive models;Birds;Pattern recognition;Aircraft","","3","","49","IEEE","27 Sep 2022","","","IEEE","IEEE Conferences"
"Recognition of abnormal vibrational responses of signposts using the Two-dimensional Geometric Distance and Wilcoxon test","M. Jinnai; Y. Akashi; S. Nakaya; F. Ren; M. Fukumi","Kagawa National College, Takamatsu, Kagawa, Japan; Nexco Engineering Limited, Takamatsu, Kagawa, Japan; Nexco Engineering Limited, Takamatsu, Kagawa, Japan; University of Tokushima, Tokushima, Japan; University of Tokushima, Tokushima, Japan",Proceedings of the 6th International Conference on Natural Language Processing and Knowledge Engineering(NLPKE-2010),"30 Sep 2010","2010","","","1","8","In expressway companies, workers have been impacting signposts using wooden hammers and estimating the degree of the corrosion by listening to the sound. In order to automate this, we have been developing software that recognizes an abnormal impact vibrational response due to corrosion. This software extracts sonograms from impact vibrational waves using the LPC spectrum analysis, and matches images of the sonogram between a standard and an input impact vibrations using the Two-dimensional Geometric Distance. Then, the software distinguishes the abnormality of the input impact vibration using Wilcoxon rank-sum test. We have measured the impact vibrations of five normal signposts and five abnormal signposts, and carried out the automatic recognition experiments. As a result, the software has recognized correctly in all cases. We have verified the effectiveness of the proposed method.","","978-1-4244-6899-7","10.1109/NLPKE.2010.5587837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5587837","Similarity measures;distance functions;pattern matching","Equations;Noise","","1","","16","IEEE","30 Sep 2010","","","IEEE","IEEE Conferences"
"The Effect of the Similarity Between the Two Names of Twitter Users on the Credibility of Their Publications","R. Mouty; A. Gazdar","Department of Software Engineering, Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia; Department of Software Engineering, Computer and Information Sciences, King Saud University, Riyadh, Saudi Arabia","2019 Joint 8th International Conference on Informatics, Electronics & Vision (ICIEV) and 2019 3rd International Conference on Imaging, Vision & Pattern Recognition (icIVPR)","7 Oct 2019","2019","","","196","201","Social media networks have become one of the most important sources for information and news sharing. As a result of the ease of publication and the lack of censorship of the published content, they have become a source of spreading rumors and deceptive information. Twitter, as a social media site, has its importance in influencing the world public opinion in general and the Arab street in particular. Many studies have been conducted to examine the credibility of the publication through social networking sites, especially through Twitter in different languages, but the research in Arabic is few and needs further development. In this research, we focus on discovering the credibility of Twitter publishing in Arabic by integrating the Social Media Mining techniques with the Natural Language Processing (NLP). We have extracted the common 40 user and content features for training and testing the most used four classifiers in field of credibility detection. In order to enhance the accuracy of the detection process, we developed a new algorithm to discover the relationship (similarity) between the two names of Twitter user (username and display name). Using the random forest classifier, we outperform the baseline works in terms of accuracy.","","978-1-7281-0788-2","10.1109/ICIEV.2019.8858561","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8858561","Credibility Detection;Truth Detection;Rumors Detection;Fake News;Arabic Tweets;Social Media;Twitter;Names Similarity","Feature extraction;Twitter;Real-time systems;Reliability;Natural language processing;Labeling","","9","","27","IEEE","7 Oct 2019","","","IEEE","IEEE Conferences"
"Detection of Alzheimer's Disease Using Graph-Regularized Convolutional Neural Network Based on Structural Similarity Learning of Brain Magnetic Resonance Images","K. Yang; E. A. Mohammed; B. H. Far","Dept of Mechanical Engineering, Lakehead University, Thunder Bay, Canada; Dept of Electrical and Software Engineering, University of Calgary, Calgary, Canada; Dept of Electrical and Software Engineering, University of Calgary, Calgary, Canada",2021 IEEE 22nd International Conference on Information Reuse and Integration for Data Science (IRI),"17 Nov 2021","2021","","","326","333","Objective: This paper presents an Alzheimer's disease (AD) detection method based on learning structural similarity between Magnetic Resonance Images (MRIs) and representing the similarity as a graph. Methods: We construct the similarity graph using embedded features of the input image (i.e., Non-Demented (ND), Very Mild Demented (VMD), Mild Demented (MD), and Moderated Demented (MDTD)). We experiment and compare different dimension-reduction and clustering algorithms to construct the best similarity graph to capture the similarity between the same class images using the cosine distance as a similarity measure. We utilize the similarity graph to present (sample) the training data to a convolutional neural network (CNN). We use the similarity graph as a regularizer in the loss function of a CNN model to minimize the distance between the input images and their k-nearest neighbours in the similarity graph while minimizing the categorical cross-entropy loss between the training image predictions and the actual image class labels. Results: We conduct a baseline experiment with a standard, none-tuned VGG-19 CNN model with different settings and compare the results to identify the best settings to classify (ND vs VMD vs MD vs MDTD). Conclusion: Our method achieves an adequate performance on the testing dataset (accuracy = 0.71, area under receiver operating characteristics curve = 0.86, F1 measure = 0.71). Significance: The classification results show that utilizing a structural similarity graph with none tuned standard CNN model can achieve adequate prediction accuracy and motivate fine-tuning several pre-trained models for better classification performance.","","978-1-6654-3875-9","10.1109/IRI51335.2021.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9599144","Alzheimer's Disease;Convolutional Neural Network;Graph-Regularization;Magnetic Resonance Images;Learning Structural Similarity","Training;Magnetic resonance;Training data;Predictive models;Brain modeling;Convolutional neural networks;Alzheimer's disease","","3","","28","IEEE","17 Nov 2021","","","IEEE","IEEE Conferences"
"Label Propagation Algorithm Joint Multilayer Neighborhood Overlap and Historic Label Similarity for Community Detection","S. Zhang; S. Yu; X. E; R. Huo; Z. Sui","Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China; School of Software and Microelectronics, Peking University Faculty of Information Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; School of Software and Microelectronics, Peking University Faculty of Information Technology, Beijing, China",IEEE Systems Journal,"13 Jun 2022","2022","16","2","2626","2634","Community detection is an extremely important technology for today's rapidly evolving data mining and exploratory analysis. Many community detection algorithms have been proposed and applied. Among them, the label propagation algorithm (LPA) is widely used due to its closeness to linear time complexity and its simple characteristics. However, the results of detecting the community were found to be random when using LPA. Based on previous improvements to the LPA, this article proposes a new LPA (NOHLPA) that joins multilayer neighborhood overlap and historical label similarity. The NOHLPA considers both the node update order and label selection rules. We cited the label entropy as the basis for node update order and defined multilayer neighborhood overlap and historical label similarity for calculating node preferences to devise more appropriate label selection rules. We test the NOHLPA on five real datasets and compare NOHLPA with different combinations of algorithms. The experimental results show that the NOHLPA effectively improves the accuracy of community partitioning while ensuring stability.","1937-9234","","10.1109/JSYST.2021.3113826","National Key Research and Development Program of China(grant numbers:2018YFB1800501); 2020 Industrial Internet Innovation and Development Project: Network Identifier Construction Project; Industrial Internet Identification Resources Search System Project(grant numbers:TC200A017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582769","Community detection;historical label similarity;label propagation;multilayer neighborhood overlap","Entropy;Nonhomogeneous media;Internet;Time complexity;Social networking (online);Heuristic algorithms;Detection algorithms","","2","","28","IEEE","20 Oct 2021","","","IEEE","IEEE Journals"
"Has the development of cross-border e-commerce promoted the transformation and upgrading of the G20 export trade?: Based on the empirical analysis of the adjustment effect of the export trade diversification","B. Wang; B. Guo; Z. Wang","School of Economics and Management, China Jiliang University, Yiwu, China; School of Economics and Management, China Jiliang University, Hangzhou, China; School of Economics and Management, China Jiliang University, Yiwu, China",2021 2nd International Conference on Big Data Economy and Information Management (BDEIM),"17 Feb 2022","2021","","","515","519","The rapid development of Internet technology has given birth to a series of e-commerce platforms, and e-commerce platforms that integrate big data and the Internet of Things have brought disruptive changes to traditional international trade. In the era of economic globalization, the role of cross-border e-commerce (hereinafter referred to as C _ EC) in international trade is becoming more and more important, and it is also a new driving force for the transformation and upgrading of foreign trade and economic development of the G20 countries. Based on the analysis of the G20 C _ EC and export trade development status, this paper constructs a measurement model of the relationship between the development of C _ EC and the transition of export trade. Using the G20 panel data from 2000 to 2019 to calculate the technical complexity of export trade, we use SPSSAU software to perform regression analysis and test the moderating effect model, the empirical study explores the impact of the development of C _ EC on the transformation and upgrading of export trade. The results show that the development of C _ EC can not only significantly facilitate the transformation and upgrading of export trade, but also significantly enhance its boosting role under the adjustment of the export trade diversification index.","","978-1-6654-8288-2","10.1109/BDEIM55082.2021.00111","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9708976","Cross-border e-commerce;Export technology complexity;Trade facilitation;G20","International trade;Analytical models;Production;Big Data;Data models;Software;Regression analysis","","","","13","IEEE","17 Feb 2022","","","IEEE","IEEE Conferences"
"Low Probability of Detection Communication via Polarization Diversity: An Experimental Study","M. Kasher; F. T. Dagefu; J. Choi; C. Koumpouzi; P. Spasojevic","Rutgers University, New Brunswick, NJ, USA; DEVCOM Army Research Laboratory, Adelphi, MD, USA; DEVCOM Army Research Laboratory, Adelphi, MD, USA; Rutgers University, New Brunswick, NJ, USA; Rutgers University, New Brunswick, NJ, USA",2024 United States National Committee of URSI National Radio Science Meeting (USNC-URSI NRSM),"21 Mar 2024","2024","","","200","201","In this paper, we experimentally investigate the performance of diversity-based Low Probability of Detection (LPD) wireless communication using a custom Software-Defined Radio (SDR) system. We illustrate that polarization diversity can dramatically reduce a key metric for LPD against feature detection schemes: the Degree of Cyclostationarity (DCS) of the received signal. This reduces the probability of signal detection at an adversarial receiver. Moreover, random sequence selection and time-dithering are both proven to be potent methods for reducing cyclic correlations and can combine to provide a 94.6% reduction in DCS at the receiver. To facilitate communication with asynchronous SDRs several post-correction measures are described which enable demodulation of the received data. These are tested and shown to be effective even in the absence of an explicit preamble, which is critical to maintain the LPD nature of the communication signal.","","978-1-946815-19-4","10.23919/USNC-URSINRSM60317.2024.10464567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10464567","","Wireless communication;Measurement;Correlation;Feature detection;Receivers;Signal detection;Software radio","","","","3","","21 Mar 2024","","","IEEE","IEEE Conferences"
"Waveform diversity and optimal change detection","C. W. Rossler; E. Ertin; R. L. Moses","Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering, Ohio State University, Columbus, OH, USA","2012 Conference Record of the Forty Sixth Asilomar Conference on Signals, Systems and Computers (ASILOMAR)","28 Mar 2013","2012","","","248","252","We study the problem of change detection for synthetic aperture radar (SAR) when the reference and mission images are the result of interrogation with different waveforms (waveform diversity). With waveform diversity, the problem of change detection becomes more challenging: The point spread functions of the reference and mission images are different, resulting in suboptimality of existing change detection methods. We define a hypothesis test and derive an optimal change detector under waveform diversity. Our change detector is coherent in that it is capable of detecting phase changes, however, our detector does not take the form of the classical coherent change detector. We apply our change detector to real data collected with Ohio State's software defined radar (SDR).","1058-6393","978-1-4673-5051-8","10.1109/ACSSC.2012.6488999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6488999","","","","","","6","IEEE","28 Mar 2013","","","IEEE","IEEE Conferences"
"Beyond QoE: Diversity Adaption in Video Streaming at the Edge","C. Qiao; J. Wang; Y. Liu","School of Software, Tsinghua University, Beijing, China; School of Software, Tsinghua University, Beijing, China; Department of Computer Science and Engineering, Michigan State University, East Lansing, MI, USA",2019 IEEE 39th International Conference on Distributed Computing Systems (ICDCS),"31 Oct 2019","2019","","","317","326","Adaptive bitrate (ABR) algorithms have been critical techniques for high quality-of-experience (QoE) Internet video delivery. Prior work designs ABR algorithms by conducting the overall QoE function of fixed parameters. However, the QoE of end users are diverse and video bitrate may be chosen in a misleading way when leaving out the diversity. State-of-the-art ABR algorithms like MPC, Pensieve utilize off-line modeling techniques and result in performance degradation for online QoE diversity adaption. To address this issue, we propose Elephanta, an online flexible ABR algorithm for edge users which incorporates (1) user QoE perception interface and (2) adaption algorithm with flexible parameters. To avoid overheads for updating parameters online, we model video streaming as a renewal system and formulate specific QoE function into flexible formats by setting constraints on corresponding QoE metrics. To validate parameter setting, we emulate Elephanta under 5 thousand throughput traces including FCC broadband, 3G HSDPA data set from the Internet and 4G/LTE data set collected by ourselves. Accordingly, we implement Elephanta in dash.js at client side for user test. Evaluation results show that Elephanta achieves QoE improvement by 21.1% over MPC, in part for its superior adaptability to QoE diversity.","2575-8411","978-1-7281-2519-0","10.1109/ICDCS.2019.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8885050","QoE diversity;adaptive bitrate algorithms;video streaming","Quality of experience;Streaming media;Bit rate;Heuristic algorithms;Prediction algorithms;Adaptation models","","6","","32","IEEE","31 Oct 2019","","","IEEE","IEEE Conferences"
