"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Sparrow: Flexible Memory Deduplication in Android Systems with Similar-Page Awareness","G. Wei; C. Li; R. Xu; Q. Zhuge; E. H. . -M. Sha","School of Computer Science and Technology, East China Normal University; School of Computer Science and Technology, East China Normal University; School of Computer Science and Technology, East China Normal University; School of Computer Science and Technology, East China Normal University; School of Computer Science and Technology, East China Normal University","2024 Design, Automation & Test in Europe Conference & Exhibition (DATE)","10 Jun 2024","2024","","","1","6","Mobile devices have become ubiquitous in daily life. In contrast to traditional servers, mobile devices suffer from limited memory resources, leading to a significant degradation in the user experience. This paper demonstrates that the primary cause of memory consumption lies in anonymous pages associated with application heaps. Existing schemes are ineffective in deduplicating these pages due to the limited occurrence of the same anonymous pages. This paper presents Sparrow, a similar-page aware deduplication solution for mobile systems. Sparrow shows that memory pages still have the potential to deduplicate, even though the same pages are rare. An interesting observation inspires this, that is, a high number of pages having the partially-same contents. We have implemented Sparrow on real-life smartphones. Experimental results indicate that 30.45% more space can be saved with Sparrow.","1558-1101","978-3-9819263-8-5","10.23919/DATE58400.2024.10546588","NSFC(grant numbers:62302169); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10546588","Memory deduplication;Mobile system;Android","Degradation;Memory management;User experience;Mobile applications;Servers;Smart phones","","","","16","","10 Jun 2024","","","IEEE","IEEE Conferences"
"The Effect of Disturbance in UML Sequence Diagram Images on Image Plagiarism Detection Ability Using the Perceptual Hash Algorithm","K. Umam; S. Kurniati; P. N. A. Rahmawati","Dept. of Informatics, Sekolah Tinggi Ilmu Komputer PGRI Banyuwangi, East Java, Indonesia; Dept. of Informatics, Sekolah Tinggi Ilmu Komputer PGRI Banyuwangi, East Java, Indonesia; Dept. of Informatics, Sekolah Tinggi Ilmu Komputer PGRI Banyuwangi, East Java, Indonesia",2021 3rd International Conference on Cybernetics and Intelligent System (ICORIS),"28 Dec 2021","2021","","","1","5","The Perceptual Hash algorithm has been widely used, especially to detect similarity or plagiarism of an image. Of course, this ability is applicable in education fields, such as plagiarism detection in collecting assignments for designing UML sequence diagrams. However, the algorithm's ability to detect image similarity may be affected by disturbances or changes in the image. Therefore in this paper, we researched the effect of disturbances in UML sequence diagram images on the ability to detect image similarity that the Perceptual Hash algorithm can do. The image disturbances we studied are rotating and skewing, which may be reasonable for students. These disturbances were tested on digitally generated images. The test results show that the Perceptual Hash algorithm's ability to detect the similarity of UML sequence diagram images is not affected by disturbances that occur in the image. The algorithm can still detect plagiarism attempts on UML sequence diagram images that have disrupted with a similarity detection rate above 60%.","","978-1-6654-2580-3","10.1109/ICORIS52787.2021.9649542","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9649542","Image Plagiarism;Image Recognition;Image Similarity;Perceptual Hash;UML Sequence Diagram","Resistance;Image recognition;Shape;Plagiarism;Unified modeling language;Education;Intelligent systems","","1","","16","IEEE","28 Dec 2021","","","IEEE","IEEE Conferences"
"Development of Case Base Reasoning Recommendation and Sound and Lighting Rental System","C. A. Haryani; B. Liming; A. E. Widjaja; Hery","Information Systems, Pelita Harapan University, Tangerang, Indonesia; Information Systems, Pelita Harapan University, Tangerang, Indonesia; Information Systems, Pelita Harapan University, Tangerang, Indonesia; Information Systems, Pelita Harapan University, Tangerang, Indonesia",2023 11th International Conference on Cyber and IT Service Management (CITSM),"7 Mar 2024","2023","","","1","5","This study discusses U-PRO Sound & Lighting, a rental company that requires a recording system for inventory, scheduling, and recommending product offerings. A recording is an essential aspect of the rental business. The absence of inventory records causes rental information to be inaccurate and makes internal control less effective. The causes of inventory loss, being left behind, and difficulty scheduling would be problems for the company. Furthermore, developing a quotation requires the owner to locate and open a similar quotation ahead of time to be utilized as a benchmark. Therefore, this research aims to design an integrated inventory and rental system and a recommendation system that help design quotations and control the rental inventory status in real-time. RAD is used as the system development methodology with the Prototyping method. The testing technique used is Black Box Testing. The case-based reasoning method with the similarity formula is applied to get recommendations for similar offer. These research results are a system of inventory, recommendations, and rentals in the form of a website. The inventory and rental system keep track of the items and conditions of all inventory held during and after the event. The inventory checking feature can be used to check inventory availability at a specific time and the recommendation system has been implemented to facilitate the owner in responding to rental requests.","2770-159X","979-8-3503-0596-8","10.1109/CITSM60085.2023.10455388","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10455388","recommendation;Case-Base reasoning;similarity;website;rental","Instruments;Flight recording;Lighting;Companies;Inventory control;Cognition;Real-time systems","","","","33","IEEE","7 Mar 2024","","","IEEE","IEEE Conferences"
"Dynamic Application Rotation Environment for Moving Target Defense","M. Thompson; M. Mendolla; M. Muggler; M. Ike","Global Security Sciences, Argonne National Laboratory, Argonne, IL, USA; Department of Computer Science, University of Texas at Dallas, Dallas, TX, USA; Department of Computer Science, University of Texas at Dallas, Dallas, TX, USA; Department of Computer Science, University of Texas at Dallas, Dallas, TX, USA",2016 Resilience Week (RWS),"22 Sep 2016","2016","","","17","26","Owing to the ubiquity of web applications in modern computing, the server software that delivers these applications is an attractive attack vector for would-be malicious actors in cyberspace. Recently, Moving Target Defense (MTD) strategies have grown in popularity in the computer security community because of their ability to enhance resilience and force attackers into uncharacteristic behavior. The MTD prototype discussed in this paper acts as a proactive defense strategy that offers increased protection against an attacker's ability to probe for and exploit vulnerable web server software. The testing shows that web server diversity in an MTD reduces the ability to exploit vulnerabilities in a web server, reduces impacts of successfully exploited vulnerabilities, and increases the resilience of the protected application.","","978-1-5090-2002-7","10.1109/RWEEK.2016.7573301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7573301","self-adaptive technologies;resilience computer and control systems;robust systems;cybersecurity;moving target defense;computer security;computer hacking;Internet;cyberspace;security;proactive defense;operating systems;platform diversity","Web servers;Ports (Computers);Resilience;Security;Operating systems;Fingerprint recognition","","12","","14","IEEE","22 Sep 2016","","","IEEE","IEEE Conferences"
"Toward a Holistic Performance Evaluation of Large Language Models Across Diverse AI Accelerators","M. Emani; S. Foreman; V. Sastry; Z. Xie; S. Raskar; W. Arnold; R. Thakur; V. Vishwanath; M. E. Papka; S. Shanmugavelu; D. Gandhi; H. Zhao; D. Ma; K. Ranganath; R. Weisner; J. -y. Chen; Y. Yang; N. Vassilieva; B. C. Zhang; S. Howland; A. Tsyplikhin","Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; State University of New York, Binghamton, NY, USA; Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; Argonne National Laboratory, Lemont, IL, USA; Groq Inc., Mountain View, CA, USA; SambaNova Systems Inc., Palo Alto, CA, USA; SambaNova Systems Inc., Palo Alto, CA, USA; SambaNova Systems Inc., Palo Alto, CA, USA; SambaNova Systems Inc., Palo Alto, CA, USA; SambaNova Systems Inc., Palo Alto, CA, USA; Intel Habana, Santa Clara, CA, USA; Intel Habana, Santa Clara, CA, USA; Graphcore Inc., Palo Alto, CA, USA; Graphcore Inc., Palo Alto, CA, USA; Graphcore Inc., Palo Alto, CA, USA; Cerebras Systems, Sunnyvale, CA, USA",2024 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),"26 Jul 2024","2024","","","1","10","Artificial intelligence (AI) methods have become critical in scientific applications to help accelerate scientific discovery. Large language models (LLMs) are being considered a promising approach to address some challenging problems because of their superior generalization capabilities across domains. The effectiveness of the models and the accuracy of the applications are contingent upon their efficient execution on the underlying hardware infrastructure. Specialized AI accelerator hardware systems have recently become available for accelerating AI applications. However, the comparative performance of these AI accelerators on large language models has not been previously studied. In this paper, we systematically study LLMs on multiple AI accelerators and GPU s and evaluate their performance characteristics for these models. We evaluate these systems with (i) a micro-benchmark using a core transformer block, (ii) a GPT-2 model, and (iii) an LLM-driven science use case, GenSLM. We present our findings and analyses of the models' performance to better understand the intrinsic capabilities of AI accelerators. Furthermore, our analysis takes into account key factors such as sequence lengths, scaling behavior, and sensitivity to gradient accumulation steps.","","979-8-3503-6460-6","10.1109/IPDPSW63119.2024.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10596441","","Training;Sensitivity;Computational modeling;Large language models;AI accelerators;Benchmark testing;Transformer cores","","","","22","IEEE","26 Jul 2024","","","IEEE","IEEE Conferences"
"Aircraft detection: a case study in using human similarity measure","B. Kamgar-Parsi; A. K. Jain; J. E. Dayhoff","Naval Research Laboratory, Washington, DC; Naval Research Laboratory, Washington, DC; Department of Computer Science & Engineering, Michigan State University, East Lansing, MI",IEEE Transactions on Pattern Analysis and Machine Intelligence,"6 Aug 2002","2001","23","12","1404","1414","After the most prominent signal in an infrared image of the sky is extracted, the question is whether the signal corresponds to an aircraft. We present a new approach that avoids metric similarity measures and the use of thresholds, and instead attempts to learn similarity measures like those used by humans. In the absence of sufficient real data, the approach allows one to specifically generate an arbitrarily large number of training exemplars projecting near the classification boundary. Once trained on such a training set, the performance of our neural network-based system is comparable to that of a human expert and far better than a network trained only on the available real data. Furthermore, the results obtained are considerably better than those obtained using an Euclidean discriminator.","1939-3539","","10.1109/34.977564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=977564","","Computer aided software engineering;Humans;Anthropometry;Shape measurement;Military aircraft;Testing;Databases;Infrared imaging;Euclidean distance;Infrared detectors","","18","1","20","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"On the storage, management and analysis of (multi) similarity for large scale protein structure datasets in the grid","G. Folino; A. A. Shah; N. Kransnogor","CNR-ICAR, University of Calabria, Rende, Cosenza, Italy; School of Computer Science, University of Nottingham, UK; School of Computer Science, University of Nottingham, UK",2009 22nd IEEE International Symposium on Computer-Based Medical Systems,"22 Sep 2009","2009","","","1","8","Assessment of the (Multi) Similarity among a set of protein structures is achieved through an ensemble of protein structure comparison methods/algorithms. This leads to the generation of a multitude of data that varies both in type and size. After passing through standardization and normalization, this data is further used in consensus development; providing domain independent and highly reliable view of the assessment of (di)similarities. This paper briefly describes some of the techniques used for the estimation of missing/invalid values resulting from the process of multi-comparison of very large scale datasets in a distributed/grid environment. This is followed by an empirical study on the storage capacity and query processing time required to cope with the results of such comparisons. In particular we investigate and compare the storage/query overhead of two commonly used database technologies such as the Hierarchical Data Format (HDF) (HDF5) and Relational Database Management System (RDBMS) (Oracle/SQL) in terms of our application deployed on the National Grid Service (NGS), UK. As the technologies explored under this investigation are quite generic in the science and engineering domain, our findings would also be beneficial for other scientific applications having related magnitude of data and functionality.","1063-7125","978-1-4244-4879-1","10.1109/CBMS.2009.5255328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5255328","","Large-scale systems;Relational databases;Technology management;Application software;Performance analysis;Protein engineering;Algorithm design and analysis;Data engineering;Testing;Robustness","","2","","19","IEEE","22 Sep 2009","","","IEEE","IEEE Conferences"
"Fast Initialization of Control Parameters using Supervised Learning on Data from Similar Assets","J. Willems; K. Eryilmaz; D. Steckelmacher; B. Depraetere; R. Beck; A. Bey-Temsamani; J. Helsen; A. Nowé","Flanders Make, Belgium; Flanders Make, Belgium; Artificial Intelligence Lab, Vrije Universiteit Brussel, Brussels, Belgium; Flanders Make, Belgium; Flanders Make, Belgium; Flanders Make, Belgium; Department of Mechanical Engineering, Vrije Universiteit Brussel, Brussels, Belgium; Artificial Intelligence Lab, Vrije Universiteit Brussel, Brussels, Belgium",2022 IEEE Conference on Control Technology and Applications (CCTA),"8 Dec 2022","2022","","","1214","1221","This paper proposes a method to provide a good initialization of control parameters to be found when performing manual or automated control tuning during development, commissioning or periodic retuning. The method is based on treating the initialization problem as a supervised learning one; taking examples from similar machines and similar tasks for which good control parameters have been found, and using those examples to build models that predict good control parameters for new machines and tasks yet to be initialized. Two of such models are proposed, one based on random forest regressors and a second based on neural networks. The random forest is highly data-efficient but generalizes only moderately. The neural network is able to leverage a high-dimensional burner run input to perform automatic system identification and generalization. While the proposed approach can be applied to a variety of applications for which example data from well functioning controllers can be used to hot-start new ones, we applied it in this paper to three slider-crank setups performing a variety of similar tasks. We found that both models outperform a benchmark of using a physics-inspired model for the initialization. Using 20% of the data for training, the required number of experiments was reduced up to 44%, and the performance of the initial experiments was improved by up to 68% compared to the benchmark.","2768-0770","978-1-6654-7338-5","10.1109/CCTA49430.2022.9966037","Flemish Government; Flanders Innovation & Entrepreneurship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9966037","","Training;Supervised learning;Neural networks;Benchmark testing;Predictive models;Software;System identification","","","","16","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
"Quality Measurement of ITIL Processes in Cloud Systems","A. Fiegler; A. Zwanziger; S. Herden; R. R. Dumke","T -Systems International GmbH, Magdeburg, Germany; T -Systems International GmbH, Magdeburg, Germany; T -Systems International GmbH, Magdeburg, Germany; Otto-von-Guericke University Magdeburg Dept. of Computer Science, Germany",2016 Joint Conference of the International Workshop on Software Measurement and the International Conference on Software Process and Product Measurement (IWSM-MENSURA),"9 Jan 2017","2016","","","87","94","Cloud system's operations is complex due to the inherent cloud characteristics rapid elasticity, system automation and location independent resource pooling. Transparency and quality management of these cloud characteristics are crucial for the market and customer acceptance of each cloud provider. The necessary prerequisite for this is the definition and standardization of measurement methods of cloud characteristics as they are defined by NIST. The definition of measurement methods and metrics from the perspective of cloud providers is not finalized yet. This paper introduces two metrics: (1) the system operation learning rate and (2) the system entropy rate in the context of ITIL processes. Both metrics are used to evaluate the quality of IT service management processes (e.g. incident processes) and their relation to the rapid system growth in cloud systems. Moreover, the metrics indicate, if a resource expansion of a cloud is managed properly and how the ITIL processes are implemented within the cloud system. This paper concludes with a field study of both metrics in a long-time test and discussion.","","978-1-5090-4147-3","10.1109/IWSM-Mensura.2016.022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7809594","cloud systems;cloud characteristics;quality evaluation;ITIL;learning rate;diversity;entropy","Cloud computing;Measurement;Entropy;Production;Automation;NIST;Elasticity","","1","","24","IEEE","9 Jan 2017","","","IEEE","IEEE Conferences"
"A Decomposition-Based Many-Objective Evolutionary Algorithm With Two Types of Adjustments for Direction Vectors","X. Cai; Z. Mei; Z. Fan","Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China; Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China; Department of Electronic Engineering, Shantou University, Shantou, China",IEEE Transactions on Cybernetics,"17 Jul 2018","2018","48","8","2335","2348","Decomposition-based multiobjective evolutionary algorithm has shown its advantage in addressing many-objective optimization problem (MaOP). To further improve its convergence on MaOPs and its diversity for MaOPs with irregular Pareto fronts (PFs, e.g., degenerate and disconnected ones), we proposed a decomposition-based many-objective evolutionary algorithm with two types of adjustments for the direction vectors (MaOEA/D-2ADV). At the very beginning, search is only conducted along the boundary direction vectors to achieve fast convergence, followed by the increase of the number of the direction vectors for approximating a more complete PF. After that, a Pareto-dominance-based mechanism is used to detect the effectiveness of each direction vector and the positions of ineffective direction vectors are adjusted to better fit the shape of irregular PFs. The extensive experimental studies have been conducted to validate the efficiency of MaOEA/D-2ADV on many-objective optimization benchmark problems. The effects of each component in MaOEA/D-2ADV are also investigated in detail.","2168-2275","","10.1109/TCYB.2017.2737554","National Program on Key Basic Research Project (973 Program)(grant numbers:744901,744903,744904); National Natural Science Foundation of China(grant numbers:61300159,61473241); Natural Science Foundation of Jiangsu Province(grant numbers:BK20130808); China Post-Doctoral Science Foundation(grant numbers:2015M571751); Fundamental Research Funds for the Central Universities of China(grant numbers:NZ2013306,NS2017070); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8016666","Adjustment of direction vectors;convergence;decomposition;diversity;many-objective optimization","Optimization;Convergence;Evolutionary computation;Shape;Sociology;Statistics;Cybernetics","","96","","74","IEEE","25 Aug 2017","","","IEEE","IEEE Journals"
"Deep Incomplete Multi-view Multiple Clusterings","S. Wei; J. Wang; G. Yu; C. Domeniconi; X. Zhang","Joint SDU-NTU Centre for Artificial Intelligence Research, Shandong University, Jinan, China; Joint SDU-NTU Centre for Artificial Intelligence Research, Shandong University, Jinan, China; Joint SDU-NTU Centre for Artificial Intelligence Research, Shandong University, Jinan, China; Department of Computer Science, George Mason University, VA, USA; CEMSE, King Abdullah University of Science and Technology, SA",2020 IEEE International Conference on Data Mining (ICDM),"9 Feb 2021","2020","","","651","660","Multi-view clustering aims at exploiting information from multiple heterogeneous views to promote clustering. Most previous works search for only one optimal clustering based on the predefined clustering criterion, but devising such a criterion that captures what users need is difficult. Due to the multiplicity of multi-view data, we can have meaningful alternative clusterings. In addition, the incomplete multi-view data problem is ubiquitous in real world but has not been studied for multiple clusterings. To address these issues, we introduce a deep incomplete multi-view multiple clusterings (DiMVMC) framework, which achieves the completion of data view and multiple shared representations simultaneously by optimizing multiple groups of decoder deep networks. In addition, it minimizes a redundancy term to simultaneously control the diversity among these representations and among parameters of different networks. Next, it generates an individual clustering from each of these shared representations. Experiments on benchmark datasets confirm that DiMVMC outperforms the state-of-the-art competitors in generating multiple clusterings with high diversity and quality.","2374-8486","978-1-7281-8316-9","10.1109/ICDM50108.2020.00074","NSFC(grant numbers:62072380,61872300,62031003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9338286","Multiple Clusterings;Multi-view Clustering;Missing Data Views;Quality and Diversity","Conferences;Redundancy;Merging;Benchmark testing;Data models;Decoding;Data mining","","12","","55","IEEE","9 Feb 2021","","","IEEE","IEEE Conferences"
"Longer Is Better: Exploiting Path Diversity in Data Center Networks","F. P. Tso; G. Hamilton; R. Weber; C. S. Perkins; D. P. Pezaros","School of Computing Science, University of Glasgow, UK; School of Computing Science, University of Glasgow, UK; Department of Computer Science, Chemnitz University of Technology, Chemnitz, Germany; School of Computing Science, University of Glasgow, UK; School of Computing Science, University of Glasgow, UK",2013 IEEE 33rd International Conference on Distributed Computing Systems,"12 Dec 2013","2013","","","430","439","Data Center (DC) networks exhibit much more centralized characteristics than the legacy Internet, yet they are operated by similar distributed routing and control algorithms that fail to exploit topological redundancy to deliver better and more sustainable performance. Multipath protocols, for example, use node-local and heuristic information to only exploit path diversity between shortest paths. In this paper, we use a measurement-based approach to schedule flows over both shortest and non-shortest paths based on temporal network-wide utilization. We present the Baatdaat flow scheduling algorithm which uses spare DC network capacity to mitigate the performance degradation of heavily utilized links. Results show that Baatdaat achieves close to optimal Traffic Engineering by reducing network-wide maximum link utilization by up to 18% over Equal-Cost Multi-Path (ECMP) routing, while at the same time improving flow completion time by 41% - 95%.","1063-6927","978-0-7695-5000-8","10.1109/ICDCS.2013.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6681612","Traffic Engineering;Multipath Scheduling;Unequal-cost Multipath;Data Center Networks;Software Defined Networking","Hardware;Control systems;Throughput;Topology;Network topology;Ports (Computers);Schedules","","13","","23","IEEE","12 Dec 2013","","","IEEE","IEEE Conferences"
"Plagiarism detection on electronic text based assignments using vector space model","M. A. C. Jiffriya; M. A. C. A. Jahan; R. G. Ragel","Post Graduate Institute of Science University of Peradeniya, Peradeniya, Sri Lanka; Post Graduate Institute of Science University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka",7th International Conference on Information and Automation for Sustainability,"30 Mar 2015","2014","","","1","5","Plagiarism is known as illegal use of others' part of work or whole work as one's own in any field such as art, poetry, literature, cinema, research and other creative forms of study. Plagiarism is one of the important issues in academic and research fields and giving more concern in academic systems. The situation is even worse with the availability of ample resources on the web. This paper focuses on an effective plagiarism detection tool on identifying suitable intra-corpal plagiarism detection for text based assignments by comparing unigram, bigram, trigram of vector space model with cosine similarity measure. Manually evaluated, labelled dataset was tested using unigram, bigram and trigram vector. Even though trigram vector consumes comparatively more time, it shows better results with the labelled data. In addition, the selected trigram vector space model with cosine similarity measure is compared with tri-gram sequence matching technique with Jaccard measure. In the results, cosine similarity score shows slightly higher values than the other. Because, it focuses on giving more weight for terms that do not frequently exist in the dataset and cosine similarity measure using trigram technique is more preferable than the other. Therefore, we present our new tool and it could be used as an effective tool to evaluate text based electronic assignments and minimize the plagiarism among students.","2151-1810","978-1-4799-4598-6","10.1109/ICIAFS.2014.7069593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7069593","Jaccard similarity;plagiarism;vector space model","Plagiarism;Vectors;Computational modeling;Extraterrestrial measurements;Mathematical model;Computers;Equations","","12","","24","IEEE","30 Mar 2015","","","IEEE","IEEE Conferences"
"Comprehensive Decision-Making of GW-Scale PV System Integrated to Power Grid","Y. Cong; Y. Liu; X. Liu; L. Cong","Key Laboratory of Power System Intelligent Dispatch and Control of Ministry of Education (Shandong University), Jinan, China; Key Laboratory of Power System Intelligent Dispatch and Control of Ministry of Education (Shandong University), Jinan, China; Economic & Technology Research Institute, State Grid Shandong Electric Power Company, Jinan, China; Yantai Electric Power Supply Company, State Grid Shandong Electric Power Company, Yantai, China",2018 China International Conference on Electricity Distribution (CICED),"30 Dec 2018","2018","","","2335","2339","A comprehensive decision-making method is proposed for GW-scale photovoltaic (PV) system integrated to power grid in this paper. A decision-making evaluation index system is established, in which main influence factors considered are security and stability, intermittence of PV, economy, and extendibility. The improved fuzzy analytic hierarchy process (FAHP) and technique for order preference by similarity to ideal solution (TOPSIS) are applied to decide the weights for indexes and to select the best scheme respectively. The case study of 1 GW coastal mud flat PV system integrated into Shandong power grid indicates that the applying of improved FAHP omits the consistency test, which can take full advantage of the original datas and reflect merits as well as demerits of different schemes visually and rapidly combined with TOPSIS.","2161-749X","978-1-5386-6775-0","10.1109/CICED.2018.8592278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8592278","photovoltaic (PV) system;decision-making;analytic hierarchy process (AHP);technique for order preference by similarity to ideal solution (TOPSIS)","Power system stability;Power grids;Decision making;Indexes;Load flow;Companies","","2","","12","IEEE","30 Dec 2018","","","IEEE","IEEE Conferences"
"Analyzing Dermoscopy Images using Soft-Computing Tools","H. Lin; K. M. Chaitra; G. A. Prabhu; V. Rajinikanth","Computer Science & Engineering Technology, University of Houston-Downtown, USA; Computer Science Engineering, JSS Academy of Technical Education, India; Computer Science Engineering, Sahyadri College of Engineering and Management, India; Electronics and Instrumentation Engineering, St. Joseph's College of Engineering, India",2019 2nd International Conference on Signal Processing and Communication (ICSPC),"3 Feb 2020","2019","","","388","392","Recently, a significant quantity of image examination events are proposed and implemented to examine the RGB scaled dermoscopy images. In this work, soft-computing assisted image inspection scheme is applied to extract the suspicious fragment from the Skin Melanoma (SM) images. SM is the pervasive cancers in humans which lead to casualty when it is ignored. The proposed work implements a hybrid image examination tool to extort the SM fragment from both the conventional as well as noise stained images. The noise stained images are considered to test the robustness of the soft-computing tool. This study implements the Kapur's Thresholding (KT) to pre-process the picture and Chan-Vese segmentation to extract the suspicious section. The complete work is implemented on the benchmark dermoscopy datasets and the superiority of the proposed method is confirmed by calculating the essential similarity constraints with a qualified assessment linking the extracted section and the ground truth. The investigational outcome of this study validates that, proposed tool helps to achieve an average similarity measure of >92% for the normal image and >88% for noise stained image.","","978-1-7281-1849-9","10.1109/ICSPC46172.2019.8976798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8976798","Skin-melanoma;Jaya-Algorithm;Kapur's Entropy;Chan-Vese segmentation;Similarity assesment","","","1","","21","IEEE","3 Feb 2020","","","IEEE","IEEE Conferences"
"SecureCam: Selective Detection and Encryption Enabled Application for Dynamic Camera Surveillance Videos","I. Aribilola; M. N. Asghar; N. Kanwal; M. Fleury; B. Lee","Software Research Institute, Technological University of the Shannon: Midlands Midwest (Athlone Campus), Athlone, Ireland; School of Computer Science, College of Science and Engineering, National University of Ireland, Galway, Ireland; Department of Computing and Mathematics, University of Keele, Keele, U.K.; School of Science, Technology, and Engineering, University of Suffolk, Ipswich, U.K.; Software Research Institute, Technological University of the Shannon: Midlands Midwest (Athlone Campus), Athlone, Ireland",IEEE Transactions on Consumer Electronics,"24 Apr 2023","2023","69","2","156","169","Using dynamic surveillance cameras for security has significantly increased the privacy concerns for captured individuals. Malicious users may misuse these videos by performing Replay and/or Man-in-the-Middle attacks during storage or recording over the network. Considering these risks, this paper proposes an effective security application SecureCam based on selective detection (focused moving objects) and protection using encryption. For object detection, this paper implements a novel low computational unsupervised learning algorithm, i.e., Motion-Fusion (MF) for more precise motion detection in the mobile camera videos. After that, selective encryption (SE) is applied by the lightweight Chacha20 cipher to the detected video parts. Proposed SecureCam is extensively evaluated based on performance analysis, security analysis and computational complexity. For object detection, the comparative evaluation shows that the MF algorithm outperforms traditional state-of-the-art dense optical flow (DOF) algorithm with an average (mean) difference increase: in the accuracy of 54%; and in the precision of 42% making it computationally effective for such videos. The visual results with 21% encryption space ratio (ESR) indicate that the videos are sufficiently protected against identification. Overall comparative evaluation with existing approaches also affirm the significance and utility of proposed SecureCam for Internet of Multimedia Things (IoMT) environment.","1558-4127","","10.1109/TCE.2022.3228679","Presidential Doctoral Scheme (PDS) of the Technological University of the Shannon: Midlands Midwest (Athlone Campus), Ireland; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9983830","Chacha20;dense optical flow (DOF);encryption space ratio (ESR);Internet of Multimedia Things (IoMT);Manin-the-middle attack;Region-of-interest (ROI);replay attack;structural similarity index (SSIM)","Videos;Cameras;Encryption;Motion segmentation;Object recognition;Surveillance;Internet of Things;Unsupervised learning","","12","","69","IEEE","13 Dec 2022","","","IEEE","IEEE Journals"
"A study of measures for document relatedness evaluation","E. Pyshkin; V. Klyuev","Department of Computer Systems and Software Engineering, Saint Petersburg State Polytechnical University, Saint Petersburg, Russia; Division of Information Systems, Software Engineering Laboratory, University of Aizu, Aizu-Wakamatsu, Fukushima, Japan",2012 Federated Conference on Computer Science and Information Systems (FedCSIS),"20 Nov 2012","2012","","","249","256","In this review paper we classified and described measures and approaches for document relatedness evaluation. For the reviewed measures we pointed out the reasons of their construction and usage limitations. We concluded this research with a discourse on challenges of the day in estimating document appropriateness in the domain of information retrieval.","","978-83-60810-48-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6354356","informational search;document relatedness;semantic similarity;semantic measures;information retrieval","Semantics;Encyclopedias;Electronic publishing;Internet;Taxonomy;Measurement","","1","","36","","20 Nov 2012","","","IEEE","IEEE Conferences"
