"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Characterization of I/O Behaviors in Cloud Storage Workloads","Q. Zou; Y. Zhu; J. Chen; Y. Deng; X. Qin","Department of Computer Science, Southwest University, Chongqing, China; Department of Electrical and Computer Engineering, University of Maine, Orono, ME, USA; Wuhan National Laboratory for Optoelectronics, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Department of Computer Science, Jinan University, Guangzhou, China; Department of Computer Science and Software Engineering, Auburn University, Auburn, AL, USA",IEEE Transactions on Computers,"7 Sep 2023","2023","72","10","2726","2739","As cloud platforms become increasingly popular, accurately understanding I/O behaviors in modern cloud storage is of paramount importance for system design and optimization. This paper sheds new light on the correlation of inter-arrival times of both read and write requests at the block level in four representative cloud storage workloads – AliCloud, Systor’17, MSRC and FIU. Our study reveals that I/O arrivals at the block level are very complex in modern cloud storage. There is a certain degree of correlation in the long-term timescale for request arrival intervals in AliCloud and Systor’17_read. Request arrival intervals in MSRC, FIU and Systor’17_write, however, are almost uncorrelated. The Gaussianity test confirms that I/O burstiness appears to be Gaussian in AliCloud_write and Systor’17_read, but the burstiness is non-Gaussian in other workloads. Importantly, we unfold the existence of self-similarity in cloud storage workloads with a certain degree of correlations, via visual evidence, the autocorrelation structure of the aggregated process of I/O request sequences, and Hurst parameter estimates. We further design an alpha-stable workload model for synthetic I/O generation, and the experimental results demonstrate that our model has an edge over conventional models in terms of accurately emulating I/O burstiness.","1557-9956","","10.1109/TC.2023.3263726","National Natural Science Foundation of China(grant numbers:62072214); Key Laboratory of Ministry of Industry and Information Technology for Basic Software and Hardware Performance and Reliability Measurement(grant numbers:HK202201317); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2021B1515120048); National Science Foundation(grant numbers:IIS-1618669,OAC-1642133); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10089497","Aggregated process;cloud block storage;inter-arrival time;self-similar;synthesis;workload characterization","Cloud computing;Behavioral sciences;Generators;Computer science;Visualization;Optimization;Laboratories","","1","","42","IEEE","31 Mar 2023","","","IEEE","IEEE Journals"
"Multiport antenna performance analysis from ray-traced channels for small cells","M. Dehghani Estarki; J. X. Yun; Y. L. C. de Jong; R. G. Vaughan","Sierra Wireless Mobile Communications Lab., Simon Fraser University, Burnaby, BC, Canada; Sierra Wireless Mobile Communications Lab., Simon Fraser University, Burnaby, BC, Canada; Communications Research Centre Canada, Ottawa, ON, Canada; Sierra Wireless Mobile Communications Lab., Simon Fraser University, Burnaby, BC, Canada",The 8th European Conference on Antennas and Propagation (EuCAP 2014),"18 Sep 2014","2014","","","3305","3309","The evaluation of multi-element antenna (MEA) performance in urban environments is particularly important for the planning and design of reliable, spectrally efficient systems. To date, MIMO communication using large dimensions has not been implemented for commercial systems. But the potential capacity of MIMO is much more significant when the MIMO dimensions become large. The hold-up is not just the shortfall in understanding how to deploy large-dimension MIMO, but also how to design the antenna systems. There is no widely agreed method for evaluating MEAs used by MIMO communications. Even the performance evaluation of a well-established MIMO configuration, such as the small scale systems already used, remains limited. The evaluation often defers to OTA tests in artificial environmental conditions. The real-world performance remains unclear, so care must be taken in design optimization. In this paper, we discuss the incorporation of some physical modeling of the propagation environment to evaluating the MEA performance for a typical urban wireless channel. A ray-optic method is applicable to any 3D environment, and any number of antennas with arbitrary patterns. In this sense it offers a practical approach for large-dimension MIMO evaluation by being able to change the antennas and the environment, all in software. The evaluation method is illustrated by using an MEA slot cube (12 antennas) operating in a specific environment, namely downtown Ottawa.","2164-3342","978-8-8907-0184-9","10.1109/EuCAP.2014.6902535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6902535","physical modeling;ray-tracing;multiport antenna;MIMO;diversity gain;diversity combining","Diversity reception;MIMO;Antenna measurements;Signal to noise ratio;Receiving antennas","","1","","18","","18 Sep 2014","","","IEEE","IEEE Conferences"
"Vector-based accuracy measures in power-hardware-in-the-loop simulations","F. Hans; F. Haag; G. Quistorf","System Technology Fraunhofer Institute for Wind Energy Systems IWES, Bremerhaven, Germany; System Technology Fraunhofer IWES, Bremerhaven, Germany; System Technology Fraunhofer IWES, Bremerhaven, Germany",2023 8th IEEE Workshop on the Electronic Grid (eGRID),"9 Jan 2024","2023","","","1","6","As real-time technology advances, so does the development of power-hardware-in-the-loop (PHIL) setups to test power electronic devices or generation systems. In academia, the stability and accuracy properties of PHIL simulations are often evaluated using the transfer functions of the open- or closed-loop systems. The results are then used to design the interfacing algorithm that couples the hardware with the software side. But this approach typically requires detailed prior knowledge, which is frequently different from practical applications where little or no information is available about the hardware under test. Lacking a benchmark model, it is therefore rather difficult to predict what accuracy can be achieved in practice with a given interface. To avoid modeling all components of the PHIL system, this paper aims to establish the interpretation of the interfacing algorithm as an isolated two-port network. Considering the inputs and outputs as vectors, it is shown how the transmission properties of PHIL interfaces can be predicted for different frequencies and steady-state inputs. In addition, a new measure for evaluating the accuracy via the cosine similarity is proposed, which automatically combines the amplitude and phase characteristics in the calculation. Finally, simulations illustrate the applicability of the presented methodology.","2831-3658","979-8-3503-2700-7","10.1109/eGrid58358.2023.10380883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10380883","Accuracy;cosine similarity;interfacing algorithm;power-hardware-in-the-loop;real-time simulation","Simulation;Current measurement;Software algorithms;Transfer functions;Prediction algorithms;Hardware;Stability analysis","","","","17","IEEE","9 Jan 2024","","","IEEE","IEEE Conferences"
"Evolution of linkages for prototyping of linkage based robots","E. S. Norstein; K. O. Ellefsen; F. Veenstra; T. Nygaard; K. Glette","Department of Informatics, University of Oslo, Oslo, Norway; Department of Informatics, University of Oslo, Oslo, Norway; Department of Informatics, University of Oslo, Oslo, Norway; Department of Mechanical, Electronic and Chemical Engineering, Oslo Metropolitan University, Oslo, Norway; Department of Informatics, RITMO, University of Oslo, Oslo, Norway",2022 IEEE Symposium Series on Computational Intelligence (SSCI),"30 Jan 2023","2022","","","1283","1290","Prototyping robotic systems is a time consuming process. Computer aided design, however, might speed up the process significantly. Quality-diversity evolutionary approaches optimise for novelty as well as performance, and can be used to generate a repertoire of diverse designs. This design repertoire could be used as a tool to guide a designer and kick-start the rapid prototyping process. This paper explores this idea in the context of mechanical linkage based robots. These robots can be a good test-bed for rapid prototyping, as they can be modified quickly for swift iterations in design. We compare three evolutionary algorithms for optimising 2D mechanical linkages: 1) a standard evolutionary algorithm, 2) the multi-objective algorithm NSGA-II, and 3) the quality-diversity algorithm MAP-Elites. Some of the found linkages are then realized on a physical hexapod robot through a prototyping process, and tested on two different floors. We find that all the tested approaches, except the standard evolutionary algorithm, are capable of finding mechanical linkages that creates a path similar to a specified desired path. However, the quality-diversity approaches that had the length of the linkage as a behaviour descriptor were the most useful when prototyping. This was due to the quality-diversity approaches having a larger variety of similar designs to choose from, and because the search could be constrained by the behaviour descriptors to make linkages that were viable for construction on our hexapod platform.","","978-1-6654-8768-9","10.1109/SSCI51031.2022.10022197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10022197","Robots;Mechanical linkages;Evolutionary algorithms;Quality-Diversity","Couplings;Legged locomotion;Design automation;Evolutionary computation;Rapid prototyping;Robots;Standards","","","","29","IEEE","30 Jan 2023","","","IEEE","IEEE Conferences"
"Group Consistent Similarity Learning via Deep CRF for Person Re-identification","D. Chen; D. Xu; H. Li; N. Sebe; X. Wang","School of Software Engineering, Xi'an Jiaotong University; Department of Information Engineering and Computer Science, University of Trento; CUHK-SenseTime Joint Lab, The Chinese University of Hong Kong; Department of Information Engineering and Computer Science, University of Trento; CUHK-SenseTime Joint Lab, The Chinese University of Hong Kong",2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,"16 Dec 2018","2018","","","8649","8658","Person re-identification benefits greatly from deep neural networks (DNN) to learn accurate similarity metrics and robust feature embeddings. However, most of the current methods impose only local constraints for similarity learning. In this paper, we incorporate constraints on large image groups by combining the CRF with deep neural networks. The proposed method aims to learn the ""local similarity"" metrics for image pairs while taking into account the dependencies from all the images in a group, forming ""group similarities"". Our method involves multiple images to model the relationships among the local and global similarities in a unified CRF during training, while combines multi-scale local similarities as the predicted similarity in testing. We adopt an approximate inference scheme for estimating the group similarity, enabling end-to-end training. Extensive experiments demonstrate the effectiveness of our model that combines DNN and CRF for learning robust multi-scale local similarities. The overall results outperform those by state-of-the-arts with considerable margins on three widely-used benchmarks.","2575-7075","978-1-5386-6420-9","10.1109/CVPR.2018.00902","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8579000","","Training;Measurement;Probes;Neural networks;Estimation;Graphical models;Task analysis","","165","1","55","IEEE","16 Dec 2018","","","IEEE","IEEE Conferences"
"Task Similarity Estimation Through Adversarial Multitask Neural Network","F. Zhou; C. Shui; M. Abbasi; L. -É. Robitaille; B. Wang; C. Gagné","Department of Computer Science and Software Engineering, Université Laval, Quebec City, Canada; Department of Electrical and Computer Engineering, Université Laval, Quebec City, Canada; Department of Electrical and Computer Engineering, Université Laval, Quebec City, Canada; Department of Electrical and Computer Engineering, Université Laval, Quebec City, Canada; Department of Computer Science, University of Western Ontario, London, Canada; Department of Electrical and Computer Engineering, Université Laval, Quebec City, Canada",IEEE Transactions on Neural Networks and Learning Systems,"4 Feb 2021","2021","32","2","466","480","Multitask learning (MTL) aims at solving the related tasks simultaneously by exploiting shared knowledge to improve performance on individual tasks. Though numerous empirical results supported the notion that such shared knowledge among tasks plays an essential role in MTL, the theoretical understanding of the relationships between tasks and their impact on learning shared knowledge is still an open problem. In this work, we are developing a theoretical perspective of the benefits involved in using information similarity for MTL. To this end, we first propose an upper bound on the generalization error by implementing the Wasserstein distance as the similarity metric. This indicates the practical principles of applying the similarity information to control the generalization errors. Based on those theoretical results, we revisited the adversarial multitask neural network and proposed a new training algorithm to learn the task relation coefficients and neural network parameters automatically. The computer vision benchmarks reveal the abilities of the proposed algorithms to improve the empirical performance. Finally, we test the proposed approach on real medical data sets, showing its advantage for extracting task relations.","2162-2388","","10.1109/TNNLS.2020.3028022","Canadian Institute for Advanced Research; NSERC-Canada; MITACS; Prompt-Québec; E Machine Learning; China Scholarship Council; Natural Sciences and Engineering Research Council of Canada (NSERC), Discovery Grants Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9241847","Adversarial learning;deep neural network;multitask learning (MTL);relation extraction","Task analysis;Measurement;Diseases;Training;Neural networks;Learning systems;Fans","Algorithms;Alzheimer Disease;Benchmarking;Data Mining;Electronic Data Processing;Humans;Image Processing, Computer-Assisted;Machine Learning;Neural Networks, Computer","10","","63","IEEE","28 Oct 2020","","","IEEE","IEEE Journals"
"Antenna configuration comparison in challenging NLOS locations","J. Erkkilä; M. Koskela; J. Heikkilä; T. Kupiainen; M. Heikkilä; T. Kippola; A. Nykänen; R. Saukkonen","Centria University of Applied Sciences, Ylivieska, Finland; Centria University of Applied Sciences, Ylivieska, Finland; Centria University of Applied Sciences, Ylivieska, Finland; Centria University of Applied Sciences, Ylivieska, Finland; Centria University of Applied Sciences, Ylivieska, Finland; Centria University of Applied Sciences, Ylivieska, Finland; Nokia Mobile Networks, Oulu, Finland; Nokia Mobile Networks, Oulu, Finland",2017 European Conference on Networks and Communications (EuCNC),"17 Jul 2017","2017","","","1","5","The objective of this paper is to compare uplink (UL) performance with different antenna technologies when receiving Non-Line of Sight (NLOS) signal in field tests. The antenna configurations in use were a passive antenna system and an active antenna system (AAS). The radiation pattern can be controlled horizontally by changing its azimuth angle and vertically by changing the tilt angle of the antenna. AAS includes a flexible configuration that consists of diversity beams and other features for beam controlling. The field trial benefitted 2-way and 4-way receive (RX) diversity in both antenna systems. The field trial environment consists of three macro-cellular Long Term Evolution (LTE) evolved Node B (eNB) operating in 2.1 GHz band. This trial environment has two AAS and one passive system in use for the measurements. The environment can encompass one macro cell and with vertical controlling, it is possible to add an additional beam and with horizontal controlling it is possible to steer the main beam towards the user equipment (UE). Field trial used drive test software to evaluate the test network performance. Mobile network user had UE in drive testing to evaluate cellular network quality from the mobile device's point of view. The field trial results indicate that AAS beam controlling can achieve remarkable capacity gain in uplink direction when UE does not have a line of sight to the eNB.","","978-1-5386-3873-6","10.1109/EuCNC.2017.7980710","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7980710","Vertical beamforming;Horizontal beamforming;AAS;Non-line of Sight Environment;Uplink capacity improvement;2 and 4-way RX diversity;FDD LTE;Field trial","Throughput;Antenna measurements;Antennas;Long Term Evolution;Array signal processing;Mobile communication;Azimuth","","2","","7","IEEE","17 Jul 2017","","","IEEE","IEEE Conferences"
"Research on Defect Location Method of C Language Code Based on Deep Learning","Y. Zhang; J. Zhou; J. Hu","Xi’an University of technology, Xi’an, China; Xi’an University of technology, Xi’an, China; Xi’an University of technology, Xi’an, China",2021 16th International Conference on Computer Science & Education (ICCSE),"21 Oct 2021","2021","","","360","365","As a representative of structured programming language, C language has been identified as a required course of various science and engineering majors in many universities. In order to improve the programming ability of learners, the online judge system (OJ) or the experimental support system has become an urgent teaching support platform. The function of this kind of teaching platform is to automatically evaluate the program codes submitted by students through black box testing, and give the evaluation results to promote the practical teaching effect of the course. However, most of the current platforms can only provide the evaluation results, but cannot locate the code defects to help learners find the problems in the code as soon as possible. A new defect location method for C language code based on deep learning is proposed in the paper. This method is different from the previous code defect location methods that use defect reports or use defect code to form a training library. The method of this paper is based on a large number of correct codes existing in the OJ system to form a detection template, and locate the defect code by finding the template code that is the most similar to the submitted code. The method is verified by constructing two data sets and corresponding test sets. Finally, it is proved that the method of this paper has a better effect on defect location.","2473-9464","978-1-6654-1468-5","10.1109/ICCSE51940.2021.9569383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9569383","Defect location;Abstract Syntax Tree;Recurrent neural network;Similarity calculation","Deep learning;Training;Codes;Neural networks;C languages;Training data;Syntactics","","","","18","IEEE","21 Oct 2021","","","IEEE","IEEE Conferences"
"Crowd Sourcing as an Improvement of N-Grams Text Document Classification Algorithm","P. Šaloun; D. Andršič; B. Cigánková; I. Anagnostopoulos","Palacky University Olomouc, Krizkovskeho 511/8, Olomouc, Czech republic; Faculty of Electrical Engineering and Computer Science, VšB - Technical University of Ostrava, Ostrava, Czech republic; Faculty of Electrical Engineering and Computer Science, VšB - Technical University of Ostrava, Ostrava, Czech republic; Computer Science and Biomedical Informatics Dpt, University of Thessaly, Lamia, Greece",2020 15th International Workshop on Semantic and Social Media Adaptation and Personalization (SMA,"9 Nov 2020","2020","","","1","6","A common task in a world of natural language processing is text classification useful for e.g. spam filters, documents sorting, science articles classification or plagiarism detection. This can still be done best and most accurately by human, on the other hand, we can of ten accept certain error in the classification in exchange for its speed. Here, natural language processing mechanism transforms the text in natural language to a form understandable by a classifier such as K-Nearest Neighbour, Decision Trees, Artificial Neural Network or Support Vector Machines. We can also use this human element to help automated classification to improve its accuracy by means of crowdsourcing. This work deals with classification of text documents and its improvement through crowdsourcing. Its goal is to design and implement text documents classifier prototype based on documents similarity and to design evaluation and crowdsourcing-based classification improvement mechanism. For classification the N-grams algorithm has been chosen, which was implemented in Java. Interface for crowdsourcing was created using CMS WordPress. In addition to data collection, the purpose of interface is to evaluate classification accuracy, which leads to extension of classifier test data set, thus the classification is more successful. We have tested our approach on two data sets with promising preliminary results even across different languages. This led to a real-world implementation started at the beginning of 2019 in cooperation of two universities: VSB-TUO and OSU.","","978-1-7281-5919-5","10.1109/SMAP49528.2020.9248454","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9248454","Classification;text documents;natural language processing;documents similarity;N-grams;crowdsourcing;WordPress;Java;PHP","Crowdsourcing;Text categorization;Prototypes;Training data;Transforms;Natural language processing;Classification algorithms","","","","22","IEEE","9 Nov 2020","","","IEEE","IEEE Conferences"
"DivNEDS: Diverse Naturalistic Edge Driving Scene Dataset for Autonomous Vehicle Scene Understanding","J. O. Duah; A. Aboah; S. Osafo-Gyamfi","Artificial Intelligence Department, Cloud Software Group, Raleigh, NC, USA; Department of Civil, Construction and Environmental Engineering, North Dakota State University, Fargo, ND, USA; Civil Engineering Department, University of Mississippi, Oxford, MS, USA",IEEE Access,"2 May 2024","2024","12","","60628","60640","The safe implementation and adoption of Autonomous Vehicle (AV) vision models on public roads requires not only an understanding of the natural environment comprising pedestrians and other vehicles but also the ability to reason about edge situations such as unpredictable maneuvers by other drivers, impending accidents, erratic movement of pedestrians, cyclists, and motorcyclists, animal crossings, and cyclists using hand signals. Despite advances in complex tasks such as object tracking, human behavior modeling, activity recognition, and trajectory planning, the fundamental challenge of interpretable scene understanding, especially in out-of-distribution environments, remains evident. This is highlighted by the 84% of AV disengagements attributed to scene understanding errors in real-world AV tests. To address this limitation, we introduce the Diverse Naturalistic Edge Driving Scene Dataset (DivNEDS), a novel dataset comprising 11,084 edge scenes and 203,000 descriptive captions sourced from 12 distinct locations worldwide, captured under varying weather conditions and at different times of the day. Our approach includes a novel embedded hierarchical dense captioning strategy aimed at enabling few-shot learning and mitigating overfitting by excluding irrelevant scene elements. Additionally, we propose a Generative Region-to-Text Transformer, with a baseline embedded hierarchical dense captioning performance of 60.3mAP, a new benchmark for AV scene understanding models trained on dense captioned data sets. This work represents a significant step toward improving AVs’ ability to comprehend diverse, real-world edge and complex driving scenarios, thereby enhancing their safety and adaptability in dynamic environments. The dataset and instructions are available at https://github.com/johnowusuduah/DivNEDS.","2169-3536","","10.1109/ACCESS.2024.3394530","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10509834","Autonomous vehicles;edge and complex scenes;embedded hierarchical dense captioning;generative region-to-text transformer;scene understanding","Annotations;Road traffic;Task analysis;Autonomous vehicles;Visualization;Transformers;Safety;Image analysis","","","","40","CCBYNCND","29 Apr 2024","","","IEEE","IEEE Journals"
"Multimodal Hybrid Approach for Fine-Grained Classification of Diverse Dermatological Conditions","K. Kang; J. Xu; S. An; J. Chen; R. Wang; H. Wang","Faculty of Information Science and Engineering, Ocean University of China, Qingdao, China; Faculty of Information Science and Engineering, Ocean University of China, Qingdao, China; Faculty of Information Science and Engineering, Ocean University of China, Qingdao, China; Faculty of Information Science and Engineering, Ocean University of China, Qingdao, China; College of Big Data and Software Engineering, Zhejiang Wanli University, Ningbo, China; Qingdao Municipal Center For Disease Control Prevention, Qingdao, China",2024 2nd International Conference on Intelligent Perception and Computer Vision (CIPCV),"14 Aug 2024","2024","","","157","164","Among the spectrum of dermatological conditions, melanoma stands as the most lethal, emanating from melanocytes-cells responsible for producing melanin, the skin’s pigment. Distinctively more aggressive than its counterparts, melanoma possesses a higher propensity to metastasize, rendering it one of the most formidable types of skin cancer. Given its rapid invasion and propensity for widespread metastasis, prompt and accurate diagnosis, followed by immediate intervention, is imperative. Fine-grained classification tasks are particularly pertinent in this context, aiming to discern between closely resembling subclasses, a challenge akin to differentiating subtle visual nuances among similar-appearing skin pathologies. Consequently, fine-grained classification emerges as a critical tool in the nuanced diagnosis, early detection, and ongoing surveillance of skin diseases. In response, we have developed a innovative network, termed Multimodal Hybrid Approach for Fine-Grained Classification of Diverse Dermatological Conditions (MultiFG), adept at handling a variety of skin conditions. This model proficiently extracts and processes metadata while concurrently capturing visual details through a Convolutional Neural Network (CNN). This is followed by the integration of visual and metadata insights within a Transformer architecture, facilitating enhanced fusion and refined fine-grained analysis. Our proposed methodology’s efficacy is substantiated through rigorous testing on two distinct datasets, where it has demonstrated promising results.","","979-8-3503-6009-7","10.1109/CIPCV61763.2024.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10624415","skin diseases;fine-grained classification;hybrid model;multimodal","Visualization;Computer vision;Melanoma;Metadata;Transformers;Feature extraction;Skin","","","","28","IEEE","14 Aug 2024","","","IEEE","IEEE Conferences"
"Anti-Jamming Resilient LEO Satellite Swarms","V. S. R. Kantheti; C. -H. Lin; S. -C. Lin; L. C. Chu","Department of Electrical and Computer Engineering, Intelligent Wireless Networking (iWN) Laboratory, North Carolina State University, Raleigh, NC, USA; Department of Electrical and Computer Engineering, Intelligent Wireless Networking (iWN) Laboratory, North Carolina State University, Raleigh, NC, USA; Department of Electrical and Computer Engineering, Intelligent Wireless Networking (iWN) Laboratory, North Carolina State University, Raleigh, NC, USA; Lockheed Martin Space, Sunnyvale, CA, USA",MILCOM 2023 - 2023 IEEE Military Communications Conference (MILCOM),"25 Dec 2023","2023","","","77","82","Advancements in wireless communication and electronics in the past decade have propelled the incorporation of non-terrestrial platforms into mainstream communication networks, opening avenues for several new frontier applications. Notably, low earth orbit (LEO) satellite deployments are being proposed for ubiquitous connectivity, both in commercial and military applications, owing to the possibility of rapid prototyping and deployment. This paper introduces an LEO satellite orchestration framework that provides a satellite swarm system with innovative multi-node coordination designs, namely d-MRC and d-LMMSE, to enhance communication capacity while preserving robustness against jamming adversaries. A hardware-in-the-loop testbed has been built with universal software radio peripheral radios and over-the-air transmissions, which closely emulate real-world satellite communications channels. Experimental results with real-time transmissions validate the effectiveness of our designs as compared to single LEO satellite operations.","2155-7586","979-8-3503-2181-4","10.1109/MILCOM58377.2023.10356296","Lockheed Martin; North Carolina Space Grant; North Carolina Department of Transportation; National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10356296","Low earth orbit satellite communication;satellite swarms;eigen-spatial processing;receiver diversity;anti-jamming;and hardware-in-the-loop testbed","Wireless communication;Satellite broadcasting;Low earth orbit satellites;Channel estimation;Receivers;Robustness;Real-time systems","","1","","21","IEEE","25 Dec 2023","","","IEEE","IEEE Conferences"
"SSIM-Based Perceptual Rate Control for Video Coding","T. -S. Ou; Y. -H. Huang; H. H. Chen","MediaTek, Hsinchu, Taiwan; MediaTek, Hsinchu, Taiwan; College of Electrical Engineering and Computer Science, National Taiwan University, Taipei, Taiwan",IEEE Transactions on Circuits and Systems for Video Technology,"2 May 2011","2011","21","5","682","691","The quality of video is ultimately judged by human eye; however, mean squared error and the like that have been used as quality metrics are poorly correlated with human perception. Although the characteristics of human visual system have been incorporated into perceptual-based rate control, most existing schemes do not take rate-distortion optimization into consideration. In this paper, we use the structural similarity index as the quality metric for rate-distortion modeling and develop an optimum bit allocation and rate control scheme for video coding. This scheme achieves up to 25% bit-rate reduction over the JM reference software of H.264. Under the rate-distortion optimization framework, the proposed scheme can be easily integrated with the perceptual-based mode decision scheme. The overall bit-rate reduction may reach as high as 32% over the JM reference software.","1558-2205","","10.1109/TCSVT.2011.2129890","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5734810","H.264/AVC;optimum bit allocation;rate control;rate-distortion optimization;structural similarity index","Bit rate;Indexes;Rate-distortion;Encoding;Adaptation model;Humans","","73","1","44","IEEE","17 Mar 2011","","","IEEE","IEEE Journals"
"Language-Independent Clone Detection Applied to Plagiarism Detection","R. Brixtel; M. Fontaine; B. Lesner; C. Bazin; R. Robbes","GREYC-CNRS UMR-6072, University of Caen Basse-Normandie, Caen, France; GREYC-CNRS UMR-6072, University of Caen Basse-Normandie, Caen, France; GREYC-CNRS UMR-6072, University of Caen Basse-Normandie, Caen, France; GREYC-CNRS UMR-6072, University of Caen Basse-Normandie, Caen, France; DCC, University of Chile, Santiago, Chile",2010 10th IEEE Working Conference on Source Code Analysis and Manipulation,"14 Oct 2010","2010","","","77","86","Clone detection is usually applied in the context of detecting small-to medium scale fragments of duplicated code in large software systems. In this paper, we address the problem of clone detection applied to plagiarism detection in the context of source code assignments done by computer science students. Plagiarism detection comes with a distinct set of constraints to usual clone detection approaches, which influenced the design of the approach we present in this paper. For instance, the source code can be heavily changed at a superficial level (in an attempt to look genuine), yet be functionally very similar. Since assignments turned in by computer science students can be in a variety of languages, we work at the syntactic level and do not consider the source-code semantics. Consequently, the approach we propose is endogenous and makes no assumption about the programming language being analysed. It is based on an alignment method using the parallel principle at local resolution (character level) to compute similarities between documents. We tested our framework on hundreds of real source files, involving a wide array of programming languages (Java, C, Python, PHP, Haskell, bash). Our approach allowed us to discover previously undetected frauds, and to empirically evaluate its accuracy and robustness.","","978-1-4244-8655-7","10.1109/SCAM.2010.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5601829","Endogenous;Plagiarism Detection;Similarity Measure;Distance;Source Code Segmentation;Source Code Plagiarism","Cloning;Plagiarism;Computer languages;Context;Robustness;Software systems","","31","","24","IEEE","14 Oct 2010","","","IEEE","IEEE Conferences"
"Exposing DeepFakes using Siamese Training","C. Nehate; P. Dalia; S. Naik; A. Bhan","Department of Electrical Engineering, V.J.T.I., Mumbai, India; Department of Electrical Engineering, V.J.T.I., Mumbai, India; Department of Electrical Engineering, V.J.T.I., Mumbai, India; Department of Electrical Engineering, V.J.T.I., Mumbai, India",2022 IEEE India Council International Subsections Conference (INDISCON),"24 Aug 2022","2022","","","1","6","Developments in the deep learning domain have led to its usage in solving problems ranging from robotics to computer vision and healthcare. However, due to easy access to large public datasets, technologies based on deep learning have been utilized to create software that can be used for immoral purposes. One such application of deep learning is facial manipulation in videos also known as deepfakes. If used maliciously, deepfakes can have devastating consequences on society such as cyberbullying, scamming, and spreading false and vindictive news which pose serious threats to individuals as well as to the nation by disrupting its peace and security, etc. Hence, developing techniques to detect manipulated media is of utmost urgency and importance. Using a siamese network architecture, this research proposes an ensemble-based metric learning approach in which several models are created beginning from a base network to identify face manipulation. The technique has been evaluated against publicly available datasets: DFDC, FaceForensics++, and Celeb-DF (v2) and shows promising results in detecting manipulations during self and cross-testing.","","978-1-6654-6601-1","10.1109/INDISCON54605.2022.9862825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9862825","Deepfakes;ensemble learning;face forgery detection;multimedia forensics;similarity learning;transfer learning;triplet loss","Training;Deep learning;Deepfakes;Medical services;Media;Network architecture;Software","","1","","37","IEEE","24 Aug 2022","","","IEEE","IEEE Conferences"
"The Paradigm of Granular Rough Computing: Foundations and Applications","L. Polkowski","Polish Japanese Institute of Information Technology, Warsaw, Poland",6th IEEE International Conference on Cognitive Informatics,"8 Oct 2007","2007","","","145","153","Granular rough computing is a paradigm within rough computing which in turn can be set within the realm of cognitive informatics, i.e. machine intelligence tools which emulate cognitive processes in living organisms; its aim is to compute with granules of knowledge that are collective objects formed from individual objects by means of a similarity measure. In this work, we apply the formalism for granule formation proposed by us and studied over last few years which is based on similarity measures called Rough Inclusions. A proper study of rough inclusions has been done within Rough Mereology, a paradigm for approximate reasoning that is rooted in the theory of concepts called Mereology based on the notion of a part instead on the notion of an element like the naive concept theory. We give an outline of granulation theory based on rough inclusions; then, we discuss the most important consequence of similarity among objects in a granule, viz., the hypothesis that granules represent new objects, which preserve the most important features of objects in a granule. This leads to the notion of a granular decision system obtained by means of granulation from an original decision system. The hypothesis that granular decision systems reflect properties of original decision systems to a satisfactory degree, put forth by the author at 2005 and 2006 IEEE GrC conferences, has been tested with very good results. We include here some results of those tests. Further results are included in the paper by Polkowski and Artiemjew [29] in these Proceedings.","","978-1-4244-1327-0","10.1109/COGINF.2007.4341885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4341885","Granules of knowledge;Rough sets;Similarity;Rough inclusions;Granular systems","Computer applications;Logic;Cognitive informatics;Uncertainty;Information systems;Set theory;Application software;Information technology;Mathematics;Computer science","","11","","44","IEEE","8 Oct 2007","","","IEEE","IEEE Conferences"
